,Stkcd,year,ACCM
6483,601038,2019,0.0481031375763863
6484,601038,2020,0.0974551826497823
6485,601058,2018,0.081524571658002
6486,601069,2018,0.0288511881621099
6487,601069,2019,0.06762920365182
6488,601069,2020,0.116913881640865
6489,601088,2018,0.104516627178802
6490,601088,2019,0.0381101084414172
6491,601088,2020,0.07939368709284
6492,601098,2018,0.0109021232031658
6493,601098,2019,0.0876178246170995
6494,601098,2020,0.0186514374012615
6495,601100,2018,0.0156011288488708
6496,601101,2018,0.0411012368537918
6497,601101,2019,0.0803439692571606
6498,601101,2020,0.0808682666448838
6499,601106,2018,0.0193432594842778
6500,601107,2018,0.0493230301109128
6501,601107,2019,0.0251327130294194
6502,601107,2020,0.0428273665187341
6503,601111,2020,0.0538169586638183
6504,601113,2018,0.0245420339817576
6505,601116,2018,0.0517634024127787
6506,601116,2019,0.00896177489760299
6507,601116,2020,0.00058665940735057
6508,601117,2018,0.0561583752223562
6509,601117,2019,0.0259862568059754
6510,601117,2020,0.0312681768881914
6511,601118,2018,0.0676880963290851
6512,601118,2019,0.0835743046221838
6513,601118,2020,0.0359174193306443
6514,601126,2018,0.0606977918625777
6515,601126,2019,0.10058922314944
6516,601126,2020,0.0332912681537045
6517,601137,2018,0.0774915779878376
6518,601137,2019,0.0814417224011294
6519,601137,2020,0.00366698351070166
6520,601139,2018,0.0241907415705901
6521,601139,2019,0.0563220980155655
6522,601139,2020,0.0757960416586434
6523,601155,2018,0.0394031225378149
6524,601155,2019,0.0994766081843449
6525,601155,2020,0.0592919797817746
6526,601158,2018,0.024154101478696
6527,601158,2019,0.0280502698985652
6528,601158,2020,0.020924705377935
6529,601168,2018,0.0510331040335605
6530,601168,2019,0.0790443157527018
6531,601168,2020,0.0406410689103042
6532,601177,2018,0.0287854250616265
6533,601177,2019,0.0294360744088477
6534,601177,2020,0.093763809868482
6535,601179,2018,0.0298023163488043
6536,601186,2018,0.0324356202548752
6537,601186,2019,0.0172884267558294
6538,601186,2020,0.0146598483952357
6539,601188,2018,0.0252251228375623
6540,601188,2019,0.0366722955536059
6541,601188,2020,0.017538592286623
6542,601199,2018,0.0533264938706335
6543,601199,2019,0.0189891075667498
6544,601199,2020,0.0661514956845967
6545,601208,2018,0.0780809358355778
6546,601208,2019,0.0496890107038219
6547,601208,2020,0.00830625761125489
6548,601216,2018,0.0516299612913771
6549,601216,2019,0.013910192732355
6550,601216,2020,0.0183883964496088
6551,601218,2018,0.0233142735938856
6552,601218,2019,0.0651424221323128
6553,601218,2020,0.117132533169509
6554,601222,2018,0.0148460060525105
6555,601222,2019,0.00887802564119769
6556,601222,2020,0.0372101056130606
6557,601225,2018,0.0468938351742784
6558,601225,2019,0.168935479451121
6559,601225,2020,0.0897144186210592
6560,601226,2018,0.0560197395837943
6561,601226,2019,0.0366695822172534
6562,601226,2020,0.0283414906312226
6563,601231,2018,0.0497918883043078
6564,601231,2019,0.060275974923601
6565,601231,2020,0.000781154810976745
6566,601233,2018,0.000750556949833924
6567,601233,2019,0.031082036839459
6568,601233,2020,0.0122919654375799
6569,601238,2018,0.0924851969745194
6570,601238,2019,0.0391155656892102
6571,601238,2020,0.0561834112620661
6572,601258,2018,0.0335702483918111
6573,601268,2018,0.0795600362527539
6574,601268,2019,0.015864602198765
6575,601311,2018,0.0327450305167615
6576,601311,2019,0.0287800166833488
6577,601311,2020,0.0266633183126531
6578,601360,2018,0.0103564064198677
6579,601360,2019,0.0274391071765132
6580,601360,2020,0.0210932032615614
6581,601333,2018,0.0636708284606343
6582,601333,2019,0.0568298850584278
6583,601333,2020,0.071969526570464
6584,601339,2018,0.104885306198542
6585,601339,2019,0.0508579210697076
6586,601339,2020,0.0730023359063707
6587,601368,2018,0.0781993529776931
6588,601368,2019,0.0413794100822011
6589,601368,2020,0.0151066522310747
6590,601369,2018,0.0316717311469208
6591,601369,2019,0.0542764909135688
6592,601369,2020,0.0174200808918109
6593,601388,2018,0.0257696712016127
6594,601390,2018,0.0249107855889137
6595,601390,2019,0.0180499998207995
6596,601390,2020,0.00250060441023363
6597,601515,2018,0.0131952501864742
6598,601515,2019,0.0471071908010327
6599,601515,2020,0.0912162403089178
6600,601519,2018,0.180073286030534
6601,601519,2019,0.218973373801162
6602,601519,2020,0.0501090420297148
6603,601558,2018,0.0181291515536426
6604,601566,2018,0.0065992030335954
6605,601566,2019,0.00641509294879524
6606,601566,2020,0.0178079829401476
6607,601567,2018,0.00434144627802622
6608,601579,2018,0.0451628249637928
6609,601579,2019,0.0219410360262204
6610,601579,2020,0.0341908212999407
6611,601588,2018,0.00925539343901397
6612,601588,2019,0.0167932329498019
6613,601588,2020,0.00562262460857298
6614,601599,2018,0.0959697703914862
6615,601599,2019,0.162950163445016
6616,601599,2020,0.00410362474179157
6617,601600,2018,0.0586660082114752
6618,601600,2019,0.0615912416110309
6619,601600,2020,0.0717832981308625
6620,601607,2018,0.032086547748646
6621,601607,2019,0.0216849527164835
6622,601607,2020,0.0315182543957244
6623,601608,2018,0.0298852090973505
6624,601608,2019,0.0359221166858797
6625,601608,2020,0.0198166145621097
6626,601616,2018,0.0762698580398371
6627,601616,2019,0.0474522875611758
6628,601616,2020,0.0200952030653401
6629,601618,2018,0.021403050753354
6630,601618,2019,0.00984160956990078
6631,601618,2020,0.0410370436236549
6632,601633,2018,0.159838633597207
6633,601633,2019,0.0867415443807575
6634,601633,2020,0.0144792204047746
6635,601636,2018,0.0765013161396432
6636,601636,2019,0.0543728561016802
6637,601636,2020,0.109267753130199
6638,601666,2018,0.00735187288948082
6639,601666,2019,0.00605324212765936
6640,601666,2020,0.00564890994678506
6641,601668,2018,0.00393512318750717
6642,601668,2019,0.0654223911373168
6643,601668,2020,0.0152698950895589
6644,601669,2018,0.0234077684984756
6645,601669,2019,0.000349346428522887
6646,601669,2020,0.043407592446974
6647,601677,2018,0.0606196101239726
6648,601678,2018,0.0181379888145417
6649,601678,2019,0.0343279052097191
6650,601678,2020,0.0480074347898591
6651,601689,2018,0.0471134495761303
6652,601689,2019,0.0387934578144512
6653,601689,2020,0.0514396210600347
6654,601699,2018,0.0859037540283533
6655,601700,2018,0.0253783870117408
6656,601700,2019,0.123386980257543
6657,601700,2020,0.146002449615814
6658,601717,2018,0.0987128077034227
6659,601717,2019,0.0701443793500588
6660,601717,2020,0.0415740376392538
6661,601718,2018,0.026528094935328
6662,601718,2019,0.0866228499513199
6663,601718,2020,0.046820869398171
6664,601727,2018,0.0161166918563392
6665,601727,2019,0.0394033289965547
6666,601727,2020,0.0189392392590736
6667,601766,2018,0.00573481565794192
6668,601766,2019,0.0334042491504396
6669,601766,2020,0.0107839624709295
6670,601777,2018,0.0719719643509496
6671,601789,2018,0.0712358347472844
6672,601789,2019,0.0556284021484263
6673,601789,2020,0.0367932521081118
6674,601798,2018,0.039030040205633
6675,601798,2019,0.0357346960117005
6676,601798,2020,0.018626686876014
6677,601799,2018,0.01341545221269
6678,601799,2019,0.0465957453770901
6679,601799,2020,0.0716320179634133
6680,601800,2018,0.00372432134447879
6681,601800,2019,0.0102281401639906
6682,601800,2020,0.0026310656531499
6683,601801,2018,0.0163953960227124
6684,601801,2019,0.0418605603131784
6685,601801,2020,0.01222988309131
6686,601808,2018,0.0547683227601524
6687,601808,2019,0.0628282500998947
6688,601808,2020,0.0890332865245952
6689,601857,2018,0.112460854779863
6690,601857,2019,0.118032872527942
6691,601866,2018,0.0331459492554946
6692,601866,2019,0.0501917509662313
6693,601866,2020,0.0579535188875432
6694,601872,2018,0.0341037680578548
6695,601877,2018,0.000863621817419668
6696,601880,2018,0.026784450135181
6697,601880,2019,0.0404332470817799
6698,601886,2018,0.0308369547494866
6699,601886,2019,0.0355338457350229
6700,601886,2020,0.0470958942476381
6701,601888,2018,0.038380905185157
6702,601888,2019,0.04681258925709
6703,601888,2020,0.0925922093386072
6704,601890,2018,0.0255697979191199
6705,601890,2019,0.0235621688963792
6706,601890,2020,0.0158084096773653
6707,601898,2018,0.0323301080527991
6708,601898,2019,0.061943585795658
6709,601898,2020,0.0632092450079492
6710,601899,2018,0.0686509244996281
6711,601899,2019,0.0627135348222347
6712,601899,2020,0.0601872315367903
6713,601908,2018,0.0165879171286942
6714,601908,2019,0.0462399593638505
6715,601918,2018,0.105858713811337
6716,601919,2018,0.0324187661670307
6717,601919,2019,0.0887477489454869
6718,601919,2020,0.136641074601216
6719,601928,2018,0.0569871691242402
6720,601929,2018,0.0357422540952698
6721,601929,2019,0.0492181302993872
6722,601929,2020,0.0464046975240722
6723,601933,2018,0.0457597624959421
6724,601933,2019,0.0337974861055615
6725,601933,2020,0.0868188045915961
6726,601958,2018,0.00413770040070794
6727,601958,2019,0.0530640899334837
6728,601965,2018,0.0069225497999909
6729,601965,2019,0.0194554451479616
6730,601965,2020,0.0256891871633362
6731,601968,2018,0.116175267665529
6732,601969,2018,0.0721605551371524
6733,601969,2019,0.0272044435238112
6734,601985,2018,0.00531172086691811
6735,601985,2019,0.0718958936251078
6736,601985,2020,0.0744994516112238
6737,601989,2018,0.00164874711411972
6738,601989,2019,0.0153327123319272
6739,601989,2020,0.0605108998740767
6740,601991,2018,0.0442764973232356
6741,601991,2019,0.0735590552675247
6742,601991,2020,0.0768087842486311
6743,601992,2018,0.0357450363259665
6744,601992,2019,0.0257682565577719
6745,601996,2018,0.0521604417340041
6746,601996,2019,0.0291772622049089
6747,601996,2020,0.00657900564024576
6748,601999,2018,0.0243402635636016
6749,601999,2019,0.026042681165658
6750,601999,2020,0.0352624292515765
6751,603000,2018,0.049205172416429
6752,603000,2019,0.0661455842218424
6753,603000,2020,0.0331525657596631
6754,603001,2018,0.0493697897952569
6755,603001,2019,0.0227341795831957
6756,603001,2020,0.0685538310676019
6757,603002,2018,0.0110872777705528
6758,603002,2019,0.0175861310102369
6759,603002,2020,0.267238119250354
6760,603003,2018,0.114321843760765
6761,603003,2019,0.0566587904797432
6762,603003,2020,0.0444188934883984
6763,603005,2018,0.125010100186622
6764,603005,2019,0.0372036263531988
6765,603005,2020,0.055021667368444
6766,603006,2018,0.0101451105792516
6767,603006,2019,0.0746548197726776
6768,603006,2020,0.0757731880814164
6769,603008,2018,0.0569059042702948
6770,603008,2019,0.0183838830165015
6771,603008,2020,0.0358251542781067
6772,603009,2018,0.0483768538158817
6773,603009,2019,0.067147393240636
6774,603009,2020,0.0153283092434591
6775,603010,2018,0.0194907059995201
6776,603010,2019,0.0354932759774334
6777,603010,2020,0.0455484993380791
6778,603011,2018,0.00811577523454202
6779,603012,2018,0.0145744404746997
6780,603012,2019,0.00459859616211329
6781,603012,2020,0.00849978294557557
6782,603015,2018,0.0118445475208221
6783,603015,2019,0.0297626670171674
6784,603015,2020,0.0110568758809947
6785,603017,2018,0.00814826017405565
6786,603018,2018,0.086765595660676
6787,603018,2019,0.0887903796952237
6788,603018,2020,0.0414651178282523
6789,603019,2018,0.0372953798172978
6790,603019,2019,0.18458080097647
6791,603019,2020,0.112456509649962
6792,603020,2018,0.00244021689341708
6793,603020,2019,0.0418420081516022
6794,603020,2020,0.0489791746959874
6795,603021,2018,0.0263458683949806
6796,603021,2019,0.0418651198687816
6797,603021,2020,0.0324271719778567
6798,603022,2018,0.0309097108509985
6799,603022,2019,0.0351272490951665
6800,603022,2020,0.0275076040156718
6801,603023,2018,0.0232871841539836
6802,603023,2019,0.00489000762026332
6803,603023,2020,0.0563409935373271
6804,603025,2018,0.00122094030016254
6805,603025,2019,0.0770766992787694
6806,603025,2020,0.0253889982765117
6807,603026,2018,0.0986297618176943
6808,603026,2019,0.149607088923711
6809,603026,2020,0.208031956085132
6810,603030,2018,0.142151759487375
6811,603030,2019,0.0680609487783633
6812,603030,2020,0.00361329276226857
6813,603066,2018,0.00693171506330427
6814,603077,2018,0.0363496801353494
6815,603077,2019,0.0267136348511657
6816,603077,2020,0.00241817256977512
6817,603085,2018,0.071544658622436
6818,603088,2018,0.0530174573020969
6819,603088,2019,0.00300583583523836
6820,603088,2020,0.0458157753262437
6821,603099,2018,0.0201040458321033
6822,603099,2019,0.0738524028208553
6823,603100,2018,0.0039506305853391
6824,603100,2019,0.0715148773033718
6825,603108,2018,0.0541609844361926
6826,603111,2018,0.300391729521344
6827,603111,2019,0.00888747414438925
6828,603116,2018,0.0194404326239652
6829,603116,2019,0.0235690961255808
6830,603116,2020,0.0439144650310938
6831,603117,2018,0.133154114981694
6832,603117,2019,0.145162903928522
6833,603117,2020,0.204417993849141
6834,603118,2018,0.108683100639481
6835,603118,2019,0.0179817434130867
6836,603118,2020,0.0322976233730564
6837,603123,2018,0.00432135721915922
6838,603123,2019,0.0223456139904296
6839,603123,2020,0.0376522233790446
6840,603126,2018,0.0324357447414294
6841,603126,2019,0.0397209800026105
6842,603126,2020,0.0140276200446829
6843,603128,2018,0.00313724347085787
6844,603128,2019,0.0297436300573407
6845,603128,2020,0.044064862908351
6846,603158,2018,0.00914432334045931
6847,603158,2019,9.0134175708658e-05
6848,603158,2020,0.0200554929304034
6849,603166,2018,0.0686016522189453
6850,603166,2019,0.0741086274070303
6851,603166,2020,0.040962891656605
6852,603167,2018,0.073237680214847
6853,603167,2019,0.0540452563888524
6854,603167,2020,0.0386683812247459
6855,603168,2018,0.148546882534791
6856,603168,2019,0.0553306800584875
6857,603168,2020,0.180400974273747
6858,603169,2018,0.118008834422389
6859,603188,2018,0.0475457312998261
6860,603188,2019,0.0383869075373423
6861,603188,2020,0.0898750163556233
6862,603198,2018,0.0148866108624781
6863,603198,2019,0.00771247581189296
6864,603198,2020,0.0277728030310865
6865,603199,2018,0.0547264510247713
6866,603199,2019,0.0747962879008429
6867,603199,2020,0.0353799347113262
6868,603222,2018,0.117042921332421
6869,603223,2018,0.0802620404047165
6870,603223,2019,4.83270071611266e-05
6871,603223,2020,0.0922367289642126
6872,603227,2018,0.000880801137885757
6873,603227,2019,0.00969166900570788
6874,603227,2020,0.0120504123626685
6875,603268,2018,0.00218888948351099
6876,603268,2019,0.00609510910633108
6877,603268,2020,0.0192435381235244
6878,603288,2018,0.0990710704677861
6879,603288,2019,0.0922763312534363
6880,603288,2020,0.000433237338369807
6881,603299,2018,0.0605711682256902
6882,603299,2019,0.0915362114996897
6883,603299,2020,0.120650672642021
6884,603300,2018,0.0703033025109182
6885,603300,2019,0.014536811427729
6886,603300,2020,0.0191692228697669
6887,603306,2018,0.012135647806835
6888,603308,2018,0.0553320053158174
6889,603309,2018,0.0127280896984624
6890,603309,2019,0.0435903895838103
6891,603309,2020,0.0348791951342848
6892,603311,2018,0.0138191607250752
6893,603311,2019,0.0319409351548755
6894,603311,2020,0.0631435436933598
6895,603315,2018,0.01611045745349
6896,603315,2019,0.127964805847468
6897,603315,2020,0.00637806652934943
6898,603318,2018,0.0401210927806994
6899,603318,2019,0.0303918184802826
6900,603318,2020,0.0452879540733345
6901,603328,2018,0.0151295269158687
6902,603328,2019,0.0221998698235713
6903,603328,2020,0.0668902303072462
6904,603333,2018,0.000668446896934821
6905,603333,2019,0.0260211716564626
6906,603333,2020,0.0391306642424837
6907,603338,2018,0.0445291317000911
6908,603338,2019,0.048188559451672
6909,603338,2020,0.0218157581337787
6910,603355,2018,0.0369127041054516
6911,603355,2019,0.139799125788068
6912,603355,2020,0.0916019448095156
6913,603366,2018,0.0677773351374046
6914,603366,2019,0.0707381837325869
6915,603366,2020,0.0336442463579682
6916,603368,2018,0.0190787716388462
6917,603368,2019,0.0103900374353975
6918,603368,2020,0.00528182073909799
6919,603369,2018,0.00578034374974581
6920,603369,2019,0.00872968700547959
6921,603369,2020,0.0484837287535073
6922,603398,2018,0.0227516090959037
6923,603398,2019,0.0541973515165259
6924,603398,2020,0.0074076348020773
6925,603399,2018,0.0142343553384895
6926,603456,2018,0.0570907249135041
6927,603456,2019,0.0802967457694192
6928,603456,2020,0.0141503793204647
6929,603508,2018,0.0532028110265766
6930,603508,2019,0.137694237557574
6931,603508,2020,0.197327485567597
6932,603518,2018,0.0328602614122289
6933,603518,2019,0.016396023690911
6934,603518,2020,0.207708972730823
6935,603519,2018,0.0220941835824417
6936,603519,2019,0.0818667863741323
6937,603519,2020,0.0667183631661718
6938,603555,2018,0.1700601838993
6939,603558,2018,0.0103801617263848
6940,603558,2019,0.0299313969292566
6941,603558,2020,0.201307587675598
6942,603566,2018,0.00642836768232957
6943,603566,2019,0.0174673176981345
6944,603566,2020,0.0703891630457738
6945,603567,2018,0.00576270591274526
6946,603568,2018,0.00784468979321787
6947,603568,2019,0.00348005729800305
6948,603568,2020,0.0368502375149555
6949,603588,2018,0.0195974017497729
6950,603588,2019,0.0601458090542433
6951,603588,2020,0.070655073721961
6952,603589,2018,0.0548983531329455
6953,603589,2019,0.0443756394833602
6954,603589,2020,0.072855716128645
6955,603598,2018,0.0924772336632171
6956,603599,2018,0.0240662793952795
6957,603599,2019,0.0478764713742698
6958,603599,2020,0.0246406704152236
6959,603600,2018,0.0157278935262309
6960,603600,2019,0.00651505329001517
6961,603600,2020,0.0221474128903827
6962,603601,2018,0.00496136221263467
6963,603601,2019,0.0843721440088061
6964,603601,2020,0.0298805072332094
6965,603606,2018,0.18283446026967
6966,603606,2019,0.0655019848784909
6967,603606,2020,0.036302710666242
6968,603609,2018,0.0085683674181672
6969,603609,2019,0.0576269811083527
6970,603609,2020,0.00140454259534912
6971,603611,2018,0.00886929276267133
6972,603616,2018,0.075813672315065
6973,603618,2018,0.167543837896093
6974,603618,2019,0.0224848488256941
6975,603618,2020,0.0244041042731826
6976,603636,2018,0.227560900988171
6977,603636,2019,0.0784075458425128
6978,603636,2020,0.018543569582184
6979,603669,2018,0.00639493872305325
6980,603669,2019,0.0533716513376581
6981,603669,2020,0.0400350194907652
6982,603678,2018,0.0499550634033233
6983,603678,2019,0.0140481487597632
6984,603678,2020,0.106419703874354
6985,603686,2018,0.0404482075469146
6986,603686,2019,0.0037250596859103
6987,603686,2020,0.0692162158068581
6988,603688,2018,0.0293819997839761
6989,603688,2019,0.0717913384994895
6990,603688,2020,0.0555376297596559
6991,603696,2018,0.042963170396577
6992,603696,2019,0.00227338739682951
6993,603696,2020,0.00449725999599626
6994,603698,2018,0.0652822280356342
6995,603698,2019,0.00596184176221684
6996,603698,2020,0.00522386063313369
6997,603699,2018,0.0517568833344495
6998,603699,2019,0.041717492457285
6999,603699,2020,0.00443360696981752
7000,603703,2018,0.106190588425036
7001,603703,2019,0.0792705048783289
7002,603703,2020,0.0467960010120461
7003,603718,2018,0.0155473241206565
7004,603718,2019,0.0466602557576534
7005,603729,2018,0.101813464235721
7006,603766,2018,0.0579773520936353
7007,603766,2019,0.0404747112907599
7008,603766,2020,0.07383602763901
7009,603778,2018,0.0753764944855218
7010,603788,2018,0.0107514554326595
7011,603788,2019,0.0795347564506662
7012,603789,2018,0.03646173386702
7013,603789,2019,0.000229480512599564
7014,603789,2020,0.0727169940030663
7015,603799,2018,0.00087756831881397
7016,603799,2019,0.130891690027142
7017,603799,2020,0.0344026992950002
7018,603800,2018,0.0434544704807785
7019,603800,2019,0.0325085221946799
7020,603800,2020,0.0248983194705736
7021,603806,2018,0.0262760926180526
7022,603806,2019,0.0757154542305693
7023,603806,2020,0.11285726656921
7024,603808,2018,0.017953183336692
7025,603818,2018,0.192814181399191
7026,603828,2018,0.0144503365612116
7027,603828,2019,0.0507195772998834
7028,603828,2020,0.0822249512755052
7029,603838,2018,0.029977850456795
7030,603838,2019,0.0337511902327549
7031,603838,2020,0.011666427007404
7032,603866,2018,0.0702366271089211
7033,603866,2019,0.0302257992493938
7034,603866,2020,0.0166092633350739
7035,603869,2018,0.150881392573494
7036,603869,2019,0.0621642806224758
7037,603883,2018,0.0571654841026437
7038,603883,2019,0.0513760336124258
7039,603883,2020,0.0772857529297188
7040,603885,2018,0.0764795615485913
7041,603885,2019,0.078427808057585
7042,603885,2020,0.0330009963911819
7043,603889,2018,0.116048250241642
7044,603889,2019,0.0864276775133395
7045,603889,2020,0.0689054454121918
7046,603898,2018,0.054707140023332
7047,603898,2019,0.0137488776780767
7048,603898,2020,0.0620469275118124
7049,603899,2018,0.0255694670748147
7050,603899,2019,0.00402869321007487
7051,603899,2020,0.016107084483887
7052,603901,2018,0.0106095979327146
7053,603901,2019,0.020535194211822
7054,603901,2020,0.0540369574749883
7055,603918,2018,0.0554175529031782
7056,603936,2018,0.0308620567898968
7057,603936,2019,0.0481593635858083
7058,603939,2018,0.0150176358217963
7059,603939,2019,0.0329594631240912
7060,603939,2020,0.0458784046281211
7061,603968,2018,0.0327111202821026
7062,603968,2019,0.0472222165483738
7063,603968,2020,0.024422947100826
7064,603969,2018,0.114235387241949
7065,603969,2019,0.0570541183719342
7066,603969,2020,0.00409063767732785
7067,603979,2018,0.0267416126975698
7068,603979,2019,0.013138434265476
7069,603979,2020,0.0195775776063586
7070,603988,2018,0.0104625029602458
7071,603988,2019,0.0593400295147782
7072,603988,2020,0.0338943138050381
7073,603989,2018,0.0178056058329572
7074,603989,2019,0.0291843171148233
7075,603989,2020,0.0108926770154678
7076,603993,2018,0.0505738016419795
7077,603993,2019,0.0186709398039841
7078,603993,2020,0.0577293222430135
7079,603996,2018,0.142762592249512
7080,603997,2018,0.0567298757991789
7081,603997,2019,0.0330065885308168
7082,603997,2020,0.0567297640725466
7083,603998,2018,0.0748336196681178
7084,603999,2018,0.047189954855259
7085,603999,2019,0.0719835627067712
7086,603999,2020,0.0110495613696535
7087,002778,2018,0.113805641317654
7088,002778,2019,0.0343041406731347
7089,002778,2020,0.0120583417107526
7090,002788,2018,0.00819158720734847
7091,002789,2018,0.00268310950846235
7092,002789,2019,0.204136090576171
7093,002789,2020,0.0673478781041151
7094,002790,2018,0.00563491802491514
7095,002790,2019,0.0418356416304857
7096,002790,2020,0.0142011070539048
7097,002791,2018,0.00434008518666936
7098,002791,2019,0.0611030779919336
7099,002791,2020,0.0255825937413184
7100,002792,2018,0.0105590120221379
7101,002792,2019,0.053726518413817
7102,002792,2020,0.0103604437378538
7103,002793,2018,0.0308227166421538
7104,002793,2019,0.00255581615773292
7105,002793,2020,0.0158978567155354
7106,002795,2018,0.0099946399850531
7107,002795,2019,0.0119135751430202
7108,002795,2020,0.0268282910503416
7109,002796,2018,0.0302039213802528
7110,002796,2019,0.084408080703385
7111,002796,2020,0.0185484318436798
7112,002798,2018,0.0451876438066806
7113,002798,2019,0.0418191792257721
7114,002798,2020,0.0316319290249601
7115,002800,2018,0.151423023551931
7116,002800,2019,0.0868750987646073
7117,002800,2020,0.0823097347969338
7118,300474,2018,0.0870898641699885
7119,300474,2019,0.0312413460460327
7120,300474,2020,0.0105845998718852
7121,300484,2018,0.0694018430756691
7122,300484,2019,0.0877777576559812
7123,300484,2020,0.084467210137174
7124,300499,2018,0.0066451387312407
7125,300499,2019,0.0743385396505972
7126,300499,2020,0.0339670091919279
7127,300500,2018,0.13080986175112
7128,300500,2019,0.055494998987579
7129,300500,2020,0.0818458646115652
7130,300501,2018,0.0485978421082466
7131,300501,2019,0.00769201327325598
7132,300501,2020,0.044321222316611
7133,300502,2018,0.196667318761244
7134,300502,2019,0.0525761116551934
7135,300502,2020,0.0610588898003114
7136,300503,2018,0.0378129457865011
7137,300503,2019,0.0332627105964383
7138,300503,2020,0.0829532158645781
7139,300505,2018,0.0071669508503846
7140,300505,2019,0.0254815771796045
7141,300505,2020,0.0630933639277484
7142,300506,2018,0.18890254734741
7143,300506,2019,0.0884812660555897
7144,300506,2020,0.0511391864087161
7145,300507,2018,0.0455885938264415
7146,300507,2019,0.0136326070189078
7147,300507,2020,0.0199968669227263
7148,300508,2018,0.00944333405396562
7149,300508,2019,0.07360173733483
7150,300508,2020,0.017629966541371
7151,300509,2018,0.00371520708278994
7152,300509,2019,0.000264417907296431
7153,300509,2020,0.112448942916368
7154,300510,2018,0.0684301473318345
7155,300510,2019,0.317155642088994
7156,300510,2020,0.0191907589682687
7157,300511,2018,0.0860922549667091
7158,300511,2019,0.0813536825573432
7159,300511,2020,0.0787034622907027
7160,300512,2018,0.0716998601823028
7161,300512,2019,0.0707461557094501
7162,300512,2020,0.0163751749710374
7163,300513,2018,0.255835994827177
7164,300513,2019,0.0137802616709633
7165,300513,2020,0.0813798121910247
7166,300516,2018,0.0103508655072255
7167,601020,2018,0.0556648107388767
7168,601020,2019,0.0843499891473254
7169,601020,2020,0.0797905885251877
7170,601611,2018,0.0223982475868799
7171,601611,2019,0.0520454696135033
7172,601611,2020,0.00723561800878794
7173,601900,2018,0.00340050023627139
7174,601900,2019,0.0286832005341795
7175,601900,2020,0.0426602695696793
7176,603027,2018,0.0591389147160512
7177,603027,2019,0.0960452648483963
7178,603027,2020,0.000722557815916735
7179,603028,2018,0.0372967043063688
7180,603028,2019,0.117035260627147
7181,603028,2020,0.0197125727865878
7182,603029,2018,0.0234917079928113
7183,603101,2018,0.0166168699950767
7184,603101,2019,0.0997524346203826
7185,603101,2020,0.0357660315378156
7186,603339,2018,0.114715478644245
7187,603339,2019,0.111434958347069
7188,603339,2020,0.0345609797594197
7189,603377,2018,0.113598211603376
7190,603377,2019,0.0623184128599146
7191,603520,2018,0.0589807520740023
7192,603520,2019,0.00590726971895328
7193,603520,2020,0.0462494056204944
7194,603528,2018,0.01094393538997
7195,603528,2019,0.0107585022826183
7196,603528,2020,0.00577588699265621
7197,603608,2018,0.0250895904594803
7198,603608,2019,0.0420043128659985
7199,603608,2020,0.241612152905685
7200,603701,2018,0.0103928963442658
7201,603701,2019,0.0281426162087752
7202,603701,2020,0.0434755921031297
7203,603726,2018,0.0561834346239955
7204,603737,2018,0.105587518686313
7205,603737,2019,0.0643414349143647
7206,603737,2020,0.212516129528744
7207,603779,2018,0.0062574484507664
7208,603779,2019,0.00849698088680604
7209,603779,2020,0.118977317866099
7210,603798,2018,0.0279754604113623
7211,603798,2019,0.0646075731898728
7212,603798,2020,0.096552661088804
7213,603822,2018,0.0789057253725574
7214,603822,2019,0.0283492582731027
7215,603822,2020,0.0987116060350313
7216,603861,2018,0.0363466077591902
7217,603861,2019,1.31096175619675e-05
7218,603861,2020,0.0168485925688616
7219,603868,2018,0.00143376726678244
7220,603868,2019,0.0366152301539309
7221,603868,2020,0.107123506171349
7222,603919,2018,0.0856184096596573
7223,603919,2019,0.0282184324366305
7224,603959,2018,0.0848999257739538
7225,002799,2018,0.0721181697831993
7226,002799,2019,0.0549248495131172
7227,002799,2020,0.145912389884387
7228,002801,2018,0.0415098696500301
7229,002801,2019,0.0116908547078441
7230,002801,2020,0.0343112358121649
7231,002802,2018,0.00714765518929504
7232,002802,2019,0.0190329843763509
7233,002802,2020,0.0286926579753376
7234,002803,2018,0.0447721307757929
7235,002803,2019,0.0242568408331098
7236,002803,2020,0.0393108346837515
7237,002805,2018,0.0637467062732891
7238,002805,2019,0.0445964414097308
7239,002805,2020,0.0214580970746831
7240,002806,2018,0.0176783888876844
7241,002806,2019,0.0277574362343174
7242,002806,2020,0.174542855572678
7243,002808,2018,0.0812072693466631
7244,002808,2019,0.0781062348254704
7245,002808,2020,0.00783472199017146
7246,002809,2018,0.0110177274142748
7247,002809,2019,0.0974358818726305
7248,002809,2020,0.0130593727458982
7249,002810,2018,0.00965987253317349
7250,002810,2019,0.0325767213337723
7251,002810,2020,0.0985134899799851
7252,002811,2018,0.0576650620688678
7253,002811,2019,0.0217295705608798
7254,002811,2020,0.0214719645996852
7255,002812,2018,0.0485499105325172
7256,002812,2019,0.044923075622703
7257,002812,2020,0.0268124002616087
7258,002813,2018,0.0419677590737079
7259,002815,2018,0.071422990416805
7260,002816,2018,0.0164348637402971
7261,002817,2018,0.00435170689450202
7262,002817,2019,0.0153318511083554
7263,002817,2020,0.0279886072337669
7264,300515,2018,0.023801868070204
7265,300515,2019,0.0616253075081747
7266,300515,2020,0.0257157001746096
