,Stkcd,Time,PB
4237,002486,2019-12-31,2.631842131581579
4238,002486,2020-12-31,2.396053221134148
4239,002487,2016-12-31,2.2324119425109274
4240,002487,2017-12-31,1.3134287583107205
4241,002487,2018-12-31,1.0099092293584653
4242,002487,2019-12-31,1.2656721858411784
4243,002487,2020-12-31,1.5524021094039862
4244,002488,2016-12-31,2.250498485414519
4245,002488,2017-12-31,1.3109699342155288
4246,002488,2018-12-31,1.2802425291447213
4247,002488,2019-12-31,1.3637281053452686
4248,002488,2020-12-31,1.2822518393902638
4249,002489,2016-12-31,2.7276496388591878
4250,002489,2017-12-31,1.9965140864051365
4251,002489,2018-12-31,1.3186923319359591
4252,002489,2019-12-31,1.6711620926960191
4253,002489,2020-12-31,1.5407014813844742
4254,002490,2016-12-31,1.3718983094097132
4255,002490,2017-12-31,1.1225385535866228
4256,002490,2018-12-31,1.0886616972889058
4257,002490,2019-12-31,1.1461528234328653
4258,002490,2020-12-31,1.1069453069393294
4259,002491,2016-12-31,3.222563097785455
4260,002491,2017-12-31,2.188346616597296
4261,002491,2018-12-31,1.4309775150503061
4262,002491,2019-12-31,1.5875208163667047
4263,002491,2020-12-31,1.2530794427305103
4264,002492,2017-12-31,1.9999040046077787
4265,002492,2018-12-31,1.5829697779409997
4266,002492,2019-12-31,1.6605006741632737
4267,002492,2020-12-31,1.4270383816243122
4268,002493,2016-12-31,1.4819513149354018
4269,002493,2017-12-31,1.418697295395476
4270,002493,2018-12-31,1.1858738704551384
4271,002493,2019-12-31,1.1842041378460983
4272,002493,2020-12-31,1.4156826492518824
4273,002494,2016-12-31,1.8813932092993504
4274,002494,2017-12-31,1.4321128390348132
4275,002494,2018-12-31,1.1235121889837383
4276,002494,2019-12-31,1.1117361538820714
4277,002494,2020-12-31,0.9992775223513399
4278,002495,2016-12-31,3.825174236686481
4279,002495,2017-12-31,2.540398690170435
4280,002495,2018-12-31,2.0579773375535586
4281,002495,2019-12-31,1.9053643628271033
4282,002495,2020-12-31,1.6866023059226727
4283,002497,2016-12-31,2.0337935130122107
4284,002497,2017-12-31,2.948000224048017
4285,002497,2018-12-31,1.6293756884112283
4286,002497,2019-12-31,1.7257238117097264
4287,002497,2020-12-31,3.175984475787882
4288,002498,2016-12-31,2.4837685723794998
4289,002498,2017-12-31,2.0241071157485653
4290,002498,2018-12-31,1.2888408294464042
4291,002498,2019-12-31,1.7799833749552778
4292,002498,2020-12-31,2.0849230871873137
4293,002502,2016-12-31,2.162760720804893
4294,002502,2017-12-31,1.663724646916037
4295,002502,2018-12-31,1.3684214847646794
4296,002502,2019-12-31,1.8261171271525354
4297,002502,2020-12-31,1.1955301518681951
4298,002503,2016-12-31,2.244951104964934
4299,002503,2017-12-31,1.7125017767205932
4300,002503,2018-12-31,1.1079190731592201
4301,002503,2019-12-31,1.1030344477658036
4302,002503,2020-12-31,1.2123783832934258
4303,002505,2016-12-31,1.234627346254943
4304,002505,2017-12-31,1.592273017500673
4305,002505,2018-12-31,1.254146521938158
4306,002505,2019-12-31,1.3209446339266135
4307,002505,2020-12-31,1.5690335537825477
4308,002506,2016-12-31,1.5823010137802596
4309,002506,2017-12-31,1.4268958451646783
4310,002506,2018-12-31,1.5567570260336479
4311,002506,2019-12-31,2.5914322068377533
4312,002506,2020-12-31,2.250690962125373
4313,002507,2016-12-31,2.619577147856793
4314,002507,2017-12-31,5.444932673407494
4315,002507,2018-12-31,5.806695119472752
4316,002507,2019-12-31,6.3405911967231825
4317,002507,2020-12-31,8.441311779850588
4318,002508,2016-12-31,4.446519486871651
4319,002508,2017-12-31,5.9690445350412755
4320,002508,2018-12-31,2.357017430143896
4321,002508,2019-12-31,3.322446782708658
4322,002508,2020-12-31,3.4124568324210696
4323,002509,2017-12-31,2.316654195344915
4324,002509,2018-12-31,1.1143861682388798
4325,002509,2019-12-31,1.2679076101082667
4326,002510,2016-12-31,1.697156075564177
4327,002510,2017-12-31,1.5585330463554483
4328,002510,2018-12-31,1.099786971263666
4329,002510,2019-12-31,1.2329376836306563
4330,002510,2020-12-31,1.4861203787229174
4331,002511,2016-12-31,2.560740771090261
4332,002511,2017-12-31,2.551482538929245
4333,002511,2018-12-31,2.452874155291463
4334,002511,2019-12-31,3.0038599600486626
4335,002511,2020-12-31,3.902408566567286
4336,002512,2016-12-31,1.9868589151352953
4337,002512,2017-12-31,2.1997166764920677
4338,002512,2018-12-31,1.5230598882378654
4339,002512,2019-12-31,1.8183239780564662
4340,002512,2020-12-31,1.5187551068140468
4341,002513,2016-12-31,1.4658436443218348
4342,002513,2017-12-31,1.1584841003849642
4343,002513,2018-12-31,1.1173933448052384
4344,002513,2019-12-31,1.4387392040606974
4345,002513,2020-12-31,1.0747418470083487
4346,002514,2016-12-31,3.048548128953586
4347,002514,2017-12-31,2.3652236437216323
4348,002514,2018-12-31,1.7513809638900273
4349,002514,2019-12-31,1.8998728985030902
4350,002514,2020-12-31,1.7987876171460435
4351,002515,2016-12-31,4.669013624181755
4352,002515,2017-12-31,2.6266091264160707
4353,002515,2018-12-31,2.5804853376823114
4354,002515,2019-12-31,3.4248217380285353
4355,002515,2020-12-31,3.417167851284855
4356,002516,2016-12-31,1.3197556868272546
4357,002516,2017-12-31,1.4684762209645539
4358,002516,2018-12-31,1.0639022231300854
4359,002516,2019-12-31,1.0537052491380692
4360,002516,2020-12-31,1.272894600508394
4361,002517,2016-12-31,2.1432000548659214
4362,002517,2017-12-31,2.7834684243341945
4363,002517,2018-12-31,1.2603347449082476
4364,002517,2019-12-31,1.5122964827008405
4365,002517,2020-12-31,2.4467465610977084
4366,002518,2016-12-31,3.5473572188719404
4367,002518,2017-12-31,2.8160764170496533
4368,002518,2018-12-31,1.479771523276806
4369,002518,2019-12-31,1.8471314049281466
4370,002518,2020-12-31,1.9436194859515186
4371,002519,2016-12-31,2.5418128209038686
4372,002519,2017-12-31,1.4497165804085301
4373,002519,2018-12-31,1.3130838298978684
4374,002519,2019-12-31,1.4919783782493423
4375,002519,2020-12-31,1.4137792581617477
4376,002520,2016-12-31,2.9694209035353922
4377,002520,2018-12-31,1.1655840333636773
4378,002520,2019-12-31,1.2536434011345472
4379,002520,2020-12-31,1.2170558202651964
4380,002521,2016-12-31,1.3937903850764075
4381,002521,2017-12-31,1.2143453039445578
4382,002521,2018-12-31,0.8775917478292767
4383,002521,2019-12-31,0.8944439823150536
4384,002521,2020-12-31,0.8577705000716238
4385,002522,2016-12-31,5.788108909057232
4386,002522,2017-12-31,2.8459379927030146
4387,002522,2018-12-31,1.7428768622639272
4388,002522,2019-12-31,2.036543740886467
4389,002522,2020-12-31,2.0812347549554198
4390,002523,2016-12-31,1.9459341651553244
4391,002523,2017-12-31,1.7428798998889785
4392,002523,2018-12-31,1.5263726669393787
4393,002523,2019-12-31,1.5486564630854502
4394,002523,2020-12-31,1.3070238152809381
4395,002524,2016-12-31,3.7926339463494005
4396,002524,2017-12-31,2.3902458845941483
4397,002524,2018-12-31,1.4068595658712753
4398,002524,2019-12-31,3.2811628441119534
4399,002524,2020-12-31,5.485042289676053
4400,002526,2017-12-31,1.419073770549962
4401,002526,2018-12-31,1.2298186755344793
4402,002526,2019-12-31,1.362837864542093
4403,002526,2020-12-31,1.4117454397092934
4404,002527,2016-12-31,1.7469232314585934
4405,002527,2017-12-31,1.3145648527424452
4406,002527,2018-12-31,1.0087549845105672
4407,002527,2019-12-31,0.9993783866435079
4408,002527,2020-12-31,1.0574949425304374
4409,002528,2016-12-31,1.7336130229010283
4410,002528,2017-12-31,1.4424852289512555
4411,002528,2018-12-31,1.0916827962799818
4412,002528,2019-12-31,1.3362838480698715
4413,002528,2020-12-31,1.0431912472081595
4414,002529,2016-12-31,2.5952387749434886
4415,002529,2017-12-31,1.985915884546794
4416,002529,2018-12-31,1.1490079465389582
4417,002529,2019-12-31,1.456352390675267
4418,002529,2020-12-31,1.8982139704751797
4419,002530,2016-12-31,1.98178737403264
4420,002530,2017-12-31,1.6985772716772432
4421,002530,2018-12-31,1.0770616036154803
4422,002530,2019-12-31,2.044408644577513
4423,002530,2020-12-31,1.930774028000085
4424,002531,2016-12-31,1.7903083448062258
4425,002531,2017-12-31,1.9336076478049689
4426,002531,2018-12-31,1.2006084683717708
4427,002531,2019-12-31,1.402998769570079
4428,002531,2020-12-31,1.545420686692228
4429,002532,2016-12-31,2.112735570016057
4430,002532,2017-12-31,1.6568827738868646
4431,002532,2018-12-31,1.4034260436577775
4432,002532,2019-12-31,1.6814494093908952
4433,002532,2020-12-31,1.019202799953932
4434,002533,2016-12-31,1.9496635855483138
4435,002533,2017-12-31,1.321045845575025
4436,002533,2018-12-31,0.9731214134393907
4437,002533,2019-12-31,1.0438620390174753
4438,002533,2020-12-31,1.0350702502178823
4439,002534,2016-12-31,1.495154950383283
4440,002534,2017-12-31,1.5749693274723475
4441,002534,2018-12-31,1.0768308008067615
4442,002534,2019-12-31,1.2358922895151843
4443,002534,2020-12-31,1.2950331593240445
4444,002536,2016-12-31,1.908058302629495
4445,002536,2017-12-31,1.8117156403599517
4446,002536,2018-12-31,1.2249407741135716
4447,002536,2019-12-31,1.0933179685714818
4448,002536,2020-12-31,1.1301925282971954
4449,002537,2016-12-31,1.4321210428705433
4450,002537,2017-12-31,1.2585391883932482
4451,002537,2018-12-31,1.6306855891422432
4452,002537,2019-12-31,1.7196490540210554
4453,002537,2020-12-31,1.7279871714232393
4454,002538,2016-12-31,1.8177786018374107
4455,002538,2017-12-31,1.645437776947746
4456,002538,2018-12-31,0.9765548706650728
4457,002538,2019-12-31,0.9133312570269424
4458,002538,2020-12-31,1.0206268690229539
4459,002539,2016-12-31,1.3653722482629052
4460,002539,2017-12-31,1.169627578882608
4461,002539,2018-12-31,1.055432363144724
4462,002539,2019-12-31,1.102471410160156
4463,002539,2020-12-31,1.2507144706413538
4464,002540,2016-12-31,2.076955349613894
4465,002540,2017-12-31,1.5532774153463809
4466,002540,2018-12-31,1.1260665257582088
4467,002540,2019-12-31,1.1110728408243715
4468,002540,2020-12-31,1.2626485821719071
4469,002541,2016-12-31,1.1901573983159273
4470,002541,2017-12-31,1.0617480832792727
4471,002541,2018-12-31,0.9494268784648148
4472,002541,2019-12-31,1.0336483548969608
4473,002541,2020-12-31,1.5740644547912948
4474,002542,2016-12-31,1.6905884938547109
4475,002542,2017-12-31,1.5446496425680727
4476,002542,2018-12-31,1.24542772347021
4477,002542,2019-12-31,1.192725329669281
4478,002542,2020-12-31,1.1036078042729487
4479,002543,2016-12-31,1.7110806158521352
4480,002543,2017-12-31,1.898080660835763
4481,002543,2018-12-31,1.4870374941633777
4482,002543,2019-12-31,1.3906136360791925
4483,002543,2020-12-31,1.2324605458567757
4484,002544,2016-12-31,4.441838565819164
4485,002544,2017-12-31,1.9624851341751088
4486,002544,2018-12-31,1.513108818246882
4487,002544,2019-12-31,1.6540462934476612
4488,002544,2020-12-31,1.655374255288507
4489,002545,2016-12-31,1.1536340626607877
4490,002545,2017-12-31,1.1806347564704687
4491,002545,2018-12-31,0.9953051456280723
4492,002545,2019-12-31,1.117508224860535
4493,002545,2020-12-31,1.120964388082355
4494,002546,2016-12-31,2.159407458593362
4495,002546,2017-12-31,1.3564471935107567
4496,002546,2018-12-31,1.0468102122617067
4497,002546,2019-12-31,1.1136155086550197
4498,002546,2020-12-31,1.0690979379238974
4499,002547,2016-12-31,1.9118009738714163
4500,002547,2017-12-31,1.4498090601467788
4501,002547,2018-12-31,1.2021224674284918
4502,002547,2019-12-31,1.5347097633631017
4503,002547,2020-12-31,1.3904164158123717
4504,002548,2016-12-31,1.8648575062379484
4505,002548,2017-12-31,1.5292600980867426
4506,002548,2018-12-31,1.2294799791480195
4507,002548,2019-12-31,1.3940799002954054
4508,002548,2020-12-31,1.3039424700582212
4509,002549,2016-12-31,5.173359269107802
4510,002549,2017-12-31,3.6281310771195545
4511,002549,2018-12-31,2.694103415853721
4512,002549,2019-12-31,2.7366594692522628
4513,002549,2020-12-31,3.402228459641065
4514,002550,2016-12-31,2.4281628034596463
4515,002550,2017-12-31,1.9779419909172902
4516,002550,2018-12-31,1.5166681833348499
4517,002550,2019-12-31,1.8504468829222258
4518,002550,2020-12-31,1.9794258477386049
4519,002551,2016-12-31,1.9970563389563782
4520,002551,2017-12-31,1.5081022794965955
4521,002551,2018-12-31,1.0719159103406657
4522,002551,2019-12-31,1.0597037068435664
4523,002551,2020-12-31,1.228105941330923
4524,002552,2016-12-31,3.3769408967804244
4525,002552,2017-12-31,2.698276071417971
4526,002552,2018-12-31,1.8063746963032543
4527,002552,2019-12-31,7.34063481809907
4528,002552,2020-12-31,4.410551804136215
4529,002553,2016-12-31,3.836606598196027
4530,002553,2017-12-31,3.0636316289329373
4531,002553,2018-12-31,1.9027649076873605
4532,002553,2019-12-31,2.021619195678587
4533,002553,2020-12-31,2.348068244255451
4534,002554,2016-12-31,1.7818102122670505
4535,002554,2017-12-31,1.3708940011049406
4536,002554,2018-12-31,1.2137262731685174
4537,002554,2019-12-31,1.242376467401905
4538,002554,2020-12-31,1.0892285103384123
4539,002555,2016-12-31,2.3778950872687497
4540,002555,2017-12-31,3.175046673186096
4541,002555,2018-12-31,1.9536859215438807
4542,002555,2019-12-31,4.048796090482495
4543,002555,2020-12-31,4.674207721791157
4544,002556,2016-12-31,1.7197555195553398
4545,002556,2017-12-31,1.3861819835155238
4546,002556,2018-12-31,1.1313433004678104
4547,002556,2019-12-31,1.1532415891207801
4548,002556,2020-12-31,1.3696191089258078
4549,002557,2016-12-31,2.211083276029425
4550,002557,2017-12-31,2.0427840695527117
4551,002557,2018-12-31,2.2263731713127366
4552,002557,2019-12-31,3.50649578343882
4553,002557,2020-12-31,4.308209292807445
4554,002558,2016-12-31,1.8314884140042929
4555,002558,2017-12-31,2.074615625589969
4556,002558,2018-12-31,1.5950693217127214
4557,002558,2019-12-31,3.866706880418223
4558,002558,2020-12-31,3.3775910345223576
4559,002559,2016-12-31,2.4976646835209078
4560,002559,2017-12-31,1.6206903816887916
4561,002559,2018-12-31,1.2753296408289132
4562,002559,2019-12-31,1.3737244968047166
4563,002559,2020-12-31,1.2118156876811663
4564,002560,2016-12-31,1.6941801523406792
4565,002560,2017-12-31,1.3969758267302943
4566,002560,2018-12-31,1.1454307621467206
4567,002560,2019-12-31,1.147439030827097
4568,002560,2020-12-31,1.3438981647726662
4569,002561,2016-12-31,3.1934292000779196
4570,002561,2017-12-31,1.9681281330139717
4571,002561,2018-12-31,1.3292905177719496
4572,002561,2019-12-31,1.3684701735083333
4573,002561,2020-12-31,1.3293187905857644
4574,002562,2016-12-31,2.184598580010923
4575,002562,2017-12-31,2.0770804557114517
4576,002562,2018-12-31,1.240305462429287
4577,002562,2019-12-31,1.2891216183117147
4578,002562,2020-12-31,1.2533197306365236
4579,002563,2016-12-31,1.9313706744539534
4580,002563,2017-12-31,1.553178502145716
4581,002563,2018-12-31,1.5281477168709034
4582,002563,2019-12-31,1.609474007799511
4583,002563,2020-12-31,1.6306510211136693
4584,002564,2016-12-31,1.1915684615659592
4585,002564,2017-12-31,1.0982481843211893
4586,002564,2018-12-31,1.0019758964678345
4587,002564,2019-12-31,0.9834911180917125
4588,002564,2020-12-31,1.0162808187158276
4589,002565,2016-12-31,1.8747515954136078
4590,002565,2017-12-31,1.5171214743993335
4591,002565,2018-12-31,1.1060013847137335
4592,002565,2019-12-31,2.5127332758754988
4593,002565,2020-12-31,1.7764702956401865
4594,002566,2016-12-31,1.5854669755156336
4595,002566,2017-12-31,1.2551208932444373
4596,002566,2018-12-31,0.9822246799666436
4597,002566,2019-12-31,1.0419553751351938
4598,002566,2020-12-31,1.0180054626173125
4599,002567,2016-12-31,1.5913177702455403
4600,002567,2017-12-31,1.3190036773822524
4601,002567,2018-12-31,1.1095958962705372
4602,002567,2019-12-31,1.4645984583636629
4603,002567,2020-12-31,1.1799772028404412
4604,002568,2016-12-31,3.876464819143534
4605,002568,2017-12-31,2.909945904105643
4606,002568,2018-12-31,1.8981671298194465
4607,002568,2019-12-31,4.05294770886866
4608,002568,2020-12-31,9.81730004614131
4609,002570,2016-12-31,2.749103105111957
4610,002570,2017-12-31,2.083207472881847
4611,002570,2018-12-31,1.6390003409120708
4612,002570,2019-12-31,1.8572171458286901
4613,002570,2020-12-31,2.203181835206405
4614,002571,2017-12-31,1.5502385817177262
4615,002571,2018-12-31,1.2347691228694058
4616,002571,2019-12-31,1.2007439809706093
4617,002571,2020-12-31,1.9495457558388898
4618,002572,2016-12-31,3.464535284559606
4619,002572,2017-12-31,3.763289114686236
4620,002572,2018-12-31,1.894168990180628
4621,002572,2019-12-31,2.087238208147743
4622,002572,2020-12-31,2.0933903293740346
4623,002573,2016-12-31,2.3123258529591992
4624,002573,2017-12-31,2.5712559299589883
4625,002573,2018-12-31,1.277919342842757
4626,002573,2019-12-31,1.188440279093315
4627,002573,2020-12-31,1.0854970002290398
4628,002574,2016-12-31,1.617162623490581
4629,002574,2017-12-31,1.2063322794010318
4630,002574,2018-12-31,0.8528180947532072
4631,002574,2019-12-31,0.8755724054600695
4632,002574,2020-12-31,0.8714733651595407
4633,002576,2016-12-31,3.3254741294740096
4634,002576,2018-12-31,1.7001742678624558
4635,002576,2019-12-31,1.552378010255009
4636,002576,2020-12-31,1.6934743658785238
4637,002577,2016-12-31,6.641429235571494
4638,002577,2017-12-31,3.73620871956391
4639,002577,2018-12-31,2.2043328366236676
4640,002577,2019-12-31,3.3789034782432408
4641,002577,2020-12-31,2.88741951318107
4642,002578,2017-12-31,2.012963484842385
4643,002578,2018-12-31,1.5981997877590681
4644,002578,2019-12-31,1.8222703301589385
4645,002578,2020-12-31,1.9599887888641279
4646,002579,2016-12-31,3.4730904948459336
4647,002579,2018-12-31,1.6688472937972285
4648,002579,2019-12-31,2.1062830423152263
4649,002579,2020-12-31,1.501575903911155
4650,002580,2016-12-31,2.0344969299441327
4651,002580,2018-12-31,1.2612328551158758
4652,002580,2019-12-31,1.3085956413296378
4653,002580,2020-12-31,1.1689712935719436
4654,002581,2016-12-31,3.1491202932460816
4655,002581,2017-12-31,2.2637238256932655
4656,002581,2018-12-31,1.2038185123210825
4657,002581,2019-12-31,1.4248789565326425
4658,002581,2020-12-31,3.460435115111374
4659,002582,2016-12-31,1.4437952178614795
4660,002582,2017-12-31,1.2449517207722685
4661,002582,2018-12-31,1.0488611989532366
4662,002582,2019-12-31,1.1041293332935846
4663,002582,2020-12-31,1.1554989617841829
4664,002583,2016-12-31,2.3080988881887654
4665,002583,2017-12-31,2.1575671273072485
4666,002583,2018-12-31,1.3190958916758455
4667,002583,2019-12-31,1.322392737419086
4668,002583,2020-12-31,1.208005208918461
4669,002584,2017-12-31,2.7858800455769974
4670,002584,2018-12-31,1.2968604305836
4671,002584,2019-12-31,1.1498230997161087
4672,002584,2020-12-31,1.1914719205812476
4673,002585,2016-12-31,1.2863936853506772
4674,002585,2017-12-31,1.016718926019464
4675,002585,2018-12-31,0.8570610690294126
4676,002585,2019-12-31,0.8085963495109205
4677,002585,2020-12-31,1.2473587179148153
4678,002587,2016-12-31,3.1043560323846418
4679,002587,2017-12-31,2.0181634712411705
4680,002587,2018-12-31,1.4799532926740833
4681,002587,2019-12-31,1.980617675428259
4682,002587,2020-12-31,1.632160082260868
4683,002588,2016-12-31,1.799609844585694
4684,002588,2017-12-31,1.2925407473470603
4685,002588,2018-12-31,1.0050998767747552
4686,002588,2019-12-31,0.9998450240212768
4687,002588,2020-12-31,1.1833339250002959
4688,002589,2016-12-31,1.4023298307808592
4689,002589,2017-12-31,1.2348377361472815
4690,002589,2018-12-31,0.9830898711267487
4691,002589,2019-12-31,1.030764187953665
4692,002589,2020-12-31,0.9364163906579356
4693,002590,2016-12-31,2.8812050351939194
4694,002590,2017-12-31,2.118850565944986
4695,002590,2018-12-31,1.3177088206110743
4696,002590,2019-12-31,1.3376530609514994
4697,002590,2020-12-31,1.3850530613827816
4698,002591,2016-12-31,3.674174229341955
4699,002591,2017-12-31,1.6739651547413388
4700,002591,2018-12-31,1.3587307281030352
4701,002591,2019-12-31,1.6064102193392513
4702,002591,2020-12-31,1.6632708220716037
4703,002593,2016-12-31,1.621902166861295
4704,002593,2017-12-31,1.211599857031217
4705,002593,2018-12-31,1.0391542946688268
4706,002593,2019-12-31,1.1327298903630738
4707,002593,2020-12-31,1.1100577896085269
4708,002594,2016-12-31,1.172066376463032
4709,002594,2017-12-31,1.2753003651184946
4710,002594,2018-12-31,1.1687895781370898
4711,002594,2019-12-31,1.1442681890010653
4712,002594,2020-12-31,1.973009233683214
4713,002595,2016-12-31,3.208511539411752
4714,002595,2017-12-31,2.608589040274006
4715,002595,2018-12-31,2.0002280259949634
4716,002595,2019-12-31,1.9858094059848321
4717,002595,2020-12-31,2.6848232312384552
4718,002596,2016-12-31,2.2257487975392123
4719,002596,2017-12-31,2.223927233100933
4720,002596,2018-12-31,1.4002111518416978
4721,002596,2019-12-31,1.5443037583720567
4722,002596,2020-12-31,1.374455200319973
4723,002597,2016-12-31,2.4128304672928764
4724,002597,2017-12-31,2.9534332184447813
4725,002597,2018-12-31,1.8634535757810669
4726,002597,2019-12-31,2.321505264013186
4727,002597,2020-12-31,2.886519377204579
4728,002598,2016-12-31,4.108885464817668
4729,002598,2017-12-31,2.776836738660787
4730,002598,2018-12-31,1.7896771422435391
4731,002598,2019-12-31,1.6772698072984717
4732,002598,2020-12-31,1.5492058770674153
4733,002599,2016-12-31,3.2500666263658404
4734,002599,2017-12-31,1.5533377344569144
4735,002599,2018-12-31,1.3934077877561257
4736,002599,2019-12-31,1.1893463114802842
4737,002599,2020-12-31,1.1998579368202806
4738,002600,2016-12-31,1.2259859992398887
4739,002600,2017-12-31,1.4838776691249573
4740,002600,2018-12-31,1.0703773080010703
4741,002600,2019-12-31,1.577001017165656
4742,002600,2020-12-31,1.639586168451083
4743,002601,2016-12-31,1.2107211781769929
4744,002601,2017-12-31,1.3047914551817184
4745,002601,2018-12-31,1.2050994990401382
4746,002601,2019-12-31,1.4699159649042863
4747,002601,2020-12-31,1.9956773628321058
4748,002602,2016-12-31,5.549820740790072
4749,002602,2017-12-31,4.611057315442431
4750,002602,2018-12-31,2.1212686883771448
4751,002602,2019-12-31,1.5812126636159802
4752,002602,2020-12-31,1.3269040409535662
4753,002603,2016-12-31,2.802549198751184
4754,002603,2017-12-31,2.1166709000084665
4755,002603,2018-12-31,1.4843181784447312
4756,002603,2019-12-31,1.6337306566290255
4757,002603,2020-12-31,2.5470049768477248
4758,002604,2016-12-31,1.6410714227104592
4759,002604,2018-12-31,3.4224774629859063
4760,002605,2016-12-31,2.744696560071801
4761,002605,2017-12-31,2.2173342320928087
4762,002605,2018-12-31,1.2503422811994784
4763,002605,2019-12-31,2.3881566535238443
4764,002605,2020-12-31,2.601111715147054
4765,002606,2016-12-31,5.7585110793753165
4766,002606,2017-12-31,3.743860069486043
4767,002606,2018-12-31,2.339630057695277
4768,002606,2019-12-31,2.0519428821179333
4769,002606,2020-12-31,2.4298088955303667
4770,002607,2016-12-31,1.4279533287734023
4771,002607,2017-12-31,1.2464724828734681
4772,002607,2018-12-31,1.352511952824383
4773,002607,2019-12-31,2.426725037492902
4774,002607,2020-12-31,2.8724241536402233
4775,002608,2016-12-31,1.1285548065713489
4776,002608,2017-12-31,1.0377696255208306
4777,002608,2018-12-31,0.9953041549967254
4778,002608,2019-12-31,0.9590789772765418
4779,002608,2020-12-31,0.8607563121412259
4780,002609,2016-12-31,2.577904266947143
4781,002609,2017-12-31,2.5932399421188843
4782,002609,2018-12-31,1.3526162303126708
4783,002609,2019-12-31,1.7065341486015806
4784,002609,2020-12-31,1.7835867215535752
4785,002610,2016-12-31,1.3359393056054678
4786,002610,2017-12-31,1.2665025279390458
4787,002610,2018-12-31,1.073748251132536
4788,002610,2019-12-31,1.2605571662674901
4789,002610,2020-12-31,2.0826998454636714
4790,002611,2016-12-31,2.6058903545574417
4791,002611,2017-12-31,1.2111962985841116
4792,002611,2018-12-31,1.1780422351702153
4793,002611,2019-12-31,1.3271558651662727
4794,002611,2020-12-31,1.4019189466541802
4795,002612,2016-12-31,1.475444182471133
4796,002612,2017-12-31,1.0534377360358926
4797,002612,2018-12-31,0.9444315372134359
4798,002612,2019-12-31,1.0542729154125212
4799,002612,2020-12-31,1.8368205371230615
4800,002613,2016-12-31,2.0077942573068652
4801,002613,2017-12-31,1.4439557456443075
4802,002613,2018-12-31,1.26232661943882
4803,002613,2019-12-31,1.2940343721409928
4804,002613,2020-12-31,1.7054194820299948
4805,002614,2016-12-31,1.5755797739673256
4806,002614,2017-12-31,1.8909060654593863
4807,002614,2018-12-31,1.5471541646295803
4808,002614,2019-12-31,1.247849020251342
4809,002614,2020-12-31,1.2546972729154773
4810,002615,2016-12-31,2.5598230650297453
4811,002615,2017-12-31,2.020565313763485
4812,002615,2018-12-31,1.361843063928999
4813,002615,2019-12-31,1.3624071008658099
4814,002615,2020-12-31,1.2725058567082055
4815,002616,2016-12-31,2.0061468338990665
4816,002616,2017-12-31,1.7069944095933085
4817,002616,2018-12-31,1.4081274298998963
4818,002616,2019-12-31,1.3246664820964702
4819,002616,2020-12-31,1.1960306135995857
4820,002617,2016-12-31,2.9557902453010327
4821,002617,2017-12-31,2.424383479281219
4822,002617,2018-12-31,1.5119009281559799
4823,002617,2019-12-31,1.4577046981822421
4824,002617,2020-12-31,1.895950250265433
4825,002620,2016-12-31,1.9947617556297164
4826,002620,2017-12-31,1.2351687116943302
4827,002620,2018-12-31,0.9482870616661594
4828,002620,2019-12-31,0.9607809227339981
4829,002620,2020-12-31,0.9208561015004428
4830,002621,2016-12-31,3.2346234089696106
4831,002621,2017-12-31,3.3889229663920513
4832,002621,2018-12-31,1.9336226032747834
4833,002621,2019-12-31,1.8743896518696102
4834,002621,2020-12-31,1.7334116835414295
4835,002622,2016-12-31,9.72355921161382
4836,002622,2017-12-31,7.112223779008983
4837,002622,2018-12-31,1.655209855781565
4838,002622,2019-12-31,1.9042758610183306
4839,002622,2020-12-31,2.1798935339997993
4840,002623,2016-12-31,2.0409329512706846
4841,002623,2017-12-31,1.3094318375256977
4842,002623,2018-12-31,1.0538895903109606
4843,002623,2019-12-31,1.392879876646558
4844,002623,2020-12-31,2.1515926088490698
4845,002624,2016-12-31,1.4488700986535652
4846,002624,2017-12-31,1.5419724912107569
4847,002624,2018-12-31,1.6336132257326754
4848,002624,2019-12-31,3.533581390746964
4849,002624,2020-12-31,3.739841655104323
4850,002625,2016-12-31,11.780783186466236
4851,002625,2017-12-31,1.6702660900908124
4852,002625,2018-12-31,1.3972217642439773
4853,002625,2019-12-31,1.3536928741607104
4854,002625,2020-12-31,4.201009922785437
4855,002626,2016-12-31,2.922968098726171
4856,002626,2017-12-31,3.649888130928787
4857,002626,2018-12-31,1.9315497403031372
4858,002626,2019-12-31,2.9293899838297675
4859,002626,2020-12-31,4.469753180229388
4860,002627,2016-12-31,1.971379512241281
4861,002627,2017-12-31,1.2727811923668766
4862,002627,2018-12-31,0.9575764888159854
4863,002627,2019-12-31,1.2042026673089081
4864,002627,2020-12-31,1.1379567758498261
4865,002628,2016-12-31,1.7305618961420584
4866,002628,2017-12-31,1.5323392537814302
4867,002628,2018-12-31,1.1097584388806088
4868,002628,2019-12-31,1.106188571965863
4869,002628,2020-12-31,0.9844021479654868
4870,002629,2017-12-31,3.460016054474493
4871,002629,2018-12-31,4.956801475144119
4872,002629,2019-12-31,3.3333333333333335
4873,002629,2020-12-31,2.923976608187134
4874,002630,2016-12-31,1.4576090838198104
4875,002630,2017-12-31,1.2702348410174074
4876,002630,2018-12-31,1.0043417694694163
4877,002630,2019-12-31,0.9645796699401286
4878,002630,2020-12-31,1.028293495529494
4879,002631,2016-12-31,3.422946061215967
