,Stkcd,Time,INS
8438,300442,2017-12-31,0.600839
8439,300442,2018-12-31,0.57272
8440,300442,2019-12-31,0.5069440000000001
8441,300442,2020-12-31,0.33149700000000004
8442,300443,2016-12-31,0.14263
8443,300443,2017-12-31,0.12193
8444,300443,2018-12-31,0.155616
8445,300443,2019-12-31,0.11800100000000001
8446,300443,2020-12-31,0.081205
8447,300444,2016-12-31,0.091558
8448,300444,2017-12-31,0.069025
8449,300444,2018-12-31,0.038796
8450,300444,2019-12-31,0.013105
8451,300444,2020-12-31,0.0045060000000000005
8452,300445,2016-12-31,0.018694
8453,300445,2017-12-31,0.002012
8454,300445,2018-12-31,0.064079
8455,300445,2019-12-31,0.027424
8456,300445,2020-12-31,0.090935
8457,300447,2016-12-31,0.09642400000000001
8458,300447,2017-12-31,0.102288
8459,300447,2018-12-31,0.059684
8460,300447,2019-12-31,0.0437
8461,300447,2020-12-31,0.0259
8462,300448,2016-12-31,0.10377700000000001
8463,300448,2017-12-31,0.116412
8464,300448,2018-12-31,0.13254300000000002
8465,300448,2019-12-31,0.072227
8466,300448,2020-12-31,0.019586
8467,300449,2016-12-31,0.112884
8468,300449,2017-12-31,0.060692
8469,300449,2018-12-31,0.084842
8470,300449,2019-12-31,0.097378
8471,300449,2020-12-31,0.062764
8472,300450,2016-12-31,0.744175
8473,300450,2017-12-31,0.7667860000000001
8474,300450,2018-12-31,0.7682040000000001
8475,300450,2019-12-31,0.728662
8476,300450,2020-12-31,0.7378650000000001
8477,300451,2016-12-31,0.412051
8478,300451,2017-12-31,0.358338
8479,300451,2018-12-31,0.479887
8480,300451,2019-12-31,0.407356
8481,300451,2020-12-31,0.349308
8482,300452,2016-12-31,0.248966
8483,300452,2017-12-31,0.220731
8484,300452,2018-12-31,0.215473
8485,300452,2019-12-31,0.15906599999999999
8486,300452,2020-12-31,0.337247
8487,300453,2016-12-31,0.018538
8488,300453,2017-12-31,0.017206
8489,300453,2018-12-31,0.00019300000000000003
8490,300453,2019-12-31,0.077654
8491,300453,2020-12-31,0.028753
8492,300454,2018-12-31,0.302535
8493,300454,2019-12-31,0.327517
8494,300454,2020-12-31,0.348821
8495,300455,2016-12-31,0.619001
8496,300455,2017-12-31,0.575752
8497,300455,2018-12-31,0.554963
8498,300455,2019-12-31,0.66521
8499,300455,2020-12-31,0.698932
8500,300456,2016-12-31,0.275052
8501,300456,2017-12-31,0.10524900000000001
8502,300456,2018-12-31,0.11443500000000001
8503,300456,2019-12-31,0.240454
8504,300456,2020-12-31,0.228954
8505,300457,2016-12-31,0.120932
8506,300457,2017-12-31,0.13841799999999999
8507,300457,2018-12-31,0.201042
8508,300457,2019-12-31,0.30897800000000003
8509,300457,2020-12-31,0.456046
8510,300458,2016-12-31,0.13941800000000001
8511,300458,2017-12-31,0.057717000000000004
8512,300458,2018-12-31,0.049776999999999995
8513,300458,2019-12-31,0.041931
8514,300458,2020-12-31,0.063065
8515,300459,2016-12-31,0.42845999999999995
8516,300459,2017-12-31,0.40568800000000005
8517,300459,2018-12-31,0.475014
8518,300459,2019-12-31,0.40649500000000005
8519,300459,2020-12-31,0.34952800000000006
8520,300460,2016-12-31,0.679499
8521,300460,2017-12-31,0.6480450000000001
8522,300460,2018-12-31,0.625505
8523,300460,2019-12-31,0.515593
8524,300460,2020-12-31,0.473962
8525,300461,2016-12-31,0.17180700000000002
8526,300461,2017-12-31,0.038853
8527,300461,2018-12-31,0.041325
8528,300461,2019-12-31,0.10844300000000001
8529,300461,2020-12-31,0.076
8530,300462,2016-12-31,0.041836000000000005
8531,300462,2017-12-31,0.092685
8532,300462,2018-12-31,0.004907000000000001
8533,300462,2019-12-31,0.024023
8534,300462,2020-12-31,0.024211999999999997
8535,300463,2016-12-31,0.06325
8536,300463,2017-12-31,0.0824
8537,300463,2018-12-31,0.07306
8538,300463,2019-12-31,0.17234000000000002
8539,300463,2020-12-31,0.227886
8540,300464,2016-12-31,0.53373
8541,300464,2017-12-31,0.523902
8542,300464,2018-12-31,0.512111
8543,300464,2019-12-31,0.419964
8544,300464,2020-12-31,0.48580399999999996
8545,300465,2016-12-31,0.555503
8546,300465,2017-12-31,0.508103
8547,300465,2018-12-31,0.45327599999999996
8548,300465,2019-12-31,0.367834
8549,300465,2020-12-31,0.38274600000000003
8550,300466,2016-12-31,0.193615
8551,300466,2017-12-31,0.179148
8552,300466,2018-12-31,0.173847
8553,300466,2019-12-31,0.247982
8554,300466,2020-12-31,0.2281
8555,300467,2016-12-31,0.18509899999999999
8556,300467,2017-12-31,0.17970300000000003
8557,300467,2018-12-31,0.17984000000000003
8558,300467,2019-12-31,0.12357200000000002
8559,300467,2020-12-31,0.131493
8560,300468,2016-12-31,0.629267
8561,300468,2017-12-31,0.5912769999999999
8562,300468,2018-12-31,0.541215
8563,300468,2019-12-31,0.42802799999999996
8564,300468,2020-12-31,0.369096
8565,300469,2016-12-31,0.41655500000000006
8566,300469,2017-12-31,0.39130400000000004
8567,300469,2018-12-31,0.38175400000000004
8568,300469,2019-12-31,0.338489
8569,300469,2020-12-31,0.307664
8570,300470,2016-12-31,0.38551
8571,300470,2017-12-31,0.39590000000000003
8572,300470,2018-12-31,0.515698
8573,300470,2019-12-31,0.43461700000000003
8574,300470,2020-12-31,0.49231600000000003
8575,300471,2016-12-31,0.11410500000000001
8576,300471,2017-12-31,0.13064800000000001
8577,300471,2018-12-31,0.078505
8578,300471,2019-12-31,0.12273
8579,300471,2020-12-31,0.2172
8580,300472,2016-12-31,0.111996
8581,300472,2017-12-31,0.100153
8582,300472,2018-12-31,0.18744
8583,300472,2019-12-31,0.12220900000000001
8584,300472,2020-12-31,0.2238
8585,300473,2016-12-31,0.6826829999999999
8586,300473,2017-12-31,0.671009
8587,300473,2018-12-31,0.6612290000000001
8588,300473,2019-12-31,0.550766
8589,300473,2020-12-31,0.487863
8590,300474,2016-12-31,0.069364
8591,300474,2017-12-31,0.056740000000000006
8592,300474,2018-12-31,0.172772
8593,300474,2019-12-31,0.188701
8594,300474,2020-12-31,0.207912
8595,300475,2016-12-31,0.059512999999999996
8596,300475,2017-12-31,0.032374
8597,300475,2018-12-31,0.025554999999999998
8598,300475,2019-12-31,0.355416
8599,300475,2020-12-31,0.3716
8600,300476,2016-12-31,0.7234579999999999
8601,300476,2017-12-31,0.7401179999999999
8602,300476,2018-12-31,0.740702
8603,300476,2019-12-31,0.687349
8604,300476,2020-12-31,0.6672950000000001
8605,300477,2016-12-31,0.081189
8606,300477,2017-12-31,0.151434
8607,300477,2018-12-31,0.085674
8608,300477,2019-12-31,0.082722
8609,300477,2020-12-31,0.044546
8610,300478,2016-12-31,0.6696
8611,300478,2017-12-31,0.658416
8612,300478,2018-12-31,0.616668
8613,300478,2019-12-31,0.6008
8614,300478,2020-12-31,0.485877
8615,300479,2016-12-31,0.600725
8616,300479,2017-12-31,0.5285390000000001
8617,300479,2018-12-31,0.475209
8618,300479,2019-12-31,0.43167700000000003
8619,300479,2020-12-31,0.370435
8620,300480,2016-12-31,0.10571799999999999
8621,300480,2017-12-31,0.09209099999999999
8622,300480,2018-12-31,0.087586
8623,300480,2019-12-31,0.15736
8624,300480,2020-12-31,0.119767
8625,300481,2016-12-31,0.577784
8626,300481,2017-12-31,0.554912
8627,300481,2018-12-31,0.610742
8628,300481,2019-12-31,0.552484
8629,300481,2020-12-31,0.5424450000000001
8630,300482,2016-12-31,0.372088
8631,300482,2017-12-31,0.37276000000000004
8632,300482,2018-12-31,0.40247
8633,300482,2019-12-31,0.41637
8634,300482,2020-12-31,0.333061
8635,300483,2016-12-31,0.011345000000000001
8636,300483,2017-12-31,0.007163000000000001
8637,300483,2018-12-31,0.010729
8638,300483,2019-12-31,0.488761
8639,300483,2020-12-31,0.303998
8640,300484,2016-12-31,0.176753
8641,300484,2017-12-31,0.173935
8642,300484,2018-12-31,0.113942
8643,300484,2019-12-31,0.098239
8644,300484,2020-12-31,0.09269999999999999
8645,300485,2016-12-31,0.036164
8646,300485,2017-12-31,0.021511
8647,300485,2018-12-31,0.016117
8648,300485,2019-12-31,0.010192000000000001
8649,300485,2020-12-31,0.021682000000000003
8650,300486,2016-12-31,0.182625
8651,300486,2017-12-31,0.149143
8652,300486,2018-12-31,0.11831200000000001
8653,300486,2019-12-31,0.17738199999999998
8654,300486,2020-12-31,0.138121
8655,300487,2016-12-31,0.024569999999999998
8656,300487,2017-12-31,0.025934
8657,300487,2018-12-31,0.056375
8658,300487,2019-12-31,0.095083
8659,300487,2020-12-31,0.200102
8660,300488,2016-12-31,0.517899
8661,300488,2017-12-31,0.505417
8662,300488,2018-12-31,0.505576
8663,300488,2019-12-31,0.49350299999999997
8664,300488,2020-12-31,0.4986
8665,300489,2016-12-31,0.144266
8666,300489,2017-12-31,0.11505699999999999
8667,300489,2018-12-31,0.065455
8668,300489,2019-12-31,0.1242
8669,300489,2020-12-31,0.44427900000000003
8670,300490,2016-12-31,0.695804
8671,300490,2017-12-31,0.666064
8672,300490,2018-12-31,0.633689
8673,300490,2019-12-31,0.605395
8674,300490,2020-12-31,0.526523
8675,300491,2016-12-31,0.063282
8676,300491,2017-12-31,0.019083000000000003
8677,300491,2018-12-31,0.019327
8678,300491,2019-12-31,0.009665
8679,300491,2020-12-31,0.005403
8680,300492,2016-12-31,0.085555
8681,300492,2017-12-31,0.117302
8682,300492,2018-12-31,0.070931
8683,300492,2019-12-31,0.683583
8684,300492,2020-12-31,0.371772
8685,300493,2016-12-31,0.726477
8686,300493,2017-12-31,0.69033
8687,300493,2018-12-31,0.59465
8688,300493,2019-12-31,0.49298200000000003
8689,300493,2020-12-31,0.438267
8690,300494,2016-12-31,0.12377700000000001
8691,300494,2017-12-31,0.076673
8692,300494,2018-12-31,0.080501
8693,300494,2019-12-31,0.121007
8694,300494,2020-12-31,0.065858
8695,300496,2016-12-31,0.30491599999999996
8696,300496,2017-12-31,0.20161500000000002
8697,300496,2018-12-31,0.2045
8698,300496,2019-12-31,0.280341
8699,300496,2020-12-31,0.33926
8700,300497,2016-12-31,0.268882
8701,300497,2017-12-31,0.150352
8702,300497,2018-12-31,0.169211
8703,300497,2019-12-31,0.188129
8704,300497,2020-12-31,0.092299
8705,300498,2016-12-31,0.009434
8706,300498,2017-12-31,0.027951000000000004
8707,300498,2018-12-31,0.083918
8708,300498,2019-12-31,0.106615
8709,300498,2020-12-31,0.049344
8710,300499,2016-12-31,0.20167100000000002
8711,300499,2017-12-31,0.187833
8712,300499,2018-12-31,0.126286
8713,300499,2019-12-31,0.1184
8714,300499,2020-12-31,0.07110000000000001
8715,300500,2016-12-31,0.487178
8716,300500,2017-12-31,0.491782
8717,300500,2018-12-31,0.49060899999999996
8718,300500,2019-12-31,0.471727
8719,300500,2020-12-31,0.47552900000000003
8720,300501,2016-12-31,0.127295
8721,300501,2017-12-31,0.08040800000000001
8722,300501,2018-12-31,0.071317
8723,300501,2019-12-31,0.06607199999999999
8724,300501,2020-12-31,0.041406
8725,300502,2016-12-31,0.072354
8726,300502,2017-12-31,0.091669
8727,300502,2018-12-31,0.123143
8728,300502,2019-12-31,0.13697800000000002
8729,300502,2020-12-31,0.18918700000000002
8730,300503,2016-12-31,0.24179900000000001
8731,300503,2017-12-31,0.162186
8732,300503,2018-12-31,0.121403
8733,300503,2019-12-31,0.200332
8734,300503,2020-12-31,0.136529
8735,300504,2017-12-31,0.6099
8736,300504,2018-12-31,0.458238
8737,300504,2019-12-31,0.417569
8738,300504,2020-12-31,0.35462200000000005
8739,300505,2016-12-31,0.053815999999999996
8740,300505,2017-12-31,0.09949400000000001
8741,300505,2018-12-31,0.009226999999999999
8742,300505,2019-12-31,0.080719
8743,300505,2020-12-31,0.059087
8744,300506,2016-12-31,0.041575
8745,300506,2017-12-31,0.055713
8746,300506,2018-12-31,0.18114899999999998
8747,300506,2019-12-31,0.20979
8748,300506,2020-12-31,0.133296
8749,300507,2016-12-31,0.003976
8750,300507,2017-12-31,0.002375
8751,300507,2018-12-31,0.000322
8752,300507,2019-12-31,4.9e-05
8753,300507,2020-12-31,0.0015090000000000001
8754,300508,2016-12-31,0.055502
8755,300508,2017-12-31,0.023167
8756,300508,2018-12-31,0.022328999999999998
8757,300508,2019-12-31,0.012319
8758,300508,2020-12-31,0.008336
8759,300509,2016-12-31,0.158484
8760,300509,2017-12-31,0.15285100000000001
8761,300509,2018-12-31,0.11789999999999999
8762,300509,2019-12-31,0.0729
8763,300509,2020-12-31,0.100847
8764,300510,2016-12-31,0.113918
8765,300510,2017-12-31,0.179544
8766,300510,2018-12-31,0.184422
8767,300510,2019-12-31,0.346445
8768,300510,2020-12-31,0.364657
8769,300511,2016-12-31,0.12072100000000001
8770,300511,2017-12-31,0.098883
8771,300511,2018-12-31,0.055493
8772,300511,2019-12-31,0.114545
8773,300511,2020-12-31,0.08872999999999999
8774,300512,2016-12-31,0.453606
8775,300512,2017-12-31,0.44813800000000004
8776,300512,2018-12-31,0.453622
8777,300512,2019-12-31,0.448503
8778,300512,2020-12-31,0.472726
8779,300513,2016-12-31,0.10523
8780,300513,2017-12-31,0.085672
8781,300513,2018-12-31,0.156869
8782,300513,2019-12-31,0.085426
8783,300513,2020-12-31,0.01391
8784,300514,2017-12-31,0.159635
8785,300514,2018-12-31,0.162239
8786,300514,2019-12-31,0.174175
8787,300514,2020-12-31,0.15789999999999998
8788,300515,2016-12-31,0.45774299999999996
8789,300515,2017-12-31,0.43119999999999997
8790,300515,2018-12-31,0.397824
8791,300515,2019-12-31,0.390811
8792,300515,2020-12-31,0.373373
8793,300516,2016-12-31,0.756546
8794,300516,2017-12-31,0.753523
8795,300516,2018-12-31,0.753044
8796,300516,2019-12-31,0.7677750000000001
8797,300516,2020-12-31,0.712096
8798,300517,2016-12-31,0.14416800000000002
8799,300517,2017-12-31,0.097205
8800,300517,2018-12-31,0.03399
8801,300517,2019-12-31,0.003483
8802,300517,2020-12-31,0.00338
8803,300518,2016-12-31,0.005766
8804,300518,2017-12-31,0.07370700000000001
8805,300518,2018-12-31,0.054273
8806,300518,2019-12-31,0.054000000000000006
8807,300518,2020-12-31,0.001132
8808,300519,2016-12-31,0.36991500000000005
8809,300519,2017-12-31,0.36174300000000004
8810,300519,2018-12-31,0.338502
8811,300519,2019-12-31,0.295599
8812,300519,2020-12-31,0.258529
8813,300520,2016-12-31,0.638545
8814,300520,2017-12-31,0.5831850000000001
8815,300520,2018-12-31,0.5220360000000001
8816,300520,2019-12-31,0.434041
8817,300520,2020-12-31,0.379229
8818,300521,2016-12-31,0.7763
8819,300521,2017-12-31,0.713305
8820,300521,2018-12-31,0.542436
8821,300521,2019-12-31,0.5172
8822,300521,2020-12-31,0.507654
8823,300522,2016-12-31,0.200825
8824,300522,2017-12-31,0.179324
8825,300522,2018-12-31,0.16470500000000002
8826,300522,2019-12-31,0.134943
8827,300522,2020-12-31,0.082677
8828,300523,2016-12-31,0.6793009999999999
8829,300523,2017-12-31,0.682907
8830,300523,2018-12-31,0.719772
8831,300523,2019-12-31,0.657679
8832,300523,2020-12-31,0.6016790000000001
8833,300525,2016-12-31,0.185632
8834,300525,2017-12-31,0.208486
8835,300525,2018-12-31,0.267639
8836,300525,2019-12-31,0.17783100000000002
8837,300525,2020-12-31,0.22636399999999998
8838,300526,2016-12-31,0.788039
8839,300526,2017-12-31,0.756198
8840,300526,2018-12-31,0.714568
8841,300526,2019-12-31,0.626984
8842,300526,2020-12-31,0.609789
8843,300527,2016-12-31,0.7522679999999999
8844,300527,2017-12-31,0.7244780000000001
8845,300527,2018-12-31,0.714458
8846,300527,2019-12-31,0.715298
8847,300527,2020-12-31,0.6591710000000001
8848,300528,2016-12-31,0.7034210000000001
8849,300528,2017-12-31,0.6830320000000001
8850,300528,2018-12-31,0.6605230000000001
8851,300528,2019-12-31,0.638904
8852,300528,2020-12-31,0.619542
8853,300529,2016-12-31,0.060122999999999996
8854,300529,2017-12-31,0.072643
8855,300529,2018-12-31,0.150198
8856,300529,2019-12-31,0.188248
8857,300529,2020-12-31,0.241435
8858,300531,2016-12-31,0.760946
8859,300531,2017-12-31,0.7506
8860,300531,2018-12-31,0.7820210000000001
8861,300531,2019-12-31,0.581401
8862,300531,2020-12-31,0.493368
8863,300532,2016-12-31,0.120514
8864,300532,2017-12-31,0.111792
8865,300532,2018-12-31,0.1345
8866,300532,2019-12-31,0.051003
8867,300532,2020-12-31,0.056135000000000004
8868,300533,2016-12-31,0.035658
8869,300533,2017-12-31,0.060439
8870,300533,2018-12-31,0.02673
8871,300533,2019-12-31,0.020057000000000002
8872,300533,2020-12-31,0.011467000000000001
8873,300534,2016-12-31,0.594172
8874,300534,2017-12-31,0.533296
8875,300534,2018-12-31,0.46592100000000003
8876,300534,2019-12-31,0.42084699999999997
8877,300534,2020-12-31,0.4036
8878,300535,2016-12-31,0.19923200000000002
8879,300535,2017-12-31,0.15421200000000002
8880,300535,2018-12-31,0.091798
8881,300535,2019-12-31,0.08816900000000001
8882,300535,2020-12-31,0.078683
8883,300536,2016-12-31,0.102175
8884,300536,2017-12-31,0.069819
8885,300536,2018-12-31,0.050598000000000004
8886,300536,2019-12-31,0.015368
8887,300536,2020-12-31,0.3229
8888,300537,2016-12-31,0.138291
8889,300537,2017-12-31,0.15447
8890,300537,2018-12-31,0.116496
8891,300537,2019-12-31,0.051507
8892,300537,2020-12-31,0.021695000000000002
8893,300538,2016-12-31,0.000263
8894,300538,2017-12-31,7e-06
8895,300538,2018-12-31,0.000667
8896,300538,2019-12-31,0.001675
8897,300538,2020-12-31,0.0138
8898,300539,2016-12-31,0.00619
8899,300539,2017-12-31,2.9999999999999997e-06
8900,300539,2018-12-31,0.000491
8901,300539,2019-12-31,0.002543
8902,300539,2020-12-31,0.008056
8903,300540,2016-12-31,0.245813
8904,300540,2017-12-31,0.263258
8905,300540,2018-12-31,0.25319800000000003
8906,300540,2019-12-31,0.236297
8907,300540,2020-12-31,0.2225
8908,300541,2016-12-31,0.089412
8909,300541,2017-12-31,0.089127
8910,300541,2018-12-31,0.088201
8911,300541,2019-12-31,0.068499
8912,300541,2020-12-31,0.037218
8913,300542,2016-12-31,0.059744000000000005
8914,300542,2017-12-31,0.040256
8915,300542,2018-12-31,0.025076
8916,300542,2019-12-31,0.016955
8917,300542,2020-12-31,0.034372
8918,300543,2016-12-31,0.194136
8919,300543,2017-12-31,0.179288
8920,300543,2018-12-31,0.125468
8921,300543,2019-12-31,0.099039
8922,300543,2020-12-31,0.034273
8923,300545,2016-12-31,0.104986
8924,300545,2017-12-31,0.158242
8925,300545,2018-12-31,0.033965
8926,300545,2019-12-31,0.010855
8927,300545,2020-12-31,0.03161
8928,300546,2016-12-31,0.036556000000000005
8929,300546,2017-12-31,0.034035
8930,300546,2018-12-31,0.10748900000000002
8931,300546,2019-12-31,0.078155
8932,300546,2020-12-31,0.029425
8933,300547,2016-12-31,0.140312
8934,300547,2017-12-31,0.160755
8935,300547,2018-12-31,0.13894800000000002
8936,300547,2019-12-31,0.089038
8937,300547,2020-12-31,0.088038
8938,300548,2016-12-31,0.377726
8939,300548,2017-12-31,0.363687
8940,300548,2018-12-31,0.341659
8941,300548,2019-12-31,0.31734100000000004
8942,300548,2020-12-31,0.29325700000000005
8943,300549,2016-12-31,0.414
8944,300549,2017-12-31,0.41103
8945,300549,2018-12-31,0.416914
8946,300549,2019-12-31,0.40067
8947,300549,2020-12-31,0.354405
8948,300550,2016-12-31,0.754619
8949,300550,2017-12-31,0.7423139999999999
8950,300550,2018-12-31,0.7806390000000001
8951,300550,2019-12-31,0.686031
8952,300550,2020-12-31,0.587804
8953,300551,2016-12-31,0.205429
8954,300551,2017-12-31,0.17078700000000002
8955,300551,2018-12-31,0.09286199999999999
8956,300551,2019-12-31,0.034636
8957,300551,2020-12-31,0.01922
8958,300552,2016-12-31,0.084712
8959,300552,2017-12-31,0.072448
8960,300552,2018-12-31,0.064022
8961,300552,2019-12-31,0.090579
8962,300552,2020-12-31,0.019764
8963,300553,2016-12-31,0.17691900000000002
8964,300553,2017-12-31,0.162302
8965,300553,2018-12-31,0.13334500000000002
8966,300553,2019-12-31,0.12825
8967,300553,2020-12-31,0.12040800000000002
8968,300554,2017-12-31,0.20602499999999999
8969,300554,2018-12-31,0.142448
8970,300554,2019-12-31,0.070053
8971,300554,2020-12-31,0.023252000000000002
8972,300555,2016-12-31,0.206616
8973,300555,2017-12-31,0.204023
8974,300555,2018-12-31,0.175106
8975,300555,2019-12-31,0.175616
8976,300555,2020-12-31,0.16484200000000002
8977,300556,2016-12-31,0.244085
8978,300556,2017-12-31,0.221024
8979,300556,2018-12-31,0.140955
8980,300556,2019-12-31,0.054361
8981,300556,2020-12-31,8.200000000000001e-05
8982,300557,2016-12-31,0.615496
8983,300557,2017-12-31,0.585863
8984,300557,2018-12-31,0.566431
8985,300557,2019-12-31,0.516455
8986,300557,2020-12-31,0.48870399999999997
8987,300558,2016-12-31,0.765466
8988,300558,2017-12-31,0.775613
8989,300558,2018-12-31,0.708242
8990,300558,2019-12-31,0.6505540000000001
8991,300558,2020-12-31,0.6479699999999999
8992,300559,2016-12-31,0.132907
8993,300559,2017-12-31,0.14727200000000001
8994,300559,2018-12-31,0.238587
8995,300559,2019-12-31,0.22670600000000002
8996,300559,2020-12-31,0.170243
8997,300560,2016-12-31,0.224921
8998,300560,2017-12-31,0.205909
8999,300560,2018-12-31,0.18046
9000,300560,2019-12-31,0.147897
9001,300560,2020-12-31,0.203941
9002,300561,2016-12-31,0.102409
9003,300561,2017-12-31,0.08890700000000001
9004,300561,2018-12-31,0.055073
9005,300561,2019-12-31,0.036403
9006,300561,2020-12-31,0.044635
9007,300562,2016-12-31,0.14050100000000001
9008,300562,2017-12-31,0.130618
9009,300562,2018-12-31,0.12883
9010,300562,2019-12-31,0.107712
9011,300562,2020-12-31,0.167534
9012,300563,2016-12-31,0.154306
9013,300563,2017-12-31,0.15810000000000002
9014,300563,2018-12-31,0.135305
9015,300563,2019-12-31,0.10531000000000001
9016,300563,2020-12-31,0.045097
9017,300564,2019-12-31,0.308823
9018,300564,2020-12-31,0.285537
9019,300565,2016-12-31,0.165333
9020,300565,2017-12-31,0.164488
9021,300565,2018-12-31,0.137443
9022,300565,2019-12-31,0.105883
9023,300565,2020-12-31,0.120412
9024,300566,2016-12-31,0.393306
9025,300566,2017-12-31,0.36373600000000006
9026,300566,2018-12-31,0.351447
9027,300566,2019-12-31,0.284186
9028,300566,2020-12-31,0.410128
9029,300567,2016-12-31,0.297174
9030,300567,2017-12-31,0.351962
9031,300567,2018-12-31,0.301141
9032,300567,2019-12-31,0.16111899999999998
9033,300567,2020-12-31,0.100961
9034,300568,2016-12-31,0.314073
9035,300568,2017-12-31,0.280929
9036,300568,2018-12-31,0.220304
9037,300568,2019-12-31,0.338568
9038,300568,2020-12-31,0.28363
9039,300569,2016-12-31,0.130398
9040,300569,2017-12-31,0.15501500000000001
9041,300569,2018-12-31,0.08495799999999999
9042,300569,2019-12-31,0.101312
9043,300569,2020-12-31,0.10247
9044,300570,2016-12-31,0.262761
9045,300570,2017-12-31,0.261239
9046,300570,2018-12-31,0.294769
9047,300570,2019-12-31,0.330093
9048,300570,2020-12-31,0.301775
9049,300571,2016-12-31,0.198649
9050,300571,2017-12-31,0.19963899999999998
9051,300571,2018-12-31,0.221025
9052,300571,2019-12-31,0.352132
9053,300571,2020-12-31,0.272996
9054,300572,2016-12-31,0.358161
9055,300572,2017-12-31,0.39197400000000004
9056,300572,2018-12-31,0.416646
9057,300572,2019-12-31,0.405526
9058,300572,2020-12-31,0.22547999999999999
9059,300573,2016-12-31,0.27250599999999997
9060,300573,2017-12-31,0.28600000000000003
9061,300573,2018-12-31,0.263081
9062,300573,2019-12-31,0.32359499999999997
9063,300573,2020-12-31,0.264608
9064,300575,2016-12-31,0.15068199999999998
9065,300575,2017-12-31,0.16732
9066,300575,2018-12-31,0.13617100000000001
9067,300575,2019-12-31,0.106876
9068,300575,2020-12-31,0.222971
9069,300576,2016-12-31,0.033256
9070,300576,2017-12-31,0.032938
9071,300576,2018-12-31,0.030593
9072,300576,2019-12-31,0.020488
9073,300576,2020-12-31,0.012176000000000001
9074,300577,2016-12-31,0.00046300000000000003
9075,300577,2017-12-31,0.127499
9076,300577,2018-12-31,0.158364
9077,300577,2019-12-31,0.151537
9078,300577,2020-12-31,0.177413
9079,300578,2016-12-31,0.369
9080,300578,2017-12-31,0.432444
9081,300578,2018-12-31,0.310317
9082,300578,2019-12-31,0.201953
9083,300578,2020-12-31,0.219175
9084,300579,2016-12-31,0.612908
9085,300579,2017-12-31,0.612699
9086,300579,2018-12-31,0.6241380000000001
9087,300579,2019-12-31,0.64105
9088,300579,2020-12-31,0.5888300000000001
9089,300580,2016-12-31,0.8590000000000001
9090,300580,2017-12-31,0.646296
9091,300580,2018-12-31,0.618036
9092,300580,2019-12-31,0.605147
9093,300580,2020-12-31,0.650372
9094,300581,2016-12-31,0.661391
9095,300581,2017-12-31,0.669647
9096,300581,2018-12-31,0.6630809999999999
9097,300581,2019-12-31,0.656502
9098,300581,2020-12-31,0.653778
9099,300582,2016-12-31,0.374563
9100,300582,2017-12-31,0.353378
9101,300582,2018-12-31,0.297099
9102,300582,2019-12-31,0.22541
9103,300582,2020-12-31,0.0716
9104,300583,2016-12-31,0.5722
9105,300583,2017-12-31,0.42410600000000004
9106,300583,2018-12-31,0.384415
9107,300583,2019-12-31,0.373822
9108,300583,2020-12-31,0.373686
9109,300584,2016-12-31,0.0844
9110,300584,2017-12-31,0.06940400000000001
9111,300584,2018-12-31,0.105921
9112,300584,2019-12-31,0.046555
9113,300584,2020-12-31,0.028831000000000002
9114,300585,2016-12-31,0.20022099999999998
9115,300585,2017-12-31,0.20092600000000002
9116,300585,2018-12-31,0.148708
9117,300585,2019-12-31,0.0836
9118,300585,2020-12-31,0.279544
9119,300586,2016-12-31,0.007582
9120,300586,2017-12-31,3.1e-05
9121,300586,2018-12-31,0.002676
9122,300586,2019-12-31,0.0032040000000000003
9123,300586,2020-12-31,7.900000000000001e-05
9124,300587,2016-12-31,0.08086499999999999
9125,300587,2017-12-31,0.08027200000000001
9126,300587,2018-12-31,0.063649
9127,300587,2019-12-31,0.034739
9128,300587,2020-12-31,0.051848000000000005
9129,300588,2016-12-31,0.19724
9130,300588,2017-12-31,0.21319500000000002
9131,300588,2018-12-31,0.13231600000000002
9132,300588,2019-12-31,0.073563
9133,300588,2020-12-31,0.04572300000000001
9134,300589,2016-12-31,0.057300000000000004
9135,300589,2017-12-31,0.043045
9136,300589,2018-12-31,0.043006
9137,300589,2019-12-31,0.043002000000000005
9138,300589,2020-12-31,0.034063
9139,300590,2016-12-31,0.47000000000000003
9140,300590,2017-12-31,0.35599
9141,300590,2018-12-31,0.376929
9142,300590,2019-12-31,0.346208
9143,300590,2020-12-31,0.27247699999999997
9144,300591,2016-12-31,
9145,300591,2017-12-31,7.5e-05
9146,300591,2018-12-31,2.2000000000000003e-05
9147,300591,2019-12-31,
9148,300591,2020-12-31,0.023757
9149,300592,2016-12-31,0.5061
9150,300592,2017-12-31,0.379554
9151,300592,2018-12-31,0.306537
9152,300592,2019-12-31,0.24350000000000002
9153,300592,2020-12-31,0.243618
9154,300593,2016-12-31,0.1501
9155,300593,2017-12-31,0.112548
9156,300593,2018-12-31,0.097356
9157,300593,2019-12-31,0.187285
9158,300593,2020-12-31,0.113551
9159,300594,2019-12-31,0.615008
9160,300594,2020-12-31,0.47100600000000004
9161,300595,2016-12-31,0.49460000000000004
9162,300595,2017-12-31,0.426699
9163,300595,2018-12-31,0.401962
9164,300595,2019-12-31,0.38264699999999996
9165,300595,2020-12-31,0.41155700000000006
9166,300596,2016-12-31,0.9248999999999999
9167,300596,2017-12-31,0.707473
9168,300596,2018-12-31,0.759919
