,Stkcd,Time,ROA_TTM
8825,300432,2020-12-31,0.11235
8826,300433,2016-12-31,0.054399
8827,300433,2017-12-31,0.067966
8828,300433,2018-12-31,0.015232
8829,300433,2019-12-31,0.053884
8830,300433,2020-12-31,0.078279
8831,300434,2016-12-31,0.05492
8832,300434,2017-12-31,0.064624
8833,300434,2018-12-31,0.048522
8834,300434,2019-12-31,0.039204
8835,300434,2020-12-31,-0.23914
8836,300435,2016-12-31,0.058418
8837,300435,2017-12-31,0.0517
8838,300435,2018-12-31,0.047307
8839,300435,2019-12-31,0.036
8840,300435,2020-12-31,0.06108
8841,300436,2016-12-31,0.102067
8842,300436,2017-12-31,0.046711
8843,300436,2018-12-31,0.021043
8844,300436,2019-12-31,0.014379
8845,300436,2020-12-31,0.017383
8846,300437,2016-12-31,0.045834
8847,300437,2017-12-31,0.051983
8848,300437,2018-12-31,0.081264
8849,300437,2019-12-31,0.037549
8850,300437,2020-12-31,-0.086598
8851,300438,2016-12-31,0.083879
8852,300438,2017-12-31,0.089859
8853,300438,2018-12-31,0.062608
8854,300438,2019-12-31,0.034697
8855,300438,2020-12-31,0.010432
8856,300439,2016-12-31,0.074561
8857,300439,2017-12-31,0.066933
8858,300439,2018-12-31,0.056037
8859,300439,2019-12-31,-0.138314
8860,300439,2020-12-31,0.083936
8861,300440,2016-12-31,0.079711
8862,300440,2017-12-31,0.067822
8863,300440,2018-12-31,0.05616
8864,300440,2019-12-31,0.066005
8865,300440,2020-12-31,0.073304
8866,300441,2016-12-31,0.074364
8867,300441,2017-12-31,0.087696
8868,300441,2018-12-31,0.057607
8869,300441,2019-12-31,-0.040602
8870,300441,2020-12-31,0.045312
8871,300442,2016-12-31,-0.000421
8872,300442,2017-12-31,0.006468
8873,300442,2018-12-31,-0.163439
8874,300442,2019-12-31,0.005132
8875,300442,2020-12-31,-0.165181
8876,300443,2016-12-31,0.152097
8877,300443,2017-12-31,0.086698
8878,300443,2018-12-31,0.065094
8879,300443,2019-12-31,0.100845
8880,300443,2020-12-31,0.195355
8881,300444,2016-12-31,0.068368
8882,300444,2017-12-31,0.051647
8883,300444,2018-12-31,0.050255
8884,300444,2019-12-31,-0.285225
8885,300444,2020-12-31,0.007436
8886,300445,2016-12-31,0.10052
8887,300445,2017-12-31,0.103801
8888,300445,2018-12-31,0.130013
8889,300445,2019-12-31,0.123724
8890,300445,2020-12-31,0.073056
8891,300447,2016-12-31,0.114324
8892,300447,2017-12-31,0.09368
8893,300447,2018-12-31,-0.149681
8894,300447,2019-12-31,0.091211
8895,300447,2020-12-31,0.087675
8896,300448,2016-12-31,0.117868
8897,300448,2017-12-31,0.106146
8898,300448,2018-12-31,0.106856
8899,300448,2019-12-31,0.101884
8900,300448,2020-12-31,-0.002418
8901,300449,2016-12-31,0.03548
8902,300449,2017-12-31,0.035043
8903,300449,2018-12-31,0.005404
8904,300449,2019-12-31,-0.257579
8905,300449,2020-12-31,0.030343
8906,300450,2016-12-31,0.140673
8907,300450,2017-12-31,0.118564
8908,300450,2018-12-31,0.098488
8909,300450,2019-12-31,0.085337
8910,300450,2020-12-31,0.06921
8911,300451,2016-12-31,0.06639
8912,300451,2017-12-31,0.088089
8913,300451,2018-12-31,0.076188
8914,300451,2019-12-31,0.095591
8915,300451,2020-12-31,0.076083
8916,300452,2016-12-31,0.100494
8917,300452,2017-12-31,0.08969
8918,300452,2018-12-31,0.112195
8919,300452,2019-12-31,0.118654
8920,300452,2020-12-31,0.109315
8921,300453,2016-12-31,0.060144
8922,300453,2017-12-31,0.065387
8923,300453,2018-12-31,0.054614
8924,300453,2019-12-31,0.067443
8925,300453,2020-12-31,0.10792
8926,300454,2016-12-31,0.121299
8927,300454,2017-12-31,0.228703
8928,300454,2018-12-31,0.150002
8929,300454,2019-12-31,0.127494
8930,300454,2020-12-31,0.098535
8931,300455,2016-12-31,0.08745
8932,300455,2017-12-31,0.088475
8933,300455,2018-12-31,0.090062
8934,300455,2019-12-31,0.091168
8935,300455,2020-12-31,0.063573
8936,300456,2016-12-31,0.054718
8937,300456,2017-12-31,0.023851
8938,300456,2018-12-31,0.029501
8939,300456,2019-12-31,0.028274
8940,300456,2020-12-31,0.041898
8941,300457,2016-12-31,0.092498
8942,300457,2017-12-31,0.091353
8943,300457,2018-12-31,0.079695
8944,300457,2019-12-31,0.034596
8945,300457,2020-12-31,0.028005
8946,300458,2016-12-31,0.067629
8947,300458,2017-12-31,-0.00072
8948,300458,2018-12-31,0.044529
8949,300458,2019-12-31,0.0524
8950,300458,2020-12-31,0.076914
8951,300459,2016-12-31,0.070289
8952,300459,2017-12-31,0.050847
8953,300459,2018-12-31,0.07668
8954,300459,2019-12-31,-0.271031
8955,300459,2020-12-31,0.103614
8956,300460,2016-12-31,0.033096
8957,300460,2017-12-31,0.023487
8958,300460,2018-12-31,-0.021172
8959,300460,2019-12-31,-0.147878
8960,300460,2020-12-31,0.021689
8961,300461,2016-12-31,0.039318
8962,300461,2017-12-31,0.044992
8963,300461,2018-12-31,-0.063824
8964,300461,2019-12-31,-0.32646
8965,300461,2020-12-31,0.202374
8966,300462,2016-12-31,0.067182
8967,300462,2017-12-31,0.055775
8968,300462,2018-12-31,0.060911
8969,300462,2019-12-31,0.136346
8970,300462,2020-12-31,0.043706
8971,300463,2016-12-31,0.129727
8972,300463,2017-12-31,0.130046
8973,300463,2018-12-31,0.118658
8974,300463,2019-12-31,0.112536
8975,300463,2020-12-31,0.138487
8976,300464,2016-12-31,0.055433
8977,300464,2017-12-31,0.016204
8978,300464,2018-12-31,0.001775
8979,300464,2019-12-31,0.047301
8980,300464,2020-12-31,0.061034
8981,300465,2016-12-31,0.018009
8982,300465,2017-12-31,0.017314
8983,300465,2018-12-31,0.047784
8984,300465,2019-12-31,0.058807
8985,300465,2020-12-31,-0.304151
8986,300466,2016-12-31,0.056231
8987,300466,2017-12-31,0.015981
8988,300466,2018-12-31,-0.126322
8989,300466,2019-12-31,-0.145271
8990,300466,2020-12-31,0.008453
8991,300467,2016-12-31,0.033015
8992,300467,2017-12-31,0.046472
8993,300467,2018-12-31,-0.25204
8994,300467,2019-12-31,-0.525476
8995,300467,2020-12-31,0.055582
8996,300468,2016-12-31,0.083544
8997,300468,2017-12-31,0.081094
8998,300468,2018-12-31,0.057062
8999,300468,2019-12-31,0.079189
9000,300468,2020-12-31,0.060882
9001,300469,2016-12-31,0.040046
9002,300469,2017-12-31,0.031597
9003,300469,2018-12-31,0.039618
9004,300469,2019-12-31,-0.111136
9005,300469,2020-12-31,-0.052826
9006,300470,2016-12-31,0.094992
9007,300470,2017-12-31,0.102345
9008,300470,2018-12-31,0.124853
9009,300470,2019-12-31,0.135119
9010,300470,2020-12-31,0.104558
9011,300471,2016-12-31,0.070632
9012,300471,2017-12-31,0.011228
9013,300471,2018-12-31,-0.197338
9014,300471,2019-12-31,0.008849
9015,300471,2020-12-31,-0.107092
9016,300472,2016-12-31,0.028959
9017,300472,2017-12-31,0.020845
9018,300472,2018-12-31,0.045563
9019,300472,2019-12-31,0.046021
9020,300472,2020-12-31,-0.255397
9021,300473,2016-12-31,0.058668
9022,300473,2017-12-31,0.042854
9023,300473,2018-12-31,0.030031
9024,300473,2019-12-31,0.012614
9025,300473,2020-12-31,-0.087497
9026,300474,2016-12-31,0.140914
9027,300474,2017-12-31,0.112804
9028,300474,2018-12-31,0.079726
9029,300474,2019-12-31,0.07029
9030,300474,2020-12-31,0.073666
9031,300475,2016-12-31,0.071359
9032,300475,2017-12-31,0.057454
9033,300475,2018-12-31,0.015576
9034,300475,2019-12-31,0.03609
9035,300475,2020-12-31,0.038869
9036,300476,2016-12-31,0.10683
9037,300476,2017-12-31,0.087344
9038,300476,2018-12-31,0.080192
9039,300476,2019-12-31,0.074693
9040,300476,2020-12-31,0.062213
9041,300477,2016-12-31,0.049543
9042,300477,2017-12-31,0.044049
9043,300477,2018-12-31,0.011644
9044,300477,2019-12-31,0.013405
9045,300477,2020-12-31,-0.177197
9046,300478,2016-12-31,0.058417
9047,300478,2017-12-31,0.042625
9048,300478,2018-12-31,0.016634
9049,300478,2019-12-31,-0.303007
9050,300478,2020-12-31,-0.315436
9051,300479,2016-12-31,0.042448
9052,300479,2017-12-31,0.056632
9053,300479,2018-12-31,0.032553
9054,300479,2019-12-31,0.039006
9055,300479,2020-12-31,0.0116
9056,300480,2016-12-31,0.058423
9057,300480,2017-12-31,0.059638
9058,300480,2018-12-31,0.053294
9059,300480,2019-12-31,0.065618
9060,300480,2020-12-31,0.065724
9061,300481,2016-12-31,0.131112
9062,300481,2017-12-31,0.127493
9063,300481,2018-12-31,0.136776
9064,300481,2019-12-31,0.153148
9065,300481,2020-12-31,0.173852
9066,300482,2016-12-31,0.161287
9067,300482,2017-12-31,0.166685
9068,300482,2018-12-31,0.158033
9069,300482,2019-12-31,0.151575
9070,300482,2020-12-31,0.170151
9071,300483,2016-12-31,0.026918
9072,300483,2017-12-31,0.011979
9073,300483,2018-12-31,0.011234
9074,300483,2019-12-31,0.046148
9075,300483,2020-12-31,0.040485
9076,300484,2016-12-31,0.225832
9077,300484,2017-12-31,0.120859
9078,300484,2018-12-31,0.022489
9079,300484,2019-12-31,-0.159092
9080,300484,2020-12-31,0.055453
9081,300485,2016-12-31,0.124163
9082,300485,2017-12-31,0.12057
9083,300485,2018-12-31,0.108617
9084,300485,2019-12-31,0.053019
9085,300485,2020-12-31,0.052197
9086,300486,2016-12-31,-0.049879
9087,300486,2017-12-31,0.032918
9088,300486,2018-12-31,0.040553
9089,300486,2019-12-31,0.041898
9090,300486,2020-12-31,0.040988
9091,300487,2016-12-31,0.072528
9092,300487,2017-12-31,0.095151
9093,300487,2018-12-31,0.097142
9094,300487,2019-12-31,0.12069
9095,300487,2020-12-31,0.081363
9096,300488,2016-12-31,0.111588
9097,300488,2017-12-31,0.10993
9098,300488,2018-12-31,0.064247
9099,300488,2019-12-31,0.112137
9100,300488,2020-12-31,0.067902
9101,300489,2016-12-31,0.051969
9102,300489,2017-12-31,0.019437
9103,300489,2018-12-31,0.002081
9104,300489,2019-12-31,-0.194061
9105,300489,2020-12-31,0.01807
9106,300490,2016-12-31,0.055918
9107,300490,2017-12-31,0.034975
9108,300490,2018-12-31,0.038964
9109,300490,2019-12-31,0.029857
9110,300490,2020-12-31,0.009682
9111,300491,2016-12-31,0.075178
9112,300491,2017-12-31,0.018356
9113,300491,2018-12-31,-0.025333
9114,300491,2019-12-31,0.043613
9115,300491,2020-12-31,0.046369
9116,300492,2016-12-31,0.053132
9117,300492,2017-12-31,0.056386
9118,300492,2018-12-31,0.067419
9119,300492,2019-12-31,0.054372
9120,300492,2020-12-31,0.040894
9121,300493,2016-12-31,0.060209
9122,300493,2017-12-31,0.052476
9123,300493,2018-12-31,0.014095
9124,300493,2019-12-31,0.027062
9125,300493,2020-12-31,0.043812
9126,300494,2016-12-31,0.12103
9127,300494,2017-12-31,0.087347
9128,300494,2018-12-31,0.050256
9129,300494,2019-12-31,0.049842
9130,300494,2020-12-31,0.05328
9131,300496,2016-12-31,0.077392
9132,300496,2017-12-31,0.033364
9133,300496,2018-12-31,0.063429
9134,300496,2019-12-31,0.087258
9135,300496,2020-12-31,0.107245
9136,300497,2016-12-31,0.143288
9137,300497,2017-12-31,0.109466
9138,300497,2018-12-31,0.096521
9139,300497,2019-12-31,0.128073
9140,300497,2020-12-31,0.09702
9141,300498,2016-12-31,0.329983
9142,300498,2017-12-31,0.154713
9143,300498,2018-12-31,0.082652
9144,300498,2019-12-31,0.24169
9145,300498,2020-12-31,0.102465
9146,300499,2016-12-31,0.060978
9147,300499,2017-12-31,0.037666
9148,300499,2018-12-31,0.048663
9149,300499,2019-12-31,0.034259
9150,300499,2020-12-31,0.048765
9151,300500,2016-12-31,0.095595
9152,300500,2017-12-31,0.08642
9153,300500,2018-12-31,0.077416
9154,300500,2019-12-31,0.077003
9155,300500,2020-12-31,0.017525
9156,300501,2016-12-31,0.12705
9157,300501,2017-12-31,0.094277
9158,300501,2018-12-31,0.077905
9159,300501,2019-12-31,0.06038
9160,300501,2020-12-31,0.079859
9161,300502,2016-12-31,0.11169
9162,300502,2017-12-31,0.085465
9163,300502,2018-12-31,0.022885
9164,300502,2019-12-31,0.13982
9165,300502,2020-12-31,0.167199
9166,300503,2016-12-31,0.089334
9167,300503,2017-12-31,0.074234
9168,300503,2018-12-31,0.042781
9169,300503,2019-12-31,-0.091588
9170,300503,2020-12-31,0.041581
9171,300504,2016-12-31,0.124278
9172,300504,2017-12-31,0.130988
9173,300504,2018-12-31,0.061883
9174,300504,2019-12-31,0.039457
9175,300504,2020-12-31,0.04362
9176,300505,2016-12-31,0.087406
9177,300505,2017-12-31,0.071887
9178,300505,2018-12-31,0.066347
9179,300505,2019-12-31,0.058518
9180,300505,2020-12-31,0.024411
9181,300506,2016-12-31,0.133103
9182,300506,2017-12-31,0.136055
9183,300506,2018-12-31,0.13681
9184,300506,2019-12-31,0.048405
9185,300506,2020-12-31,-0.094553
9186,300507,2016-12-31,0.145952
9187,300507,2017-12-31,0.106036
9188,300507,2018-12-31,0.085693
9189,300507,2019-12-31,0.075938
9190,300507,2020-12-31,0.102554
9191,300508,2016-12-31,0.131249
9192,300508,2017-12-31,0.157948
9193,300508,2018-12-31,-0.049934
9194,300508,2019-12-31,0.114897
9195,300508,2020-12-31,0.046566
9196,300509,2016-12-31,0.059597
9197,300509,2017-12-31,0.050045
9198,300509,2018-12-31,0.035506
9199,300509,2019-12-31,0.037564
9200,300509,2020-12-31,0.041207
9201,300510,2016-12-31,0.094799
9202,300510,2017-12-31,0.067398
9203,300510,2018-12-31,0.047225
9204,300510,2019-12-31,-0.25912
9205,300510,2020-12-31,0.015689
9206,300511,2016-12-31,0.050254
9207,300511,2017-12-31,0.038779
9208,300511,2018-12-31,0.032287
9209,300511,2019-12-31,0.05405
9210,300511,2020-12-31,0.053543
9211,300512,2016-12-31,0.103803
9212,300512,2017-12-31,0.089669
9213,300512,2018-12-31,0.090414
9214,300512,2019-12-31,0.054139
9215,300512,2020-12-31,0.021281
9216,300513,2016-12-31,0.06318
9217,300513,2017-12-31,0.04348
9218,300513,2018-12-31,0.060176
9219,300513,2019-12-31,0.050203
9220,300513,2020-12-31,0.032161
9221,300514,2016-12-31,0.100363
9222,300514,2017-12-31,0.114183
9223,300514,2018-12-31,0.062939
9224,300514,2019-12-31,0.052194
9225,300514,2020-12-31,0.032393
9226,300515,2016-12-31,0.079741
9227,300515,2017-12-31,0.04435
9228,300515,2018-12-31,0.060345
9229,300515,2019-12-31,0.070984
9230,300515,2020-12-31,0.103857
9231,300516,2016-12-31,0.140795
9232,300516,2017-12-31,0.033525
9233,300516,2018-12-31,0.034449
9234,300516,2019-12-31,0.047982
9235,300516,2020-12-31,0.050127
9236,300517,2016-12-31,0.051447
9237,300517,2017-12-31,0.034635
9238,300517,2018-12-31,0.020805
9239,300517,2019-12-31,0.019162
9240,300517,2020-12-31,0.03232
9241,300518,2016-12-31,0.121191
9242,300518,2017-12-31,0.048575
9243,300518,2018-12-31,0.012413
9244,300518,2019-12-31,-0.135511
9245,300518,2020-12-31,0.123923
9246,300519,2016-12-31,0.223644
9247,300519,2017-12-31,0.143847
9248,300519,2018-12-31,0.110164
9249,300519,2019-12-31,0.111545
9250,300519,2020-12-31,0.112992
9251,300520,2016-12-31,0.072331
9252,300520,2017-12-31,0.016649
9253,300520,2018-12-31,0.030235
9254,300520,2019-12-31,0.052028
9255,300520,2020-12-31,0.017226
9256,300521,2016-12-31,0.116265
9257,300521,2017-12-31,0.06908
9258,300521,2018-12-31,0.045015
9259,300521,2019-12-31,0.009825
9260,300521,2020-12-31,-0.020435
9261,300522,2016-12-31,0.14025
9262,300522,2017-12-31,0.086339
9263,300522,2018-12-31,0.099437
9264,300522,2019-12-31,0.102973
9265,300522,2020-12-31,0.115848
9266,300523,2016-12-31,0.092913
9267,300523,2017-12-31,0.094359
9268,300523,2018-12-31,0.102691
9269,300523,2019-12-31,0.069714
9270,300523,2020-12-31,0.04234
9271,300525,2016-12-31,0.099126
9272,300525,2017-12-31,0.088601
9273,300525,2018-12-31,0.104469
9274,300525,2019-12-31,0.091409
9275,300525,2020-12-31,0.090762
9276,300526,2016-12-31,0.058922
9277,300526,2017-12-31,0.056731
9278,300526,2018-12-31,0.023831
9279,300526,2019-12-31,0.001819
9280,300526,2020-12-31,-0.220563
9281,300527,2016-12-31,0.051827
9282,300527,2017-12-31,0.059017
9283,300527,2018-12-31,0.065364
9284,300527,2019-12-31,0.04325
9285,300527,2020-12-31,0.023439
9286,300528,2016-12-31,0.056112
9287,300528,2017-12-31,0.039997
9288,300528,2018-12-31,-0.217361
9289,300528,2019-12-31,-0.010396
9290,300528,2020-12-31,-0.168137
9291,300529,2016-12-31,0.203283
9292,300529,2017-12-31,0.189491
9293,300529,2018-12-31,0.213589
9294,300529,2019-12-31,0.250161
9295,300529,2020-12-31,0.305707
9296,300531,2016-12-31,0.133914
9297,300531,2017-12-31,0.074107
9298,300531,2018-12-31,0.127866
9299,300531,2019-12-31,0.035786
9300,300531,2020-12-31,0.060208
9301,300532,2016-12-31,0.055804
9302,300532,2017-12-31,0.075425
9303,300532,2018-12-31,0.012354
9304,300532,2019-12-31,0.029364
9305,300532,2020-12-31,0.031221
9306,300533,2016-12-31,0.126343
9307,300533,2017-12-31,0.052309
9308,300533,2018-12-31,0.056287
9309,300533,2019-12-31,0.089291
9310,300533,2020-12-31,0.049105
9311,300534,2016-12-31,0.067014
9312,300534,2017-12-31,0.022142
9313,300534,2018-12-31,0.015733
9314,300534,2019-12-31,0.019342
9315,300534,2020-12-31,0.003916
9316,300535,2016-12-31,0.106713
9317,300535,2017-12-31,0.073146
9318,300535,2018-12-31,0.05481
9319,300535,2019-12-31,0.047257
9320,300535,2020-12-31,0.05644
9321,300536,2016-12-31,0.078246
9322,300536,2017-12-31,0.058585
9323,300536,2018-12-31,0.047504
9324,300536,2019-12-31,0.040068
9325,300536,2020-12-31,0.00528
9326,300537,2016-12-31,0.091061
9327,300537,2017-12-31,0.057037
9328,300537,2018-12-31,0.032392
9329,300537,2019-12-31,0.040788
9330,300537,2020-12-31,-0.129047
9331,300538,2016-12-31,0.062835
9332,300538,2017-12-31,0.033716
9333,300538,2018-12-31,0.049762
9334,300538,2019-12-31,0.054622
9335,300538,2020-12-31,0.025703
9336,300539,2016-12-31,0.078482
9337,300539,2017-12-31,0.049199
9338,300539,2018-12-31,0.011645
9339,300539,2019-12-31,0.010069
9340,300539,2020-12-31,0.013022
9341,300540,2016-12-31,0.050976
9342,300540,2017-12-31,0.022217
9343,300540,2018-12-31,-0.11591
9344,300540,2019-12-31,0.009568
9345,300540,2020-12-31,0.012832
9346,300541,2016-12-31,0.066199
9347,300541,2017-12-31,0.035705
9348,300541,2018-12-31,0.038651
9349,300541,2019-12-31,0.04449
9350,300541,2020-12-31,0.068932
9351,300542,2016-12-31,0.053951
9352,300542,2017-12-31,0.047739
9353,300542,2018-12-31,0.04847
9354,300542,2019-12-31,0.06305
9355,300542,2020-12-31,0.083939
9356,300543,2016-12-31,0.104199
9357,300543,2017-12-31,0.078552
9358,300543,2018-12-31,0.041495
9359,300543,2019-12-31,0.090123
9360,300543,2020-12-31,0.10343
9361,300545,2016-12-31,0.084289
9362,300545,2017-12-31,0.068272
9363,300545,2018-12-31,0.077407
9364,300545,2019-12-31,0.061733
9365,300545,2020-12-31,0.045345
9366,300546,2016-12-31,0.108948
9367,300546,2017-12-31,0.095774
9368,300546,2018-12-31,0.106015
9369,300546,2019-12-31,0.111403
9370,300546,2020-12-31,-0.015122
9371,300547,2016-12-31,0.126236
9372,300547,2017-12-31,0.131136
9373,300547,2018-12-31,0.145085
9374,300547,2019-12-31,0.115691
9375,300547,2020-12-31,0.110649
9376,300548,2016-12-31,0.137287
9377,300548,2017-12-31,0.120976
9378,300548,2018-12-31,0.003318
9379,300548,2019-12-31,0.010486
9380,300548,2020-12-31,0.099464
9381,300549,2016-12-31,0.108332
9382,300549,2017-12-31,0.112191
9383,300549,2018-12-31,0.06476
9384,300549,2019-12-31,0.028026
9385,300549,2020-12-31,0.031016
9386,300550,2016-12-31,0.10713
9387,300550,2017-12-31,0.052105
9388,300550,2018-12-31,0.04716
9389,300550,2019-12-31,0.043607
9390,300550,2020-12-31,0.033431
9391,300551,2016-12-31,0.064597
9392,300551,2017-12-31,0.021443
9393,300551,2018-12-31,0.017353
9394,300551,2019-12-31,0.053875
9395,300551,2020-12-31,0.0279
9396,300552,2016-12-31,0.07617
9397,300552,2017-12-31,0.034332
9398,300552,2018-12-31,0.005228
9399,300552,2019-12-31,0.408122
9400,300552,2020-12-31,0.206509
9401,300553,2016-12-31,0.104891
9402,300553,2017-12-31,0.06134
9403,300553,2018-12-31,0.033306
9404,300553,2019-12-31,0.047898
9405,300553,2020-12-31,0.0255
9406,300554,2016-12-31,0.137298
9407,300554,2017-12-31,0.196093
9408,300554,2018-12-31,0.057822
9409,300554,2019-12-31,0.01202
9410,300554,2020-12-31,0.021667
9411,300555,2016-12-31,0.086685
9412,300555,2017-12-31,0.05721
9413,300555,2018-12-31,0.011636
9414,300555,2019-12-31,0.006353
9415,300555,2020-12-31,0.005116
9416,300556,2016-12-31,0.056963
9417,300556,2017-12-31,0.023474
9418,300556,2018-12-31,0.069851
9419,300556,2019-12-31,0.031734
9420,300556,2020-12-31,0.053387
9421,300557,2016-12-31,0.090687
9422,300557,2017-12-31,0.05994
9423,300557,2018-12-31,0.029289
9424,300557,2019-12-31,0.019742
9425,300557,2020-12-31,0.018352
9426,300558,2016-12-31,0.221983
9427,300558,2017-12-31,0.101523
9428,300558,2018-12-31,0.052469
9429,300558,2019-12-31,0.059483
9430,300558,2020-12-31,0.128398
9431,300559,2016-12-31,0.131087
9432,300559,2017-12-31,0.109112
9433,300559,2018-12-31,0.148751
9434,300559,2019-12-31,0.189899
9435,300559,2020-12-31,0.154347
9436,300560,2016-12-31,0.081843
9437,300560,2017-12-31,0.06831
9438,300560,2018-12-31,0.083656
9439,300560,2019-12-31,0.057892
9440,300560,2020-12-31,0.053864
9441,300561,2016-12-31,0.156658
9442,300561,2017-12-31,0.109045
9443,300561,2018-12-31,0.033287
9444,300561,2019-12-31,0.023639
9445,300561,2020-12-31,0.022401
9446,300562,2016-12-31,0.160428
9447,300562,2017-12-31,0.024649
9448,300562,2018-12-31,0.02698
9449,300562,2019-12-31,0.032141
9450,300562,2020-12-31,0.057423
9451,300563,2016-12-31,0.072904
9452,300563,2017-12-31,0.06323
9453,300563,2018-12-31,0.069134
9454,300563,2019-12-31,0.079982
9455,300563,2020-12-31,0.068471
9456,300564,2016-12-31,
9457,300564,2017-12-31,0.095738
9458,300564,2018-12-31,0.129512
9459,300564,2019-12-31,0.106581
9460,300564,2020-12-31,0.077668
9461,300565,2016-12-31,0.066487
9462,300565,2017-12-31,0.053503
9463,300565,2018-12-31,0.0157
9464,300565,2019-12-31,-0.082951
9465,300565,2020-12-31,0.010931
9466,300566,2016-12-31,0.049538
9467,300566,2017-12-31,0.041397
9468,300566,2018-12-31,0.02377
9469,300566,2019-12-31,0.035132
9470,300566,2020-12-31,0.06764
9471,300567,2016-12-31,0.127012
9472,300567,2017-12-31,0.149983
9473,300567,2018-12-31,0.15559
9474,300567,2019-12-31,0.075698
9475,300567,2020-12-31,0.046704
9476,300568,2016-12-31,0.108654
9477,300568,2017-12-31,0.041476
9478,300568,2018-12-31,0.068209
9479,300568,2019-12-31,0.029211
9480,300568,2020-12-31,0.018366
9481,300569,2016-12-31,0.09934
9482,300569,2017-12-31,0.042657
9483,300569,2018-12-31,0.040337
9484,300569,2019-12-31,0.062627
9485,300569,2020-12-31,0.069185
9486,300570,2016-12-31,0.123478
9487,300570,2017-12-31,0.082161
9488,300570,2018-12-31,0.110246
9489,300570,2019-12-31,0.112046
9490,300570,2020-12-31,0.04948
9491,300571,2016-12-31,0.197793
9492,300571,2017-12-31,0.178018
9493,300571,2018-12-31,0.162382
9494,300571,2019-12-31,0.153805
9495,300571,2020-12-31,0.095079
9496,300572,2016-12-31,0.070935
9497,300572,2017-12-31,0.080126
9498,300572,2018-12-31,0.112703
9499,300572,2019-12-31,0.140566
9500,300572,2020-12-31,0.120961
9501,300573,2016-12-31,0.079104
9502,300573,2017-12-31,0.054994
9503,300573,2018-12-31,0.013009
9504,300573,2019-12-31,0.037814
9505,300573,2020-12-31,0.102813
9506,300575,2016-12-31,0.066103
9507,300575,2017-12-31,0.074277
9508,300575,2018-12-31,0.105647
9509,300575,2019-12-31,0.065484
9510,300575,2020-12-31,0.081927
9511,300576,2016-12-31,0.088945
9512,300576,2017-12-31,0.074535
9513,300576,2018-12-31,0.08089
9514,300576,2019-12-31,0.060767
9515,300576,2020-12-31,0.066065
9516,300577,2016-12-31,0.132331
9517,300577,2017-12-31,0.157478
9518,300577,2018-12-31,0.153683
9519,300577,2019-12-31,0.140249
9520,300577,2020-12-31,0.026583
9521,300578,2016-12-31,0.179455
9522,300578,2017-12-31,0.129126
9523,300578,2018-12-31,0.043996
9524,300578,2019-12-31,0.107105
9525,300578,2020-12-31,0.080511
9526,300579,2016-12-31,0.096894
9527,300579,2017-12-31,0.099399
9528,300579,2018-12-31,0.08407
9529,300579,2019-12-31,0.080676
9530,300579,2020-12-31,0.074106
9531,300580,2016-12-31,0.119345
9532,300580,2017-12-31,0.10869
9533,300580,2018-12-31,0.099167
9534,300580,2019-12-31,0.094548
9535,300580,2020-12-31,0.077929
9536,300581,2016-12-31,0.104675
9537,300581,2017-12-31,0.071261
9538,300581,2018-12-31,0.088408
9539,300581,2019-12-31,0.061758
9540,300581,2020-12-31,0.073981
9541,300582,2016-12-31,0.052566
9542,300582,2017-12-31,0.015743
9543,300582,2018-12-31,0.046301
9544,300582,2019-12-31,0.064384
9545,300582,2020-12-31,0.08704
9546,300583,2016-12-31,0.108591
9547,300583,2017-12-31,0.057927
9548,300583,2018-12-31,0.054968
9549,300583,2019-12-31,0.017574
9550,300583,2020-12-31,-0.065065
9551,300584,2016-12-31,0.130476
9552,300584,2017-12-31,0.130799
9553,300584,2018-12-31,0.116683
9554,300584,2019-12-31,0.116821
9555,300584,2020-12-31,0.061414
9556,300585,2016-12-31,0.113044
9557,300585,2017-12-31,0.098508
9558,300585,2018-12-31,0.064929
9559,300585,2019-12-31,0.026995
9560,300585,2020-12-31,0.037141
9561,300586,2016-12-31,0.088277
9562,300586,2017-12-31,0.072521
9563,300586,2018-12-31,0.071196
9564,300586,2019-12-31,0.073635
9565,300586,2020-12-31,0.016531
9566,300587,2016-12-31,0.093989
9567,300587,2017-12-31,0.073418
9568,300587,2018-12-31,0.059956
9569,300587,2019-12-31,0.075608
9570,300587,2020-12-31,0.07976
9571,300588,2016-12-31,0.072641
9572,300588,2017-12-31,0.094654
9573,300588,2018-12-31,0.019357
9574,300588,2019-12-31,0.005385
9575,300588,2020-12-31,-0.146909
9576,300589,2016-12-31,0.071017
9577,300589,2017-12-31,0.058229
9578,300589,2018-12-31,0.038601
9579,300589,2019-12-31,0.039253
9580,300589,2020-12-31,0.038738
9581,300590,2016-12-31,0.383627
9582,300590,2017-12-31,0.1675
9583,300590,2018-12-31,0.12824
9584,300590,2019-12-31,0.144363
9585,300590,2020-12-31,0.073853
9586,300591,2016-12-31,0.054816
9587,300591,2017-12-31,0.043161
9588,300591,2018-12-31,0.040149
9589,300591,2019-12-31,0.024715
9590,300591,2020-12-31,-0.124067
9591,300592,2016-12-31,0.05858
9592,300592,2017-12-31,0.054626
9593,300592,2018-12-31,0.014752
9594,300592,2019-12-31,0.007244
9595,300592,2020-12-31,-0.06139
9596,300593,2016-12-31,0.087875
9597,300593,2017-12-31,0.053624
9598,300593,2018-12-31,0.035591
