,Stkcd,year,DUVOL,ControlDUVOL
4923,300373,2018,-0.5774071681262867,-0.2489388514281757
4924,300373,2019,0.09122621060926582,-0.5774071681262867
4925,300373,2020,-0.7640402956998523,0.09122621060926582
4926,300374,2018,-0.5016108002577682,-0.41864713909779067
4927,300374,2019,-0.9912659776882212,-0.5016108002577682
4928,300374,2020,-0.22738048723057255,-0.9912659776882212
4929,300375,2018,-0.5542615079008517,0.07953260877502705
4930,300375,2019,-0.7139229565721562,-0.5542615079008517
4931,300375,2020,0.3090863877792662,-0.7139229565721562
4932,300376,2018,-0.3849786862980106,-0.10707325973557412
4933,300376,2019,-1.177724684770024,-0.3849786862980106
4934,300376,2020,-0.7975443097963401,-1.177724684770024
4935,300377,2018,-0.8702815029388461,-0.2695035328531941
4936,300377,2019,-0.008882848277721319,-0.8702815029388461
4937,300377,2020,-0.32402370533331043,-0.008882848277721319
4938,300378,2018,-1.1551603499797087,-0.5183569029401358
4939,300378,2019,-1.75956627434102,-1.1551603499797087
4940,300378,2020,-0.30728095834553665,-1.75956627434102
4941,300379,2018,-1.274752866073992,0.02373335895541696
4942,300379,2019,-0.6397472321129664,-1.274752866073992
4943,300379,2020,-0.43627015484688064,-0.6397472321129664
4944,300380,2018,-1.1535962036843408,-0.8993793519066013
4945,300380,2019,-0.5445742219869504,-1.1535962036843408
4946,300380,2020,0.5737080237206795,-0.5445742219869504
4947,300381,2018,-0.15473002397331342,-0.3486961237407303
4948,300381,2019,-0.5084317415486955,-0.15473002397331342
4949,300381,2020,0.23147517597742,-0.5084317415486955
4950,300382,2018,-1.0834603689827595,-0.3556318962228594
4951,300382,2019,-0.8786383528453162,-1.0834603689827595
4952,300382,2020,-0.6952826045743843,-0.8786383528453162
4953,300383,2018,-0.4002728408500553,-1.097779575798343
4954,300383,2019,-0.11151263549169912,-0.4002728408500553
4955,300383,2020,-0.1907148600024743,-0.11151263549169912
4956,300384,2018,-0.4074954042403776,-1.6551177584437555
4957,300384,2019,0.01389202358982385,-0.4074954042403776
4958,300384,2020,-0.5576923256318465,0.01389202358982385
4959,300385,2018,-0.883430221607187,-0.3931271223892197
4960,300385,2019,-1.2953650324086612,-0.883430221607187
4961,300385,2020,-0.10564891278701154,-1.2953650324086612
4962,300386,2018,-0.18600216916318407,-0.223589988470083
4963,300386,2019,-1.0036392002036978,-0.18600216916318407
4964,300386,2020,0.014047090939877858,-1.0036392002036978
4965,300387,2018,-0.6066592570914192,0.2866816651155029
4966,300387,2019,-0.5239634167145871,-0.6066592570914192
4967,300387,2020,0.2570568387112072,-0.5239634167145871
4968,300388,2018,-0.8405840391958954,-0.5817518413337128
4969,300388,2019,-0.6055499025316448,-0.8405840391958954
4970,300388,2020,0.4727321852272754,-0.6055499025316448
4971,300389,2018,-0.18432529516728446,-0.4861676711617505
4972,300389,2019,-0.7507083224210181,-0.18432529516728446
4973,300389,2020,-0.4972537009883295,-0.7507083224210181
4974,300390,2018,-1.0739889826228894,-1.0800731573527895
4975,300390,2019,-1.2353343550803777,-1.0739889826228894
4976,300390,2020,-0.6173291126566479,-1.2353343550803777
4977,300391,2018,-0.9441598542719576,-0.37028378410908974
4978,300391,2019,0.1490254223088238,-0.9441598542719576
4979,300391,2020,-0.18443639755736455,0.1490254223088238
4980,300392,2018,-0.4949357415158233,0.09032318680006904
4981,300392,2019,-0.13245112435730624,-0.4949357415158233
4982,300392,2020,0.22478027307262655,-0.13245112435730624
4983,300393,2018,-0.8492514254919652,1.6264934573386365
4984,300393,2019,-0.4238326205565639,-0.8492514254919652
4985,300393,2020,-1.1139949834572616,-0.4238326205565639
4986,300394,2018,-0.785919582596962,-0.6700586276250783
4987,300394,2019,-0.7040117844259322,-0.785919582596962
4988,300394,2020,0.6316985695723623,-0.7040117844259322
4989,300395,2018,-0.4694260844153191,-0.8979743417426288
4990,300395,2019,-0.5858390137061126,-0.4694260844153191
4991,300395,2020,-0.16886987992988062,-0.5858390137061126
4992,300396,2018,-0.5104754801066087,0.0751778859596658
4993,300396,2019,-0.26781440385262284,-0.5104754801066087
4994,300396,2020,0.07374046852010116,-0.26781440385262284
4995,300397,2018,-0.956380155866759,-0.08384551075406876
4996,300397,2019,-0.20592312413918806,-0.956380155866759
4997,300397,2020,-0.6892542042695972,-0.20592312413918806
4998,300398,2018,-0.4697733549299688,-0.9296466763480724
4999,300398,2019,-0.42744795542249175,-0.4697733549299688
5000,300398,2020,-0.2931870646849802,-0.42744795542249175
5001,300399,2018,-1.42408952318306,-1.0944348334189953
5002,300399,2019,-0.978859710978346,-1.42408952318306
5003,300399,2020,0.5350758303883334,-0.978859710978346
5004,300400,2018,-1.0640582998707169,-0.6458136602053572
5005,300400,2019,-0.17747789997411628,-1.0640582998707169
5006,300400,2020,-0.17524810770707971,-0.17747789997411628
5007,300401,2018,1.3973107972400438,0.12858215953928342
5008,300401,2019,-0.4874247923320403,1.3973107972400438
5009,300401,2020,0.4555161098914397,-0.4874247923320403
5010,300402,2018,0.3488041873693141,-0.2756984905791934
5011,300402,2019,-0.8755552278338493,0.3488041873693141
5012,300402,2020,-1.164819703262436,-0.8755552278338493
5013,300403,2018,-1.1652010483818864,-0.6273849156140807
5014,300403,2019,-0.6071545423431954,-1.1652010483818864
5015,300403,2020,0.3455718103792047,-0.6071545423431954
5016,300404,2018,-1.0551076978248743,-0.21733842763873007
5017,300404,2019,0.10717983290628204,-1.0551076978248743
5018,300404,2020,-0.03488514451933561,0.10717983290628204
5019,300405,2018,-0.9680298322569616,-0.14402935576863435
5020,300405,2019,-1.8284903651330768,-0.9680298322569616
5021,300405,2020,-0.4449633726924229,-1.8284903651330768
5022,300406,2018,-0.5363874493428475,-0.5843421532645316
5023,300406,2019,-0.3686045622332936,-0.5363874493428475
5024,300406,2020,-0.5757178234317291,-0.3686045622332936
5025,300407,2018,-0.3456995886577226,-0.007739770708634314
5026,300407,2019,-0.7989344751083809,-0.3456995886577226
5027,300407,2020,0.2285629818954985,-0.7989344751083809
5028,300408,2018,-0.4646801885407323,-0.3263072013095568
5029,300408,2019,-0.1448287010340032,-0.4646801885407323
5030,300408,2020,0.2625202065880252,-0.1448287010340032
5031,300409,2018,-0.9067231366147614,-0.8576113966244874
5032,300409,2019,-0.3202387879204779,-0.9067231366147614
5033,300409,2020,-0.3776823933798242,-0.3202387879204779
5034,300410,2018,0.5421806187227102,-1.0366887215648235
5035,300410,2019,-0.3672615272030481,0.5421806187227102
5036,300410,2020,-0.5127221802469655,-0.3672615272030481
5037,300411,2018,-0.08815182211958451,-0.1157729058303375
5038,300411,2019,-0.7446077650719496,-0.08815182211958451
5039,300411,2020,-0.010651423612612312,-0.7446077650719496
5040,300412,2018,-0.27282979775463845,-1.3030419268129052
5041,300412,2019,-0.057230856667487714,-0.27282979775463845
5042,300412,2020,-1.660474219752109,-0.057230856667487714
5043,300413,2018,-0.26781214771318684,-0.6051486543568421
5044,300413,2019,-0.6261002065393203,-0.26781214771318684
5045,300413,2020,0.09392821881638144,-0.6261002065393203
5046,300414,2018,-0.9983822192463668,-0.4087586270219918
5047,300414,2019,-0.2348946600297636,-0.9983822192463668
5048,300414,2020,0.18647591150993226,-0.2348946600297636
5049,300415,2018,-0.8612334269956619,0.6965927901732009
5050,300415,2019,-0.29427463853700675,-0.8612334269956619
5051,300415,2020,-0.5411970226809554,-0.29427463853700675
5052,300416,2018,-1.3623196270165776,-0.7990214820636851
5053,300416,2019,0.13438595715342366,-1.3623196270165776
5054,300416,2020,0.061423733698499426,0.13438595715342366
5055,300417,2018,-1.5415151388274555,-0.4230637544258608
5056,300417,2019,-0.19989438933773304,-1.5415151388274555
5057,300417,2020,-0.4121094762124951,-0.19989438933773304
5058,300418,2018,0.448771952640021,-0.4867538600534685
5059,300418,2019,-0.8621497379345245,0.448771952640021
5060,300418,2020,0.22174808802983711,-0.8621497379345245
5061,300419,2018,0.031888998681227514,0.3134104456346509
5062,300419,2019,-1.2305181748220475,0.031888998681227514
5063,300419,2020,0.5146601132858775,-1.2305181748220475
5064,300420,2018,-0.79265974057862,-0.8930963854163441
5065,300420,2019,-0.6312038737862931,-0.79265974057862
5066,300420,2020,-0.07092653354471641,-0.6312038737862931
5067,300421,2018,-0.6872788346216978,0.3191466517881021
5068,300421,2019,-1.2696160517764945,-0.6872788346216978
5069,300421,2020,-0.2941497585975337,-1.2696160517764945
5070,300422,2018,-0.2871256152204969,-0.3566124789966545
5071,300422,2019,-0.8765605838673719,-0.2871256152204969
5072,300422,2020,1.1432693355722363,-0.8765605838673719
5073,300423,2018,-0.6775538358790322,-0.9667332803878852
5074,300423,2019,-0.7341646013457452,-0.6775538358790322
5075,300423,2020,0.3122639521863997,-0.7341646013457452
5076,300424,2018,-0.6755307383895874,-0.6105051959357519
5077,300424,2019,-1.039062977397602,-0.6755307383895874
5078,300424,2020,0.424039396701952,-1.039062977397602
5079,300425,2018,-1.3327041028637898,-0.35235883444300303
5080,300425,2019,-1.0150895314511792,-1.3327041028637898
5081,300425,2020,-0.2631095734266812,-1.0150895314511792
5082,300426,2018,-0.27493521883576605,-0.2830576149933167
5083,300426,2019,-1.1856513145526375,-0.27493521883576605
5084,300426,2020,-0.7034410631562619,-1.1856513145526375
5085,300427,2018,-1.0463705783498296,-0.9544881980293451
5086,300427,2019,-1.7554370293866333,-1.0463705783498296
5087,300427,2020,0.7414508624919071,-1.7554370293866333
5088,300428,2018,-0.07780344970522557,-0.8896947444416395
5089,300428,2019,-0.3469180019547701,-0.07780344970522557
5090,300428,2020,-1.0912762424821785,-0.3469180019547701
5091,300429,2018,-1.0771342012913103,-0.6752296067118845
5092,300429,2019,0.5211752962063266,-1.0771342012913103
5093,300429,2020,-0.07042750353037967,0.5211752962063266
5094,300430,2018,-0.4382207796259763,0.03166670321395722
5095,300430,2019,0.06874630130700306,-0.4382207796259763
5096,300430,2020,-0.9358058635179912,0.06874630130700306
5097,300431,2018,-0.4728796148644999,0.4244104737053589
5098,300431,2019,1.5917708951946412,-0.4728796148644999
5099,300432,2018,-0.5685417220411481,0.3551255324926993
5100,300432,2019,-1.1843383930404745,-0.5685417220411481
5101,300432,2020,-1.0422250711661256,-1.1843383930404745
5102,300433,2018,-1.6418025101344065,-0.4744894935969085
5103,300433,2019,-0.9810004601928646,-1.6418025101344065
5104,300433,2020,0.14601706953360005,-0.9810004601928646
5105,300434,2018,0.4727642684008111,-0.7984022612613082
5106,300434,2019,-0.4613485339893855,0.4727642684008111
5107,300434,2020,-0.5026424721827722,-0.4613485339893855
5108,300435,2018,-1.3109086841674995,0.13442919336525155
5109,300435,2019,-1.231831110179066,-1.3109086841674995
5110,300435,2020,-1.0632769982352763,-1.231831110179066
5111,300436,2018,-1.6450848572293273,-1.0132834597445686
5112,300436,2019,-0.8164793970251367,-1.6450848572293273
5113,300436,2020,-1.1716196274798498,-0.8164793970251367
5114,300437,2018,-0.2499995518908496,-0.8332543589609144
5115,300437,2019,-0.4742365064117722,-0.2499995518908496
5116,300437,2020,-1.5891748071254599,-0.4742365064117722
5117,300438,2018,-0.7890961046561306,0.3785360299749124
5118,300438,2019,-0.2943894228459738,-0.7890961046561306
5119,300438,2020,-0.8937124924306771,-0.2943894228459738
5120,300439,2018,-0.2199991275473341,-0.2567024797080586
5121,300439,2019,-0.5861929937252459,-0.2199991275473341
5122,300439,2020,-0.6606585246820229,-0.5861929937252459
5123,300440,2018,-0.1731461047505209,0.12481580288624525
5124,300440,2019,-0.3921632630499917,-0.1731461047505209
5125,300440,2020,-0.24478987061204216,-0.3921632630499917
5126,300441,2018,-0.5851484238608634,0.14165309711971472
5127,300441,2019,-0.06342742200041877,-0.5851484238608634
5128,300441,2020,0.051152297947864266,-0.06342742200041877
5129,300442,2018,0.07241879125056293,-0.052513559584154414
5130,300442,2019,-0.8337806431728018,0.07241879125056293
5131,300442,2020,-0.7300132087612217,-0.8337806431728018
5132,300443,2018,-0.8908658143433171,0.03987968205468368
5133,300443,2019,-0.5338588026275058,-0.8908658143433171
5134,300443,2020,-1.1874817161534446,-0.5338588026275058
5135,300444,2018,-0.05866235371468085,-1.0422767321471516
5136,300444,2019,-0.7264866465331249,-0.05866235371468085
5137,300444,2020,-0.5103185840597878,-0.7264866465331249
5138,300445,2018,-0.4654883327672448,-0.353840598708882
5139,300445,2019,-0.3952560070535179,-0.4654883327672448
5140,300445,2020,-0.5875851953832382,-0.3952560070535179
5141,300447,2018,-0.20620877517070715,0.00806581292981087
5142,300447,2019,-1.2160138916891383,-0.20620877517070715
5143,300447,2020,-1.0235743798668189,-1.2160138916891383
5144,300448,2018,-1.0365151742888177,-0.5312388933631018
5145,300448,2019,-1.032443183261521,-1.0365151742888177
5146,300448,2020,0.42946229443259176,-1.032443183261521
5147,300449,2018,-0.1670641974156309,-0.21438064070977264
5148,300449,2019,-0.31216306949457745,-0.1670641974156309
5149,300449,2020,0.7057397621254022,-0.31216306949457745
5150,300450,2018,-0.4526916108560899,-0.5580467466291679
5151,300450,2019,-0.5000836236187856,-0.4526916108560899
5152,300450,2020,-0.2353177995720261,-0.5000836236187856
5153,300451,2018,0.04283114255956327,-1.039007716247258
5154,300451,2019,-0.8127626038794473,0.04283114255956327
5155,300451,2020,-0.4496563001241548,-0.8127626038794473
5156,300452,2018,-0.4225977492801137,-0.7207265468825119
5157,300452,2019,-0.6790147897481023,-0.4225977492801137
5158,300452,2020,-0.919865426124303,-0.6790147897481023
5159,300453,2018,-1.0883384772885143,-0.3914943421294029
5160,300453,2019,-1.0137426058613292,-1.0883384772885143
5161,300453,2020,-0.3157566611013555,-1.0137426058613292
5162,300454,2018,-0.2821538563961713,-2.130673413674964
5163,300454,2019,-0.6504968605400486,-0.2821538563961713
5164,300454,2020,-0.08062519605307605,-0.6504968605400486
5165,300455,2018,-1.0518521597684156,-0.594559699731112
5166,300455,2019,-0.8075025088247335,-1.0518521597684156
5167,300455,2020,0.4310960612718553,-0.8075025088247335
5168,300456,2018,-1.4757604764072862,-0.48499404141495295
5169,300456,2019,-0.4763824321607876,-1.4757604764072862
5170,300456,2020,-0.05348445818305809,-0.4763824321607876
5171,300457,2018,-0.18766337136651934,-0.6120298784290426
5172,300457,2019,-0.15963572145772567,-0.18766337136651934
5173,300457,2020,-0.2557545128827711,-0.15963572145772567
5174,300458,2018,-0.21442000724420426,-0.5152791999091889
5175,300458,2019,0.16709028999590966,-0.21442000724420426
5176,300458,2020,-0.8848791741576292,0.16709028999590966
5177,300459,2018,-0.30164896320636403,-0.14657094351815744
5178,300459,2019,-0.817449182260963,-0.30164896320636403
5179,300459,2020,-1.2233878614803524,-0.817449182260963
5180,300460,2018,-1.0072290049239272,-0.17484637299738598
5181,300460,2019,-0.5151909911037055,-1.0072290049239272
5182,300460,2020,0.3071039211217144,-0.5151909911037055
5183,300461,2018,-0.8984924745131226,0.906278534571484
5184,300461,2019,-1.4411657285346935,-0.8984924745131226
5185,300461,2020,-0.6393276491725491,-1.4411657285346935
5186,300462,2018,-0.5208503939826679,-0.8530626876260202
5187,300462,2019,-0.1321035072146041,-0.5208503939826679
5188,300462,2020,1.5072561942139036,-0.1321035072146041
5189,300463,2018,-0.16183136867254788,-0.3313609181938808
5190,300463,2019,-0.5055406381372662,-0.16183136867254788
5191,300463,2020,0.39313204165119997,-0.5055406381372662
5192,300464,2018,-0.9992910032028756,-0.9494708272889242
5193,300464,2019,-1.3714221534610056,-0.9992910032028756
5194,300464,2020,-0.010725289855642434,-1.3714221534610056
5195,300465,2018,-1.1188994483887091,-0.2696984851661417
5196,300465,2019,-1.1088583339097955,-1.1188994483887091
5197,300465,2020,-0.5535353871531483,-1.1088583339097955
5198,300466,2018,-0.39730752445540746,-0.5656507865052546
5199,300466,2019,-1.1747793139261045,-0.39730752445540746
5200,300466,2020,-1.048479056118945,-1.1747793139261045
5201,300467,2018,-0.6525939260955529,0.08168106821063559
5202,300467,2019,-0.8025109915668153,-0.6525939260955529
5203,300467,2020,-0.006371190171960444,-0.8025109915668153
5204,300468,2018,-1.470375806871855,-0.2092052458662004
5205,300468,2019,-0.4253572033772196,-1.470375806871855
5206,300468,2020,-0.4862385031269542,-0.4253572033772196
5207,300469,2018,-0.5501117298128285,-0.8776711148444004
5208,300469,2019,0.3262316025831989,-0.5501117298128285
5209,300469,2020,0.0764270658880237,0.3262316025831989
5210,300470,2018,-0.4263668132492279,-0.4060830452291336
5211,300470,2019,-0.6000924604447511,-0.4263668132492279
5212,300470,2020,-0.07640039672529085,-0.6000924604447511
5213,300471,2018,-1.1350035018175428,-0.42899700107482064
5214,300471,2019,-1.144736812876991,-1.1350035018175428
5215,300471,2020,-0.6476931259375466,-1.144736812876991
5216,300472,2018,-0.750198264347003,0.3638042134318648
5217,300472,2019,-0.2623173789300065,-0.750198264347003
5218,300472,2020,-0.6520202832009162,-0.2623173789300065
5219,300473,2018,-0.9607023252644391,-0.2106748892821803
5220,300473,2019,0.7652498438278882,-0.9607023252644391
5221,300473,2020,0.11833255614038204,0.7652498438278882
5222,300474,2018,-0.6036405142570567,-0.6690648083280638
5223,300474,2019,0.1160483151016057,-0.6036405142570567
5224,300474,2020,-0.7709031204882225,0.1160483151016057
5225,300475,2018,-2.0760925563497468,-0.25393680668741103
5226,300475,2019,-0.6864028246209772,-2.0760925563497468
5227,300475,2020,-0.8457644232900724,-0.6864028246209772
5228,300476,2018,-0.21127105185004252,-0.6155754087594769
5229,300476,2019,-0.8722094919901735,-0.21127105185004252
5230,300476,2020,-1.0485723372629467,-0.8722094919901735
5231,300477,2018,-0.14657893163937222,-1.0151481394990949
5232,300477,2019,0.4949255432965084,-0.14657893163937222
5233,300477,2020,-0.7673822323363575,0.4949255432965084
5234,300478,2018,-0.5038398895461241,-0.0572591403236542
5235,300478,2019,-0.2089902716018556,-0.5038398895461241
5236,300478,2020,0.4755739564406993,-0.2089902716018556
5237,300479,2018,-0.5372865600837237,0.10954275829539832
5238,300479,2019,-0.4792162991431645,-0.5372865600837237
5239,300479,2020,-1.2340117623891385,-0.4792162991431645
5240,300480,2018,-1.2989325393736508,-0.4397974905836923
5241,300480,2019,-0.252360287687534,-1.2989325393736508
5242,300480,2020,-0.42507491288538585,-0.252360287687534
5243,300481,2018,-1.3438274306478797,0.6265666819314317
5244,300481,2019,-1.1998403640624566,-1.3438274306478797
5245,300481,2020,0.16808408099828406,-1.1998403640624566
5246,300482,2018,-1.01463424597145,-0.7732388044079057
5247,300482,2019,-0.5324695164105249,-1.01463424597145
5248,300482,2020,0.08572179404167095,-0.5324695164105249
5249,300483,2018,-0.6726502787161388,-0.023853327675904614
5250,300483,2019,0.00389940542015896,-0.6726502787161388
5251,300483,2020,-0.8682437866871371,0.00389940542015896
5252,300484,2018,0.28170239874408154,-0.504563976318276
5253,300484,2019,-0.7945858652231376,0.28170239874408154
5254,300484,2020,-0.10113255500300153,-0.7945858652231376
5255,300485,2018,0.3991766939432948,-0.5189027055505037
5256,300485,2019,-1.2433988392541493,0.3991766939432948
5257,300485,2020,0.10106453881058457,-1.2433988392541493
5258,300486,2018,-0.29234703050131433,-0.2390397196534401
5259,300486,2019,-0.16682356027829048,-0.29234703050131433
5260,300486,2020,-0.7329073982225668,-0.16682356027829048
5261,300487,2018,-0.8519535059715229,-1.5057951791481272
5262,300487,2019,-0.24132488051916,-0.8519535059715229
5263,300487,2020,-1.1987552964636772,-0.24132488051916
5264,300488,2018,-1.633392085221113,0.07028232632804267
5265,300488,2019,-0.6396478207847294,-1.633392085221113
5266,300488,2020,-0.8497901004817614,-0.6396478207847294
5267,300489,2018,-0.7727397735807824,0.11590105415511515
5268,300489,2019,-1.4645245814099497,-0.7727397735807824
5269,300489,2020,0.025908625243717558,-1.4645245814099497
5270,300490,2018,-0.11608171955080795,-0.6426122632830027
5271,300490,2019,-0.5557851884679361,-0.11608171955080795
5272,300490,2020,-0.8876767698659818,-0.5557851884679361
5273,300491,2018,-0.4164409912906967,-0.3882228829003577
5274,300491,2019,-1.2547351751408955,-0.4164409912906967
5275,300491,2020,0.35631975897528884,-1.2547351751408955
5276,300492,2018,-1.2710355408698404,-0.4737498591287457
5277,300492,2019,-0.6203456453547423,-1.2710355408698404
5278,300492,2020,0.5495220972649607,-0.6203456453547423
5279,300493,2018,-0.3039790919110853,-0.34523854996518594
5280,300493,2019,-0.07753733871451668,-0.3039790919110853
5281,300493,2020,0.2779967279225659,-0.07753733871451668
5282,300494,2018,-0.5659368972223817,0.2222166663086837
5283,300494,2019,-0.5952934360261177,-0.5659368972223817
5284,300494,2020,0.3537795573969377,-0.5952934360261177
5285,300496,2018,-0.1621473546854154,-0.6205620848877549
5286,300496,2019,-0.016206701161094673,-0.1621473546854154
5287,300496,2020,-0.4814381839960118,-0.016206701161094673
5288,300497,2018,-0.9438307090416832,-1.1177322259569873
5289,300497,2019,0.36804797078807183,-0.9438307090416832
5290,300497,2020,-1.1098595840203809,0.36804797078807183
5291,300498,2018,-0.9232446629531575,-0.5323717092017894
5292,300498,2019,0.06380340510725678,-0.9232446629531575
5293,300498,2020,-0.4032661930724575,0.06380340510725678
5294,300499,2018,-0.726333323055759,-0.4978076909655241
5295,300499,2019,-1.0174537734700524,-0.726333323055759
5296,300499,2020,-0.5640302535555093,-1.0174537734700524
5297,300500,2018,0.1026854066895459,0.07641926381186481
5298,300500,2019,0.1100554135452429,0.1026854066895459
5299,300500,2020,-1.26749735557445,0.1100554135452429
5300,300501,2018,-0.8455585553115956,-1.1588352589257274
5301,300501,2019,-1.620723243252891,-0.8455585553115956
5302,300501,2020,-0.9493569305550428,-1.620723243252891
5303,300502,2018,-1.4323146758245338,-0.20472030636732327
5304,300502,2019,-0.8281520361019519,-1.4323146758245338
5305,300502,2020,0.0005760747645349891,-0.8281520361019519
5306,300503,2018,-0.09276506848448557,-0.5548144866760547
5307,300503,2019,1.7439944205404636,-0.09276506848448557
5308,300503,2020,-0.44581512470210094,1.7439944205404636
5309,300504,2018,-0.13740635133906598,-1.5546248130391016
5310,300504,2019,-0.35280116511562554,-0.13740635133906598
5311,300504,2020,0.11125841726406917,-0.35280116511562554
5312,300505,2018,0.09434977711229924,-0.2236979186305368
5313,300505,2019,-0.2225681595908276,0.09434977711229924
5314,300505,2020,-1.0726987019294392,-0.2225681595908276
5315,300506,2018,-0.4973452229207255,-0.4965472042582698
5316,300506,2019,-0.2461846459371093,-0.4973452229207255
5317,300506,2020,-0.3154846710918132,-0.2461846459371093
5318,300507,2018,-0.9520394009623137,-0.4838469534451137
5319,300507,2019,-0.985489655021358,-0.9520394009623137
5320,300507,2020,-0.905365759776114,-0.985489655021358
5321,300508,2018,0.4401711773334378,-1.1565813525076
5322,300508,2019,0.4546611963079341,0.4401711773334378
5323,300508,2020,-1.2702862726963569,0.4546611963079341
5324,300509,2018,-0.41660483899189504,-0.6036966726604625
5325,300509,2019,0.4760529004406467,-0.41660483899189504
5326,300509,2020,0.35582024781083577,0.4760529004406467
5327,300510,2018,-0.8476214009584351,1.3141954683066952
5328,300510,2019,0.3211577027815019,-0.8476214009584351
5329,300510,2020,-0.03339361853767748,0.3211577027815019
5330,300511,2018,-0.2953109585253605,1.0780535607491335
5331,300511,2019,-1.0433335816156573,-0.2953109585253605
5332,300511,2020,0.10831279654093973,-1.0433335816156573
5333,300512,2018,-1.7698430364672015,-0.6049571821109275
5334,300512,2019,-1.6532539263629746,-1.7698430364672015
5335,300512,2020,0.4073624745716896,-1.6532539263629746
5336,300513,2018,-0.2304675478379666,-0.5544124435035133
5337,300513,2019,-0.6996012328339781,-0.2304675478379666
5338,300513,2020,0.31206610835560084,-0.6996012328339781
5339,300514,2018,-0.8203787743434385,-0.6930749079450479
5340,300514,2019,-0.3061689678631515,-0.8203787743434385
5341,300514,2020,-0.22915444982126704,-0.3061689678631515
5342,300515,2018,0.23174850379314876,-0.19212774547207692
5343,300515,2019,-0.2358127192864785,0.23174850379314876
5344,300515,2020,-0.025619126645379804,-0.2358127192864785
5345,300516,2018,-1.4549238154469415,0.8804874792150066
5346,300516,2019,-0.6218185267781257,-1.4549238154469415
5347,300516,2020,-0.14762944189238722,-0.6218185267781257
5348,300517,2018,-0.26504189784517385,0.9966753545953791
5349,300517,2019,-0.2957308948841718,-0.26504189784517385
5350,300517,2020,-0.20073768374657347,-0.2957308948841718
5351,300518,2018,-0.12754578455471022,1.2464965494097566
5352,300518,2019,-0.5292452982279469,-0.12754578455471022
5353,300518,2020,0.2955328234953731,-0.5292452982279469
5354,300519,2018,-0.09666233314364203,-0.9899021539062018
5355,300519,2019,-0.2279329947829553,-0.09666233314364203
5356,300519,2020,-1.0016843286917048,-0.2279329947829553
5357,300520,2018,-0.3414460442540637,-0.3695501726829213
5358,300520,2019,-0.3914778106532972,-0.3414460442540637
5359,300520,2020,0.6918281492870588,-0.3914778106532972
5360,300521,2018,-0.6865737135939346,0.3512288218324302
5361,300521,2019,-1.7568086982266051,-0.6865737135939346
5362,300521,2020,0.13632326337783196,-1.7568086982266051
5363,300522,2018,-0.636049877195032,-1.4841814182618294
5364,300522,2019,-1.125845044247615,-0.636049877195032
5365,300522,2020,-0.21803412352979254,-1.125845044247615
5366,300523,2018,0.8109751015427095,-1.821689933548367
5367,300523,2019,-0.9983098238667008,0.8109751015427095
5368,300523,2020,0.22891719223786736,-0.9983098238667008
5369,300525,2018,-0.7741140673488827,-1.1913644734932778
5370,300525,2019,-0.1108420593046582,-0.7741140673488827
5371,300525,2020,-0.791527823129024,-0.1108420593046582
5372,300526,2018,-1.8617455873114288,0.08472870595376901
5373,300526,2019,-0.08139339235320399,-1.8617455873114288
5374,300526,2020,0.7048856799456591,-0.08139339235320399
5375,300527,2018,-1.692452298270957,-0.6580259227181569
5376,300527,2019,-0.44120381001406017,-1.692452298270957
5377,300527,2020,-1.074199605660476,-0.44120381001406017
5378,300528,2018,-0.31974396114393633,-0.6006449711901267
5379,300528,2019,-0.5471158595580049,-0.31974396114393633
5380,300528,2020,0.08686515144572876,-0.5471158595580049
5381,300529,2018,-0.7795293004608279,-0.6695377448164663
5382,300529,2019,0.19786326860510706,-0.7795293004608279
5383,300529,2020,-0.2019245745661835,0.19786326860510706
5384,300531,2018,-0.4241728560892418,-0.0543818520905672
5385,300531,2019,0.10933987076524727,-0.4241728560892418
5386,300531,2020,-0.25912356117583635,0.10933987076524727
5387,300532,2018,0.08622211473718304,-0.9741741700674384
5388,300532,2019,-0.11777210112841242,0.08622211473718304
5389,300532,2020,-0.11454321655499396,-0.11777210112841242
5390,300533,2018,-0.21009778674884388,-0.2459510008799615
5391,300533,2019,0.02191299330773869,-0.21009778674884388
5392,300533,2020,0.28585726906985626,0.02191299330773869
5393,300534,2018,-0.7165893796571833,0.16792967007531984
5394,300534,2019,0.2232945952939573,-0.7165893796571833
5395,300534,2020,-2.0863678045326672,0.2232945952939573
5396,300535,2018,-0.03964544292108183,0.12777445271965368
5397,300535,2019,-0.8758975869100065,-0.03964544292108183
5398,300535,2020,0.2459241538221921,-0.8758975869100065
5399,300536,2018,-1.5735536587524803,0.7449143785488791
5400,300536,2019,-0.8647475251832101,-1.5735536587524803
5401,300536,2020,-1.08739917734909,-0.8647475251832101
5402,300537,2018,-0.7107619880717626,-0.18333090379177644
5403,300537,2019,-0.9508622936414856,-0.7107619880717626
5404,300537,2020,-0.3774342886437347,-0.9508622936414856
5405,300538,2018,-0.8217062938711219,-1.8391636435064984
5406,300538,2019,-0.27060748034841914,-0.8217062938711219
5407,300538,2020,0.25412147606265945,-0.27060748034841914
5408,300539,2018,-0.39959661893999854,-0.4697008304284026
5409,300539,2019,-0.8384702067637364,-0.39959661893999854
5410,300539,2020,0.5839475098491681,-0.8384702067637364
5411,300540,2018,-0.9701947222356576,-0.6322023053715256
5412,300540,2019,-0.4838902343908573,-0.9701947222356576
