,Stkcd,Time,Dturn
6576,300439,2019-12-31,-0.11033733333333337
6577,300439,2020-12-31,0.6427959166666668
6578,300440,2017-12-31,0.06567728571428572
6579,300440,2018-12-31,-0.29403911904761915
6580,300440,2019-12-31,-0.03139933333333325
6581,300440,2020-12-31,0.11581183333333342
6582,300441,2017-12-31,-1.5513184999999998
6583,300441,2018-12-31,-0.2871136111111112
6584,300441,2019-12-31,0.1393394444444445
6585,300441,2020-12-31,0.07703633333333332
6586,300442,2017-12-31,-0.12774841666666667
6587,300442,2018-12-31,-0.058319333333333306
6588,300442,2019-12-31,0.13509275000000004
6589,300442,2020-12-31,0.054934916666666556
6590,300443,2017-12-31,-0.013680833333333364
6591,300443,2018-12-31,-0.11798350000000002
6592,300443,2019-12-31,0.15157833333333331
6593,300443,2020-12-31,1.1024930833333335
6594,300444,2017-12-31,0.02403209090909092
6595,300444,2018-12-31,0.2171659090909091
6596,300444,2019-12-31,0.1385095833333333
6597,300444,2020-12-31,0.6774202499999998
6598,300445,2017-12-31,-1.351747
6599,300445,2018-12-31,-0.28199933333333327
6600,300445,2019-12-31,0.1179458333333333
6601,300445,2020-12-31,-0.01911400000000002
6602,300447,2017-12-31,-1.9112726666666666
6603,300447,2018-12-31,-0.2962901666666666
6604,300447,2019-12-31,0.14844616666666666
6605,300447,2020-12-31,0.5411296666666665
6606,300448,2017-12-31,-1.2261229166666667
6607,300448,2018-12-31,-0.10345016666666662
6608,300448,2019-12-31,0.6028190833333334
6609,300448,2020-12-31,0.35223383333333336
6610,300449,2018-12-31,0.07955780303030302
6611,300449,2019-12-31,0.5020993333333332
6612,300449,2020-12-31,0.1196965000000001
6613,300450,2018-12-31,-0.25669681060606053
6614,300450,2019-12-31,-0.0727341666666666
6615,300450,2020-12-31,0.07292591666666659
6616,300451,2017-12-31,-0.10815291666666671
6617,300451,2018-12-31,0.8843447500000001
6618,300451,2019-12-31,-0.5183624166666667
6619,300451,2020-12-31,-0.07880491666666667
6620,300452,2017-12-31,0.04374275
6621,300452,2018-12-31,0.2803849166666668
6622,300452,2019-12-31,-0.3353870000000002
6623,300452,2020-12-31,0.47006975000000006
6624,300453,2017-12-31,-0.20307658333333334
6625,300453,2018-12-31,0.1278994166666666
6626,300453,2019-12-31,0.6011954166666666
6627,300453,2020-12-31,0.7706901666666667
6628,300454,2019-12-31,-1.6683673333333333
6629,300454,2020-12-31,-0.0788258333333334
6630,300455,2017-12-31,-0.09583390909090905
6631,300455,2018-12-31,-0.2454720909090909
6632,300455,2019-12-31,0.08106199999999997
6633,300455,2020-12-31,0.2027385833333335
6634,300456,2017-12-31,0.31152633333333324
6635,300456,2018-12-31,0.06448350000000014
6636,300456,2019-12-31,0.22006741666666663
6637,300456,2020-12-31,0.2188671666666666
6638,300457,2017-12-31,0.2856724166666667
6639,300457,2018-12-31,-0.3920520833333333
6640,300457,2019-12-31,0.11610583333333335
6641,300457,2020-12-31,0.015294333333333243
6642,300458,2017-12-31,0.11940341666666665
6643,300458,2018-12-31,-0.09215649999999975
6644,300458,2019-12-31,0.23246524999999985
6645,300458,2020-12-31,0.051345500000000044
6646,300459,2018-12-31,-0.3890312166666666
6647,300459,2019-12-31,0.25721875
6648,300459,2020-12-31,0.7499808333333333
6649,300460,2017-12-31,-0.050860416666666686
6650,300460,2018-12-31,-0.06343933333333326
6651,300460,2019-12-31,0.3973036666666666
6652,300460,2020-12-31,0.5470355833333332
6653,300461,2017-12-31,-0.2460779999999999
6654,300461,2018-12-31,-0.3296040833333334
6655,300461,2019-12-31,0.11560158333333337
6656,300461,2020-12-31,0.5316117499999999
6657,300462,2017-12-31,0.12683783333333332
6658,300462,2018-12-31,0.6662839166666666
6659,300462,2019-12-31,0.2367024166666667
6660,300462,2020-12-31,-0.6467741666666665
6661,300463,2017-12-31,0.10753425000000003
6662,300463,2018-12-31,-0.092118
6663,300463,2019-12-31,0.030550999999999995
6664,300463,2020-12-31,0.1800444999999999
6665,300464,2017-12-31,-0.04049983333333329
6666,300464,2018-12-31,0.5018996111111111
6667,300464,2019-12-31,-0.29983927777777764
6668,300464,2020-12-31,0.20664633333333315
6669,300465,2017-12-31,-0.23546136363636372
6670,300465,2018-12-31,0.07924344696969698
6671,300465,2019-12-31,0.21023216666666655
6672,300465,2020-12-31,0.25997341666666673
6673,300466,2017-12-31,1.3446916666666666
6674,300466,2018-12-31,-1.21804625
6675,300466,2019-12-31,-0.016409250000000042
6676,300466,2020-12-31,0.5393306666666666
6677,300467,2017-12-31,0.19080162500000003
6678,300467,2018-12-31,-0.09071120833333335
6679,300467,2019-12-31,0.5276096666666668
6680,300467,2020-12-31,0.09298358333333323
6681,300468,2017-12-31,-0.09586649999999997
6682,300468,2018-12-31,0.1992814999999999
6683,300468,2019-12-31,0.5180660833333335
6684,300468,2020-12-31,0.22302483333333312
6685,300469,2017-12-31,-0.01975062500000002
6686,300469,2018-12-31,0.14910379166666676
6687,300469,2019-12-31,-0.07469175000000006
6688,300469,2020-12-31,0.37749483333333334
6689,300470,2017-12-31,-0.19152525
6690,300470,2018-12-31,0.001270416666666635
6691,300470,2019-12-31,0.039356333333333327
6692,300470,2020-12-31,-0.004068499999999947
6693,300471,2017-12-31,-0.024193166666666654
6694,300471,2018-12-31,0.42183266666666663
6695,300471,2019-12-31,0.6360498333333332
6696,300471,2020-12-31,0.06345791666666689
6697,300472,2017-12-31,-0.4926941
6698,300472,2018-12-31,-0.1248033999999999
6699,300472,2019-12-31,0.02844941666666667
6700,300472,2020-12-31,0.4024179166666666
6701,300473,2018-12-31,-0.2415798030303031
6702,300473,2019-12-31,0.022138500000000033
6703,300473,2020-12-31,0.2696945
6704,300474,2017-12-31,0.41989300000000007
6705,300474,2018-12-31,-0.21865250000000014
6706,300474,2019-12-31,-0.07356558333333318
6707,300474,2020-12-31,-0.08483066666666683
6708,300475,2017-12-31,0.7570346666666667
6709,300475,2018-12-31,-0.99335925
6710,300475,2019-12-31,0.22496041666666666
6711,300475,2020-12-31,-0.1428348333333334
6712,300476,2017-12-31,0.05839133333333335
6713,300476,2018-12-31,0.02836900000000009
6714,300476,2019-12-31,-0.21087800000000007
6715,300476,2020-12-31,0.02804474999999995
6716,300477,2018-12-31,0.3680949166666666
6717,300477,2019-12-31,-0.540525
6718,300477,2020-12-31,0.3807540833333334
6719,300478,2017-12-31,-0.636360125
6720,300478,2018-12-31,-0.213261125
6721,300478,2019-12-31,-0.12082474999999998
6722,300478,2020-12-31,0.24277433333333331
6723,300479,2017-12-31,1.1674272222222222
6724,300479,2018-12-31,-0.6390953888888887
6725,300479,2019-12-31,-0.07507216666666694
6726,300479,2020-12-31,0.026250333333333487
6727,300480,2018-12-31,-0.6697075000000001
6728,300480,2019-12-31,1.0792459166666668
6729,300480,2020-12-31,-0.5234004166666668
6730,300481,2017-12-31,0.5852545833333331
6731,300481,2018-12-31,-1.1114046666666666
6732,300481,2019-12-31,0.21528366666666676
6733,300481,2020-12-31,-0.1258155833333332
6734,300482,2017-12-31,-0.17873666666666668
6735,300482,2018-12-31,0.004981333333333338
6736,300482,2019-12-31,-0.03637074999999998
6737,300482,2020-12-31,0.24080991666666662
6738,300483,2017-12-31,-0.28365589999999996
6739,300483,2018-12-31,-0.14369168333333338
6740,300483,2019-12-31,-0.06936799999999999
6741,300483,2020-12-31,-0.009659916666666657
6742,300484,2017-12-31,-0.2140998333333335
6743,300484,2018-12-31,0.24482266666666674
6744,300484,2019-12-31,-0.06625866666666669
6745,300484,2020-12-31,0.7180862500000004
6746,300485,2017-12-31,-0.12753258333333334
6747,300485,2018-12-31,0.05121141666666662
6748,300485,2019-12-31,-0.1259725
6749,300485,2020-12-31,1.3828239999999998
6750,300486,2017-12-31,0.12780783333333323
6751,300486,2018-12-31,-0.25578833333333323
6752,300486,2019-12-31,-0.1100058333333333
6753,300486,2020-12-31,-0.10977675000000003
6754,300487,2017-12-31,-0.023338166666666993
6755,300487,2018-12-31,0.5447659166666667
6756,300487,2019-12-31,-1.1014102499999998
6757,300487,2020-12-31,0.02181283333333328
6758,300488,2017-12-31,-0.1640448333333333
6759,300488,2018-12-31,-0.23578566666666673
6760,300488,2019-12-31,0.5667093333333333
6761,300488,2020-12-31,-0.3573285833333332
6762,300489,2017-12-31,0.08482758333333335
6763,300489,2018-12-31,-0.1474841666666667
6764,300489,2019-12-31,0.08685283333333338
6765,300489,2020-12-31,0.06370041666666665
6766,300490,2017-12-31,0.6078494285714285
6767,300490,2018-12-31,0.46789540476190483
6768,300490,2019-12-31,-0.69157025
6769,300490,2020-12-31,0.1937319166666665
6770,300491,2017-12-31,-3.9752161666666663
6771,300491,2018-12-31,-0.020978722222222412
6772,300491,2019-12-31,-0.5618259444444442
6773,300491,2020-12-31,0.3924654166666668
6774,300492,2017-12-31,-0.7683131666666667
6775,300492,2018-12-31,0.9695606212121213
6776,300492,2019-12-31,-0.5392685378787878
6777,300492,2020-12-31,-0.656603
6778,300493,2017-12-31,0.2827724999999999
6779,300493,2018-12-31,0.015611916666666725
6780,300493,2019-12-31,0.26194724999999985
6781,300493,2020-12-31,-0.10334583333333303
6782,300494,2017-12-31,0.08797066666666664
6783,300494,2018-12-31,-0.01888774999999998
6784,300494,2019-12-31,0.32808058333333323
6785,300494,2020-12-31,0.17281983333333328
6786,300496,2018-12-31,-0.2405780833333333
6787,300496,2019-12-31,0.08295199999999991
6788,300496,2020-12-31,0.00686891666666678
6789,300497,2017-12-31,0.0791148333333333
6790,300497,2018-12-31,-0.14070199999999994
6791,300497,2019-12-31,0.1385224166666666
6792,300497,2020-12-31,0.47143775
6793,300498,2017-12-31,-0.026564249999999998
6794,300498,2018-12-31,0.0228685
6795,300498,2019-12-31,0.08751783333333334
6796,300498,2020-12-31,0.0033684999999999965
6797,300499,2017-12-31,-0.7657961666666666
6798,300499,2018-12-31,-0.17281858333333328
6799,300499,2019-12-31,0.12678925000000002
6800,300499,2020-12-31,0.5860589166666665
6801,300500,2017-12-31,0.42595120000000053
6802,300500,2018-12-31,-0.8376180333333341
6803,300500,2019-12-31,-0.7937779999999997
6804,300500,2020-12-31,0.03630649999999999
6805,300501,2017-12-31,-0.5713007500000001
6806,300501,2018-12-31,-0.17606558333333328
6807,300501,2019-12-31,-0.1957903333333334
6808,300501,2020-12-31,0.7605249166666668
6809,300502,2017-12-31,-2.0236148333333337
6810,300502,2018-12-31,-0.05180858333333316
6811,300502,2019-12-31,0.18330425000000017
6812,300502,2020-12-31,-0.17021141666666673
6813,300503,2017-12-31,-1.4006164166666668
6814,300503,2018-12-31,0.20996241666666682
6815,300503,2019-12-31,-0.46166450000000003
6816,300503,2020-12-31,0.41487025
6817,300504,2019-12-31,-1.5740539
6818,300504,2020-12-31,-0.04804616666666672
6819,300505,2017-12-31,-2.9342221666666664
6820,300505,2018-12-31,-0.06408616666666656
6821,300505,2019-12-31,-0.6171658333333337
6822,300505,2020-12-31,-0.14953091666666662
6823,300506,2017-12-31,-2.805236833333333
6824,300506,2018-12-31,-0.5475305833333336
6825,300506,2019-12-31,-0.05179108333333332
6826,300506,2020-12-31,0.27956108333333335
6827,300507,2017-12-31,-0.25090366666666664
6828,300507,2018-12-31,-0.58810325
6829,300507,2019-12-31,0.22394916666666664
6830,300507,2020-12-31,0.3467269999999999
6831,300508,2017-12-31,0.24791450000000026
6832,300508,2018-12-31,-0.056469833333333774
6833,300508,2019-12-31,-0.17011474999999976
6834,300508,2020-12-31,-0.5941448333333335
6835,300509,2017-12-31,-0.5386270000000001
6836,300509,2018-12-31,0.2784920833333333
6837,300509,2019-12-31,-0.3130166666666666
6838,300509,2020-12-31,-0.07451225000000006
6839,300510,2017-12-31,-1.2054063333333334
6840,300510,2018-12-31,-0.535123523809524
6841,300510,2019-12-31,0.5785611071428571
6842,300510,2020-12-31,-0.3510299166666667
6843,300511,2017-12-31,-0.11521974999999995
6844,300511,2018-12-31,-0.15998466666666672
6845,300511,2019-12-31,0.08191408333333333
6846,300511,2020-12-31,0.7982075000000002
6847,300512,2017-12-31,-0.13937383333333342
6848,300512,2018-12-31,-0.2973776666666666
6849,300512,2019-12-31,0.017888000000000015
6850,300512,2020-12-31,-0.08193691666666669
6851,300513,2018-12-31,-0.2058268939393939
6852,300513,2019-12-31,0.4741422500000001
6853,300513,2020-12-31,0.14687591666666655
6854,300514,2018-12-31,-0.13022713888888893
6855,300514,2019-12-31,-0.8967795000000003
6856,300514,2020-12-31,-0.18103358333333308
6857,300515,2017-12-31,0.19327891666666663
6858,300515,2018-12-31,-0.24356750000000005
6859,300515,2019-12-31,-0.26939541666666644
6860,300515,2020-12-31,0.12204058333333323
6861,300516,2017-12-31,-0.25413916666666664
6862,300516,2018-12-31,-0.2720175833333333
6863,300516,2019-12-31,0.18488083333333327
6864,300516,2020-12-31,-0.029371416666666594
6865,300517,2017-12-31,-0.6427122500000001
6866,300517,2018-12-31,0.14006775000000005
6867,300517,2019-12-31,-0.16438849999999994
6868,300517,2020-12-31,-0.14808125000000005
6869,300518,2017-12-31,0.19973266666666661
6870,300518,2018-12-31,-0.1795806666666666
6871,300518,2019-12-31,0.34161433333333335
6872,300518,2020-12-31,0.2559170833333334
6873,300519,2017-12-31,-0.3996876666666667
6874,300519,2018-12-31,0.18514950000000013
6875,300519,2019-12-31,-0.31353575000000006
6876,300519,2020-12-31,0.4455749999999999
6877,300520,2017-12-31,0.08194033333333328
6878,300520,2018-12-31,-0.5048063333333331
6879,300520,2019-12-31,-0.16865774999999994
6880,300520,2020-12-31,0.17387091666666654
6881,300521,2017-12-31,-0.12360841666666678
6882,300521,2018-12-31,-0.4289028333333332
6883,300521,2019-12-31,-0.018310250000000083
6884,300521,2020-12-31,0.17821691666666667
6885,300522,2017-12-31,-0.7393598333333331
6886,300522,2018-12-31,0.22080750000000005
6887,300522,2019-12-31,-0.8017477500000003
6888,300522,2020-12-31,0.05509858333333334
6889,300523,2017-12-31,-0.39725489999999986
6890,300523,2018-12-31,-0.2997064636363638
6891,300523,2019-12-31,0.0064041136363636175
6892,300523,2020-12-31,-0.05219766666666664
6893,300525,2017-12-31,-0.38985491666666666
6894,300525,2018-12-31,-0.14160950000000005
6895,300525,2019-12-31,0.2965054166666667
6896,300525,2020-12-31,0.012444000000000122
6897,300526,2017-12-31,1.297650125
6898,300526,2018-12-31,-0.8476424583333336
6899,300526,2019-12-31,-0.1914189999999999
6900,300526,2020-12-31,-0.6719588333333333
6901,300527,2017-12-31,-0.0929781666666667
6902,300527,2018-12-31,-0.01751966666666671
6903,300527,2019-12-31,0.7983319999999997
6904,300527,2020-12-31,-0.8560526666666662
6905,300528,2017-12-31,-0.2875662499999999
6906,300528,2018-12-31,0.002650749999999813
6907,300528,2019-12-31,-0.07558158333333331
6908,300528,2020-12-31,0.18562533333333342
6909,300529,2017-12-31,-0.2339655
6910,300529,2018-12-31,-0.0952898333333334
6911,300529,2019-12-31,-0.0877424166666666
6912,300529,2020-12-31,-0.016043083333333374
6913,300531,2017-12-31,-2.762434249999999
6914,300531,2018-12-31,-0.643866916666667
6915,300531,2019-12-31,-0.20184449999999998
6916,300531,2020-12-31,-0.16586016666666675
6917,300532,2017-12-31,-0.9710128333333331
6918,300532,2018-12-31,-0.25767850000000025
6919,300532,2019-12-31,0.2542986666666667
6920,300532,2020-12-31,-0.22628516666666665
6921,300533,2017-12-31,-0.273049
6922,300533,2018-12-31,-0.21892458333333337
6923,300533,2019-12-31,0.21634483333333338
6924,300533,2020-12-31,-0.07759274999999999
6925,300534,2017-12-31,-0.3262659999999995
6926,300534,2018-12-31,-1.5356690000000004
6927,300534,2019-12-31,-0.18599925000000006
6928,300534,2020-12-31,0.028635666666666615
6929,300535,2017-12-31,0.3645777
6930,300535,2018-12-31,-0.2607686166666666
6931,300535,2019-12-31,-0.06570066666666685
6932,300535,2020-12-31,-0.002318249999999966
6933,300536,2017-12-31,-0.024449916666666738
6934,300536,2018-12-31,-0.3821537500000002
6935,300536,2019-12-31,0.9930747500000005
6936,300536,2020-12-31,-1.426786916666667
6937,300537,2018-12-31,-0.2954952499999999
6938,300537,2019-12-31,0.773748
6939,300537,2020-12-31,0.5064689166666667
6940,300538,2017-12-31,-0.9124087500000001
6941,300538,2018-12-31,0.35752641666666685
6942,300538,2019-12-31,1.2478604166666667
6943,300538,2020-12-31,-0.5295799999999997
6944,300539,2017-12-31,-0.620252916666667
6945,300539,2018-12-31,-0.6412551666666665
6946,300539,2019-12-31,0.3419806666666668
6947,300539,2020-12-31,-0.3199995
6948,300540,2017-12-31,-0.3571409166666667
6949,300540,2018-12-31,0.08180424999999991
6950,300540,2019-12-31,-0.026285083333333348
6951,300540,2020-12-31,0.27719725000000006
6952,300541,2017-12-31,-0.5258938333333335
6953,300541,2018-12-31,-0.19856058333333326
6954,300541,2019-12-31,0.404535
6955,300541,2020-12-31,-0.009093583333333433
6956,300542,2017-12-31,0.09689041666666665
6957,300542,2018-12-31,1.00058825
6958,300542,2019-12-31,-0.031173916666666912
6959,300542,2020-12-31,-1.2201312499999997
6960,300543,2017-12-31,-0.47840333333333374
6961,300543,2018-12-31,-0.11417066666666642
6962,300543,2019-12-31,-0.021586166666666795
6963,300543,2020-12-31,-0.6034015
6964,300545,2017-12-31,-0.9203573333333332
6965,300545,2018-12-31,-0.4108864166666669
6966,300545,2019-12-31,1.2376560000000003
6967,300545,2020-12-31,-0.9936964166666671
6968,300546,2017-12-31,-0.7248126666666665
6969,300546,2018-12-31,-0.7158470833333336
6970,300546,2019-12-31,-0.15590649999999984
6971,300546,2020-12-31,-0.042548000000000086
6972,300547,2017-12-31,-1.060611666666667
6973,300547,2018-12-31,-0.2874079999999998
6974,300547,2019-12-31,0.36035475000000006
6975,300547,2020-12-31,-0.05475191666666701
6976,300548,2017-12-31,-0.6001801666666668
6977,300548,2018-12-31,-0.2660210833333332
6978,300548,2019-12-31,0.040243250000000175
6979,300548,2020-12-31,-0.40714608333333346
6980,300549,2017-12-31,-0.273914
6981,300549,2018-12-31,-0.7354818333333333
6982,300549,2019-12-31,0.028015583333333427
6983,300549,2020-12-31,0.35005233333333324
6984,300550,2017-12-31,-0.2568505833333331
6985,300550,2018-12-31,-0.20565200000000017
6986,300550,2019-12-31,0.005177500000000057
6987,300550,2020-12-31,-0.3985586666666666
6988,300551,2017-12-31,-0.5605543333333333
6989,300551,2018-12-31,-0.3932401666666668
6990,300551,2019-12-31,0.74939
6991,300551,2020-12-31,-0.09288699999999994
6992,300552,2017-12-31,-0.15668808333333328
6993,300552,2018-12-31,-0.43222683333333334
6994,300552,2019-12-31,0.8642953333333335
6995,300552,2020-12-31,-0.46091566666666695
6996,300553,2017-12-31,-0.5809535833333334
6997,300553,2018-12-31,-0.37347966666666677
6998,300553,2019-12-31,0.10565141666666689
6999,300553,2020-12-31,-0.24616041666666683
7000,300554,2018-12-31,-1.1041220833333334
7001,300554,2019-12-31,0.49045874999999994
7002,300554,2020-12-31,-0.12433291666666646
7003,300555,2017-12-31,-0.003066333333333393
7004,300555,2018-12-31,-0.3550220833333332
7005,300555,2019-12-31,0.4482160833333334
7006,300555,2020-12-31,0.10607916666666672
7007,300556,2017-12-31,-5.5212285
7008,300556,2018-12-31,-0.38489466666666616
7009,300556,2019-12-31,-0.38587883333333317
7010,300556,2020-12-31,0.5404004166666667
7011,300557,2017-12-31,-1.2141130833333333
7012,300557,2018-12-31,-0.59542575
7013,300557,2019-12-31,0.04131433333333323
7014,300557,2020-12-31,0.058530583333333386
7015,300558,2017-12-31,-0.8872668333333334
7016,300558,2018-12-31,-0.23758324999999997
7017,300558,2019-12-31,0.08705949999999996
7018,300558,2020-12-31,-0.09759041666666668
7019,300559,2017-12-31,-0.9624234166666668
7020,300559,2018-12-31,-0.2952141666666666
7021,300559,2019-12-31,0.07558883333333327
7022,300559,2020-12-31,0.04286933333333337
7023,300560,2017-12-31,-0.9589858333333332
7024,300560,2018-12-31,0.02098449999999996
7025,300560,2019-12-31,-0.029303999999999775
7026,300560,2020-12-31,-0.5953492500000003
7027,300561,2017-12-31,-2.4028445833333336
7028,300561,2018-12-31,-0.047095143939393846
7029,300561,2019-12-31,0.7834458939393942
7030,300561,2020-12-31,-0.5240146666666667
7031,300562,2017-12-31,-0.18555716666666688
7032,300562,2018-12-31,-2.1402646666666665
7033,300562,2019-12-31,0.5239166666666669
7034,300562,2020-12-31,-0.0658523333333334
7035,300563,2017-12-31,-3.2752153333333336
7036,300563,2018-12-31,-0.3322654999999999
7037,300563,2019-12-31,0.19851983333333312
7038,300563,2020-12-31,-0.16451925000000012
7039,300564,2020-12-31,-1.8718033333333335
7040,300565,2017-12-31,-1.4401115833333333
7041,300565,2018-12-31,-0.17619149999999983
7042,300565,2019-12-31,0.08648866666666666
7043,300565,2020-12-31,-0.3821300000000001
7044,300566,2017-12-31,-3.1542285000000003
7045,300566,2018-12-31,-0.726428416666667
7046,300566,2019-12-31,0.6996500833333335
7047,300566,2020-12-31,-0.3003790833333334
7048,300567,2017-12-31,-2.74332875
7049,300567,2018-12-31,-0.7100600833333335
7050,300567,2019-12-31,0.4605776666666666
7051,300567,2020-12-31,0.23876750000000013
7052,300568,2017-12-31,-1.3166678333333335
7053,300568,2018-12-31,-0.3518394166666664
7054,300568,2019-12-31,-0.06646258333333344
7055,300568,2020-12-31,0.28229424999999997
7056,300569,2017-12-31,-1.4224024999999998
7057,300569,2018-12-31,-0.7165265000000001
7058,300569,2019-12-31,0.3636299166666667
7059,300569,2020-12-31,0.7907260833333334
7060,300570,2017-12-31,-0.3309558333333331
7061,300570,2018-12-31,-0.4225340000000002
7062,300570,2019-12-31,-0.02939966666666649
7063,300570,2020-12-31,-0.7401050833333336
7064,300571,2017-12-31,2.119654666666667
7065,300571,2018-12-31,-1.4113335833333331
7066,300571,2019-12-31,-0.05322900000000019
7067,300571,2020-12-31,-0.04194016666666667
7068,300572,2017-12-31,-0.5729544166666665
7069,300572,2018-12-31,-1.0721983333333334
7070,300572,2019-12-31,0.04089591666666667
7071,300572,2020-12-31,0.22590841666666667
7072,300573,2017-12-31,1.4191375
7073,300573,2018-12-31,-1.1513054166666667
7074,300573,2019-12-31,0.4366766666666667
7075,300573,2020-12-31,-0.1317900833333332
7076,300575,2017-12-31,0.9484936666666665
7077,300575,2018-12-31,-1.1634154166666664
7078,300575,2019-12-31,0.5700615833333333
7079,300575,2020-12-31,-0.34172616666666666
7080,300576,2017-12-31,1.4538126666666666
7081,300576,2018-12-31,-0.6239013333333335
7082,300576,2019-12-31,1.2735711666666667
7083,300576,2020-12-31,1.239426166666667
7084,300577,2017-12-31,0.9728273333333333
7085,300577,2018-12-31,-0.7864790833333333
7086,300577,2019-12-31,0.08993441666666666
7087,300577,2020-12-31,0.10917458333333335
7088,300578,2018-12-31,0.4421757777777777
7089,300578,2019-12-31,0.00015022222222227377
7090,300578,2020-12-31,-0.5307050000000002
7091,300579,2017-12-31,2.0864697500000005
7092,300579,2018-12-31,-1.1810305833333339
7093,300579,2019-12-31,0.8504189999999999
7094,300579,2020-12-31,-1.17281025
7095,300580,2018-12-31,-1.0252711888888892
7096,300580,2019-12-31,0.11323463333333328
7097,300580,2020-12-31,-0.5008978333333332
7098,300581,2017-12-31,1.6761925833333335
7099,300581,2018-12-31,-0.8165420833333336
7100,300581,2019-12-31,0.8130580833333337
7101,300581,2020-12-31,-0.6428231666666671
7102,300582,2017-12-31,1.9526869999999998
7103,300582,2018-12-31,-1.6006319166666665
7104,300582,2019-12-31,0.44473274999999995
7105,300582,2020-12-31,0.52106825
7106,300583,2018-12-31,-0.5224500833333335
7107,300583,2019-12-31,-0.1474880833333333
7108,300583,2020-12-31,-0.1523540833333333
7109,300584,2018-12-31,-0.6343683333333333
7110,300584,2019-12-31,0.11644166666666667
7111,300584,2020-12-31,-0.3143066666666666
7112,300585,2017-12-31,2.978517
7113,300585,2018-12-31,-2.0672265000000003
7114,300585,2019-12-31,0.6223720833333335
7115,300585,2020-12-31,-0.726066
7116,300586,2018-12-31,1.0986953611111103
7117,300586,2019-12-31,-1.1721477777777771
7118,300586,2020-12-31,-0.43672325
7119,300587,2018-12-31,-1.182027
7120,300587,2019-12-31,0.7092639999999999
7121,300587,2020-12-31,-0.5083995833333332
7122,300588,2018-12-31,-0.85022175
7123,300588,2019-12-31,0.08803950000000005
7124,300588,2020-12-31,-0.19825091666666705
7125,300589,2018-12-31,-0.057027416666666664
7126,300589,2019-12-31,-0.13782658333333364
7127,300589,2020-12-31,0.14419700000000057
7128,300590,2018-12-31,-0.9925730833333333
7129,300590,2019-12-31,-0.03739974999999973
7130,300590,2020-12-31,0.04177224999999973
7131,300591,2018-12-31,-1.9221799166666664
7132,300591,2019-12-31,0.20552991666666637
7133,300591,2020-12-31,0.7388010833333338
7134,300592,2018-12-31,-1.2667921666666666
7135,300592,2019-12-31,0.16450750000000003
7136,300592,2020-12-31,0.31909641666666644
7137,300593,2018-12-31,-1.306151583333333
7138,300593,2019-12-31,0.6593549166666666
7139,300593,2020-12-31,0.2462922500000002
7140,300594,2020-12-31,-1.463348583333333
7141,300595,2018-12-31,-0.7545128333333335
7142,300595,2019-12-31,0.06752416666666672
7143,300595,2020-12-31,-0.03257841666666672
7144,300596,2018-12-31,-1.1252968333333333
7145,300596,2019-12-31,-0.01461958333333327
7146,300596,2020-12-31,0.13378716666666662
7147,300597,2018-12-31,-0.40375125000000045
7148,300597,2019-12-31,-0.6528184166666666
7149,300597,2020-12-31,-0.3790314166666666
7150,300598,2018-12-31,-0.09043591666666684
7151,300598,2019-12-31,1.2473233333333333
7152,300598,2020-12-31,-1.67097375
7153,300599,2018-12-31,-1.03599
7154,300599,2019-12-31,-0.1457358333333334
7155,300599,2020-12-31,0.24005199999999993
7156,300600,2018-12-31,-0.8104879166666668
7157,300600,2019-12-31,0.6093915833333332
7158,300600,2020-12-31,-0.3608330833333332
7159,300601,2018-12-31,-0.6142607727272725
7160,300601,2019-12-31,-0.13715408333333345
7161,300601,2020-12-31,-0.16253658333333326
7162,300602,2018-12-31,-0.5410849166666667
7163,300602,2019-12-31,0.7951236666666661
7164,300602,2020-12-31,-0.9608377499999996
7165,300603,2018-12-31,-1.4052087777777778
7166,300603,2019-12-31,0.4022381944444442
7167,300603,2020-12-31,-0.06287291666666661
7168,300604,2018-12-31,-0.9608947777777781
7169,300604,2019-12-31,-0.08780891666666646
7170,300604,2020-12-31,-0.41895158333333327
7171,300605,2018-12-31,-0.7719769393939394
7172,300605,2019-12-31,0.669444166666667
7173,300605,2020-12-31,-0.32234341666666677
7174,300606,2018-12-31,-0.7665362272727273
7175,300606,2019-12-31,0.34495116666666636
7176,300606,2020-12-31,0.5157662499999998
7177,300607,2018-12-31,-1.0828227954545455
7178,300607,2019-12-31,0.22722891666666672
7179,300607,2020-12-31,0.13265741666666653
7180,300608,2018-12-31,-0.9558700151515149
7181,300608,2019-12-31,-0.0008262500000001394
7182,300608,2020-12-31,0.07699424999999999
7183,300609,2018-12-31,-1.8612857045454545
7184,300609,2019-12-31,-0.13110908333333338
7185,300609,2020-12-31,0.12725100000000011
7186,300610,2018-12-31,-0.6887178560606061
7187,300610,2019-12-31,-2.6000000000192536e-05
7188,300610,2020-12-31,0.15561325000000015
7189,300611,2018-12-31,-1.5138755454545447
7190,300611,2019-12-31,-0.1846960833333332
7191,300611,2020-12-31,0.02756941666666657
7192,300612,2018-12-31,1.0322141666666664
7193,300612,2019-12-31,-1.4400510833333333
7194,300612,2020-12-31,-0.25405566666666646
7195,300613,2018-12-31,-1.0644700000000002
7196,300613,2019-12-31,0.3686805000000002
7197,300613,2020-12-31,-0.6851606666666669
7198,300615,2018-12-31,0.5814347196969689
7199,300615,2019-12-31,0.966380416666667
7200,300615,2020-12-31,-2.289974916666666
7201,300616,2018-12-31,-0.5956086500000001
