,Stkcd,year,NCSKEW,ControlNCSKEW
3048,002657,2020,-0.3183670197889442,1.6462652057302125
3049,002658,2018,-0.26147357445358965,-0.12126548044046635
3050,002658,2019,-0.3576033674813536,-0.26147357445358965
3051,002658,2020,-2.0844577011348466,-0.3576033674813536
3052,002659,2018,0.23739434255922376,-0.4030076150294196
3053,002659,2019,2.0924415955290883,0.23739434255922376
3054,002659,2020,0.2816715291620678,2.0924415955290883
3055,002660,2018,-0.5955612072902808,-1.051682467417904
3056,002660,2019,0.5387097368981355,-0.5955612072902808
3057,002660,2020,0.3679407228021287,0.5387097368981355
3058,002661,2018,0.1843139249582654,0.320472585680436
3059,002661,2019,-1.4755299131993018,0.1843139249582654
3060,002661,2020,1.1023663644987092,-1.4755299131993018
3061,002662,2018,0.5443711974534812,-0.8089248657052399
3062,002662,2019,-0.7524378631642801,0.5443711974534812
3063,002662,2020,-0.3440099539075405,-0.7524378631642801
3064,002663,2018,-1.27461519672273,0.1372539501251102
3065,002663,2019,0.12431843373166968,-1.27461519672273
3066,002663,2020,0.9862901746012884,0.12431843373166968
3067,002664,2018,-0.6739654581386425,2.1644033036595545
3068,002664,2019,-0.33810759101770715,-0.6739654581386425
3069,002664,2020,-0.10907046220184878,-0.33810759101770715
3070,002665,2018,-1.0126191980564492,4.480425300203539
3071,002665,2019,1.0571854887901675,-1.0126191980564492
3072,002665,2020,-1.7085115641713569,1.0571854887901675
3073,002666,2018,-0.8265106082986989,0.10537839004531437
3074,002666,2019,-0.999497021714854,-0.8265106082986989
3075,002666,2020,0.3001337570872464,-0.999497021714854
3076,002667,2018,0.7460718172639603,0.5333695277318742
3077,002667,2019,0.294583407284325,0.7460718172639603
3078,002667,2020,-0.7646471857875817,0.294583407284325
3079,002669,2018,-1.60069768240652,0.957210955537924
3080,002669,2019,-0.6484229501588099,-1.60069768240652
3081,002669,2020,-0.6331580117684904,-0.6484229501588099
3082,002671,2018,-1.0606712084381031,-0.6309031694672113
3083,002671,2019,0.9125168412733762,-1.0606712084381031
3084,002671,2020,-2.5224645610869803,0.9125168412733762
3085,002672,2018,1.2000131999453116,2.273595054458326
3086,002672,2019,-0.2668969437288364,1.2000131999453116
3087,002672,2020,0.7725004038441865,-0.2668969437288364
3088,002674,2018,-0.9826352861557144,1.4381548610885388
3089,002674,2019,2.5430937639193267,-0.9826352861557144
3090,002674,2020,-0.09959108515139377,2.5430937639193267
3091,002675,2018,-0.2553821535816319,-0.6200570704328783
3092,002675,2019,-0.2061747536318168,-0.2553821535816319
3093,002675,2020,0.10886411598824286,-0.2061747536318168
3094,002676,2018,-0.5196779648392142,1.640602862222447
3095,002676,2019,-3.4480076695217514,-0.5196779648392142
3096,002676,2020,-0.08133763277284559,-3.4480076695217514
3097,002677,2018,-0.30095048100581423,-0.05189745246727249
3098,002677,2019,-0.8988051154225293,-0.30095048100581423
3099,002677,2020,0.5627936985283477,-0.8988051154225293
3100,002678,2018,-1.85743686585632,-0.033733246018216534
3101,002678,2019,1.234434047461543,-1.85743686585632
3102,002678,2020,-1.9457097084743908,1.234434047461543
3103,002679,2018,2.810847255704409,-0.21596448764735734
3104,002679,2019,-0.2929547858609408,2.810847255704409
3105,002679,2020,-1.1026646938746711,-0.2929547858609408
3106,002680,2018,1.2923798902378685,1.9116023171245249
3107,002681,2018,-1.319113224451978,-0.4824290873950316
3108,002681,2019,-0.32273001011234714,-1.319113224451978
3109,002681,2020,0.14711312037161936,-0.32273001011234714
3110,002682,2018,-0.6781646417246129,0.6045001598780239
3111,002682,2019,-1.7133858565956337,-0.6781646417246129
3112,002682,2020,-1.011189664777954,-1.7133858565956337
3113,002683,2018,-1.223563518470365,-1.5535612282658124
3114,002683,2019,-1.1500256962460833,-1.223563518470365
3115,002683,2020,-0.060916759347384025,-1.1500256962460833
3116,002685,2018,-1.1949790622300922,0.6442631318397849
3117,002685,2019,0.8513521243783048,-1.1949790622300922
3118,002685,2020,-0.005438131228685494,0.8513521243783048
3119,002686,2018,-0.015016482016977441,-0.1806727841633087
3120,002686,2019,0.12381988611516745,-0.015016482016977441
3121,002686,2020,0.8088834940096679,0.12381988611516745
3122,002687,2018,0.10006495550595806,-3.4599539554946928
3123,002687,2019,-0.036003572303537804,0.10006495550595806
3124,002687,2020,-0.4238220197298624,-0.036003572303537804
3125,002688,2018,-1.2313825748787506,-0.949900202119116
3126,002688,2019,-0.4340480407488107,-1.2313825748787506
3127,002688,2020,-0.7063536205226069,-0.4340480407488107
3128,002689,2018,-0.9077408428869822,-0.7299637171780368
3129,002689,2019,-1.6156694212184357,-0.9077408428869822
3130,002689,2020,-0.4276724670090669,-1.6156694212184357
3131,002690,2018,-0.35363798257178186,-0.46993840496098
3132,002690,2019,-0.07101267868018761,-0.35363798257178186
3133,002690,2020,-0.01976213744550064,-0.07101267868018761
3134,002691,2018,0.395230301043568,1.5501132910160518
3135,002691,2019,0.4564824921001926,0.395230301043568
3136,002691,2020,0.22314135492158976,0.4564824921001926
3137,002693,2018,-0.7967442521065645,-1.4409426232903928
3138,002693,2019,-1.084889050015737,-0.7967442521065645
3139,002693,2020,-0.533634955200612,-1.084889050015737
3140,002694,2018,0.1023738329011953,1.4984323123219827
3141,002694,2019,0.3010192567169417,0.1023738329011953
3142,002694,2020,-1.0659529117054958,0.3010192567169417
3143,002695,2018,-1.512086297681557,-0.685912565642906
3144,002695,2019,-0.2612609432695568,-1.512086297681557
3145,002695,2020,1.1895922090769275,-0.2612609432695568
3146,002696,2018,0.8352589437165391,-0.8907503595630419
3147,002696,2019,-0.31227951931615217,0.8352589437165391
3148,002696,2020,0.5538081097873682,-0.31227951931615217
3149,002697,2018,-0.5977410277566285,0.10281897620584493
3150,002697,2019,0.04606283959472436,-0.5977410277566285
3151,002697,2020,0.8658380343687594,0.04606283959472436
3152,002698,2018,-1.3122810470337107,-1.2388412167597436
3153,002698,2019,-0.41478881814983737,-1.3122810470337107
3154,002698,2020,0.15894492783320002,-0.41478881814983737
3155,002699,2018,-1.1206181041194907,1.9449445863986152
3156,002699,2019,-0.06876703235347131,-1.1206181041194907
3157,002699,2020,-1.5065342040413583,-0.06876703235347131
3158,002701,2018,0.4730536266565456,-0.6592011563235022
3159,002701,2019,0.12866288994849834,0.4730536266565456
3160,002701,2020,0.13121425387473648,0.12866288994849834
3161,002702,2018,-0.14931619440594104,-0.5556795784231204
3162,002702,2019,-0.7936429774081037,-0.14931619440594104
3163,002702,2020,1.1124811144664903,-0.7936429774081037
3164,002703,2018,-0.3923299480353954,0.16501033979123406
3165,002703,2019,-0.15106407790452955,-0.3923299480353954
3166,002703,2020,-0.411586728995408,-0.15106407790452955
3167,002705,2018,-1.1901360688910043,-0.3554807872611888
3168,002705,2019,-0.7976434291331109,-1.1901360688910043
3169,002705,2020,-0.2514336334430272,-0.7976434291331109
3170,002706,2018,-0.9656534152435532,-0.11854763480793908
3171,002706,2019,-1.5489143778545915,-0.9656534152435532
3172,002706,2020,0.8237643821722251,-1.5489143778545915
3173,002707,2018,-0.6660148052660375,-0.3682776650027907
3174,002707,2019,-0.18850940256862486,-0.6660148052660375
3175,002707,2020,0.3288226219271927,-0.18850940256862486
3176,002708,2018,-0.32496811046512586,-2.1327934702203595
3177,002708,2019,1.6370663948540902,-0.32496811046512586
3178,002708,2020,-1.4556583291245495,1.6370663948540902
3179,002709,2018,-0.8088201330861581,0.4136500317364011
3180,002709,2019,-1.0912024095704458,-0.8088201330861581
3181,002709,2020,-0.7459245850468347,-1.0912024095704458
3182,002711,2018,1.2140316581083164,1.0242106348858324
3183,002711,2019,0.995688730825484,1.2140316581083164
3184,002711,2020,1.9284599528003203,0.995688730825484
3185,002712,2018,0.3410052813098724,1.2146750690186892
3186,002712,2019,1.7890365587229398,0.3410052813098724
3187,002712,2020,0.6004177581257792,1.7890365587229398
3188,002713,2018,-0.7648118550261229,-0.7252801538057965
3189,002713,2019,-1.5875823349048634,-0.7648118550261229
3190,002713,2020,0.8312280384297994,-1.5875823349048634
3191,002714,2018,-0.8928981349777018,-0.7955827701719489
3192,002714,2019,-0.9403465103133171,-0.8928981349777018
3193,002714,2020,-0.444437633883756,-0.9403465103133171
3194,002715,2018,0.005912327111905018,0.16616076417223166
3195,002715,2019,-1.195634311957482,0.005912327111905018
3196,002715,2020,0.9134637268374304,-1.195634311957482
3197,002716,2018,0.9910804720226458,0.8778319467402224
3198,002716,2019,-0.155890150588114,0.9910804720226458
3199,002716,2020,-0.4290381689314612,-0.155890150588114
3200,002717,2018,0.2631396827348192,-0.2348718982896074
3201,002717,2019,0.16889897789984493,0.2631396827348192
3202,002717,2020,-0.609915093454332,0.16889897789984493
3203,002718,2018,1.2608012040705914,0.5250173186955251
3204,002718,2019,0.22708316350360416,1.2608012040705914
3205,002718,2020,-0.3065936557994928,0.22708316350360416
3206,002719,2018,0.8431085466815752,1.2540659778936192
3207,002719,2019,0.7308024635262621,0.8431085466815752
3208,002719,2020,0.009243031418975376,0.7308024635262621
3209,002721,2018,-0.4977049047320964,0.9544333989338296
3210,002721,2019,0.5833825721660865,-0.4977049047320964
3211,002721,2020,-0.7227642741391513,0.5833825721660865
3212,002722,2018,0.001764768135827669,0.3063925570692911
3213,002722,2019,1.4253606590001775,0.001764768135827669
3214,002722,2020,-0.16875535787942786,1.4253606590001775
3215,002723,2018,-0.7253202657025284,2.1285061301415205
3216,002723,2019,0.3936262348042118,-0.7253202657025284
3217,002723,2020,-0.482165410783213,0.3936262348042118
3218,002724,2018,-0.5113036404435752,-1.1347384299184071
3219,002724,2019,-0.17210631034135446,-0.5113036404435752
3220,002724,2020,-0.20477628490239885,-0.17210631034135446
3221,002725,2018,-1.6257319916953568,-1.1181826286333958
3222,002725,2019,0.1670173019651405,-1.6257319916953568
3223,002725,2020,-2.617591355549535,0.1670173019651405
3224,002726,2018,0.5865388695023895,-0.6331762647611314
3225,002726,2019,-0.9494008203744382,0.5865388695023895
3226,002726,2020,0.3523252511599264,-0.9494008203744382
3227,002727,2018,0.12883732703127518,0.1559385582673969
3228,002727,2019,-0.0816184707903394,0.12883732703127518
3229,002727,2020,-0.6555195051692166,-0.0816184707903394
3230,002728,2018,0.15585913672039006,-0.06966777449041713
3231,002728,2019,1.0965633756869466,0.15585913672039006
3232,002728,2020,-0.5754545108652066,1.0965633756869466
3233,002729,2018,-1.3475345203515745,1.915237502543252
3234,002729,2019,-0.6460955070585402,-1.3475345203515745
3235,002729,2020,-0.8755191537272641,-0.6460955070585402
3236,002730,2018,-1.3611550307487754,0.41982815363413534
3237,002730,2019,1.6632293153040736,-1.3611550307487754
3238,002730,2020,2.0530223785499184,1.6632293153040736
3239,002731,2018,-0.029278495502812314,-0.09917660832049184
3240,002731,2019,-0.8944034175766685,-0.029278495502812314
3241,002731,2020,-1.1321992645305472,-0.8944034175766685
3242,002732,2018,-0.6898852661631505,0.011396724894007724
3243,002732,2019,0.27731452156121034,-0.6898852661631505
3244,002732,2020,-0.6014250607950441,0.27731452156121034
3245,002733,2018,-1.0359532392980628,-0.19793574253165835
3246,002733,2019,-0.01160285867945323,-1.0359532392980628
3247,002733,2020,0.2380682599040568,-0.01160285867945323
3248,002734,2018,0.18930867767254608,0.7019191953728215
3249,002734,2019,0.2983513969911485,0.18930867767254608
3250,002734,2020,-0.8950098785506153,0.2983513969911485
3251,002735,2018,-0.9644988916758328,0.26663158730080955
3252,002735,2019,-1.032058538747736,-0.9644988916758328
3253,002735,2020,3.0028991228544664,-1.032058538747736
3254,002737,2018,-0.7512690224978726,-1.0772248991084925
3255,002737,2019,-1.025909069074311,-0.7512690224978726
3256,002737,2020,-0.6160401402125876,-1.025909069074311
3257,002738,2018,0.2269551571056377,-0.5576936754907598
3258,002738,2019,-0.5709375652191276,0.2269551571056377
3259,002738,2020,-0.8600477694648689,-0.5709375652191276
3260,002739,2018,0.9239311327466498,3.2954906092331404
3261,002739,2019,0.9035087730447008,0.9239311327466498
3262,002739,2020,-0.20750431967433536,0.9035087730447008
3263,002740,2018,0.5911891664360286,0.4158018061706268
3264,002740,2019,-0.8990451811753639,0.5911891664360286
3265,002740,2020,0.6633616131929992,-0.8990451811753639
3266,002741,2018,0.2985783498764481,-0.5115446338570937
3267,002741,2019,-0.2277837421046329,0.2985783498764481
3268,002741,2020,-0.7874965059468608,-0.2277837421046329
3269,002742,2018,2.5467183594124143,1.718600411351991
3270,002742,2019,0.6122784221847805,2.5467183594124143
3271,002742,2020,0.6178142429859442,0.6122784221847805
3272,002743,2018,0.1036988535782494,-0.3419604576609275
3273,002743,2019,-0.7032450080046451,0.1036988535782494
3274,002743,2020,-0.37000463669068057,-0.7032450080046451
3275,002745,2018,0.22042162295160686,0.4191705552804282
3276,002745,2019,0.08072520974874614,0.22042162295160686
3277,002745,2020,1.6485021516328322,0.08072520974874614
3278,002746,2018,-0.44559666388984587,-0.6413704695648181
3279,002746,2019,1.07373831645467,-0.44559666388984587
3280,002746,2020,-4.363043863701079,1.07373831645467
3281,002747,2018,-1.3949715314073374,-0.6297772396066572
3282,002747,2019,-0.6767867055125456,-1.3949715314073374
3283,002747,2020,1.2716111863925057,-0.6767867055125456
3284,002748,2018,-1.5179100848280511,0.08903907711573619
3285,002748,2019,0.4269589861522858,-1.5179100848280511
3286,002748,2020,-1.4531987074348185,0.4269589861522858
3287,002749,2018,-0.8424516366387292,-0.2700540548841637
3288,002749,2019,-0.010565700325107008,-0.8424516366387292
3289,002749,2020,0.6857919234630488,-0.010565700325107008
3290,002750,2018,-2.0149663897172623,0.9028617346659968
3291,002750,2019,0.4798866342504747,-2.0149663897172623
3292,002750,2020,-4.684048565464787,0.4798866342504747
3293,002751,2018,-1.6292347770959346,-0.28809484506019617
3294,002751,2019,0.09098038041180603,-1.6292347770959346
3295,002751,2020,-2.034151817193566,0.09098038041180603
3296,002752,2018,0.5232856100392311,-0.02048101546848236
3297,002752,2019,0.026937091236033828,0.5232856100392311
3298,002752,2020,-0.3175536700678395,0.026937091236033828
3299,002753,2018,0.5576036085304028,0.500483393236565
3300,002753,2019,0.5252851737589369,0.5576036085304028
3301,002753,2020,0.2550146114762121,0.5252851737589369
3302,002755,2018,0.1637196689229796,-1.5618615014180153
3303,002755,2019,1.236854467482749,0.1637196689229796
3304,002755,2020,0.12355270273676515,1.236854467482749
3305,002756,2018,-2.471401943267194,-0.08973138684738377
3306,002756,2019,-2.026689655846638,-2.471401943267194
3307,002756,2020,-0.42709715667706105,-2.026689655846638
3308,002757,2018,1.0657046360753464,-0.8474130543813262
3309,002757,2019,-0.5950055780939449,1.0657046360753464
3310,002757,2020,-0.21253642992730887,-0.5950055780939449
3311,002758,2018,-0.9536039355490848,-1.3626119288618597
3312,002758,2019,0.4612472111446583,-0.9536039355490848
3313,002758,2020,-0.27446627570753834,0.4612472111446583
3314,002759,2018,2.7057770958644123,1.3454168919543936
3315,002759,2019,-0.7169112423797862,2.7057770958644123
3316,002759,2020,-0.9045119141485872,-0.7169112423797862
3317,002760,2018,-0.9269989164518038,1.4706873810797894
3318,002760,2019,0.17065467233474876,-0.9269989164518038
3319,002760,2020,2.5883923502835926,0.17065467233474876
3320,002761,2018,-0.7637619067523099,1.1303596775734561
3321,002761,2019,-0.26301949661007096,-0.7637619067523099
3322,002761,2020,1.149312291589485,-0.26301949661007096
3323,002762,2018,-0.3786261206002732,-0.03288239587755498
3324,002762,2019,-1.3023982211418077,-0.3786261206002732
3325,002762,2020,-1.93206283943118,-1.3023982211418077
3326,002763,2018,-0.9767684592222342,0.6634570690626772
3327,002763,2019,1.3639264296886064,-0.9767684592222342
3328,002763,2020,0.3188011950602588,1.3639264296886064
3329,002765,2018,-0.5368975016908574,-0.9636996373639656
3330,002765,2019,-1.4868124385013974,-0.5368975016908574
3331,002765,2020,-0.13499788855832429,-1.4868124385013974
3332,002767,2018,-0.2428942979822541,-0.5331411060039697
3333,002767,2019,1.2925948062163737,-0.2428942979822541
3334,002767,2020,-2.75689143850246,1.2925948062163737
3335,002768,2018,0.024933639109667182,-0.8811739800382288
3336,002768,2019,-2.7224156487400406,0.024933639109667182
3337,002768,2020,0.6785110801668046,-2.7224156487400406
3338,002769,2018,-0.3267029961238281,-1.866550097794866
3339,002769,2019,-0.4120165132072448,-0.3267029961238281
3340,002769,2020,0.07743396719604904,-0.4120165132072448
3341,002771,2018,-2.3753428842777167,-0.4246123135820828
3342,002771,2019,-1.4176759745276466,-2.3753428842777167
3343,002771,2020,0.5583145990605711,-1.4176759745276466
3344,002772,2018,-0.7040254396099099,0.5300693480513969
3345,002772,2019,-0.9303923012969786,-0.7040254396099099
3346,002772,2020,-0.9641766847725284,-0.9303923012969786
3347,002773,2018,-0.8965649878146483,-0.5367923684527471
3348,002773,2019,-0.6638495823168354,-0.8965649878146483
3349,002773,2020,3.171417858731103,-0.6638495823168354
3350,002774,2018,-1.6004700989987868,-0.7283906494752791
3351,002774,2019,0.6439442527543653,-1.6004700989987868
3352,002774,2020,-1.7010027089830893,0.6439442527543653
3353,002775,2018,-1.3320778404110831,-0.02722137533467411
3354,002775,2019,0.8027381575231288,-1.3320778404110831
3355,002775,2020,-0.7310089321702606,0.8027381575231288
3356,002777,2018,-1.1501774207934032,-1.070185291476177
3357,002777,2019,-0.3638421876690583,-1.1501774207934032
3358,002777,2020,0.4195106196623608,-0.3638421876690583
3359,002778,2018,0.12013881790356085,0.8588402868407995
3360,002778,2019,0.12958978038380942,0.12013881790356085
3361,002778,2020,0.023482075252697462,0.12958978038380942
3362,002779,2018,-0.5095897320043309,0.07090280276429496
3363,002779,2019,1.1410778337977718,-0.5095897320043309
3364,002779,2020,0.21669091427117435,1.1410778337977718
3365,002780,2018,-1.162221135583943,-0.77066393322362
3366,002780,2019,0.10857050379318864,-1.162221135583943
3367,002780,2020,-0.4617049263005306,0.10857050379318864
3368,002781,2018,0.17298216044867246,-0.18155184279299505
3369,002781,2019,1.5019724419148854,0.17298216044867246
3370,002781,2020,3.880210698857488,1.5019724419148854
3371,002782,2018,-0.3482654153529208,-1.3077790334926285
3372,002782,2019,-0.44691204520433214,-0.3482654153529208
3373,002782,2020,-0.8836530103905829,-0.44691204520433214
3374,002783,2018,-1.8694105759050248,-0.3045222782908942
3375,002783,2019,0.2618391485545958,-1.8694105759050248
3376,002783,2020,-0.4757299629698009,0.2618391485545958
3377,002785,2018,-0.34164981149834506,0.3403298346394386
3378,002785,2019,-0.13778263904803245,-0.34164981149834506
3379,002785,2020,-0.670037001370194,-0.13778263904803245
3380,002786,2018,-1.1784221554782344,-1.1923920902079257
3381,002786,2019,-0.4546560112030152,-1.1784221554782344
3382,002786,2020,0.583865378637604,-0.4546560112030152
3383,002787,2018,-2.0460394721559743,0.10379006724659824
3384,002787,2019,0.04357576037491611,-2.0460394721559743
3385,002787,2020,0.5190856038607795,0.04357576037491611
3386,002788,2018,-0.2761562541309514,-0.4335010883136808
3387,002788,2019,-0.08342328470924736,-0.2761562541309514
3388,002788,2020,0.8403247769343823,-0.08342328470924736
3389,002789,2018,-0.10482861119074967,0.5170516045951299
3390,002789,2019,1.853004971111544,-0.10482861119074967
3391,002789,2020,0.33391221468668303,1.853004971111544
3392,002790,2018,-0.3833755114903573,-0.7167601600443907
3393,002790,2019,0.8923636576308613,-0.3833755114903573
3394,002790,2020,-0.9706752693117509,0.8923636576308613
3395,002791,2018,-1.120523235903551,0.18506114838149135
3396,002791,2019,-1.0438053125904612,-1.120523235903551
3397,002791,2020,-0.07039251658143404,-1.0438053125904612
3398,002792,2018,0.08944431238095735,-0.44249560735056975
3399,002792,2019,0.4545214106742948,0.08944431238095735
3400,002792,2020,0.4944523336076611,0.4545214106742948
3401,002793,2018,-1.5150704171042553,0.120864951887346
3402,002793,2019,0.3474631871336403,-1.5150704171042553
3403,002793,2020,-0.4734366442783479,0.3474631871336403
3404,002795,2018,0.3529059542498119,-1.1537838252732442
3405,002795,2019,3.2913862137061827,0.3529059542498119
3406,002795,2020,-1.0065025169700028,3.2913862137061827
3407,002796,2018,-1.954335973084243,-1.2672645185817848
3408,002796,2019,-1.3471441719862436,-1.954335973084243
3409,002796,2020,0.6957815100148618,-1.3471441719862436
3410,002798,2018,-0.7768980193657864,-0.2009279332334067
3411,002798,2019,-0.0997608094420688,-0.7768980193657864
3412,002798,2020,0.5922568110054429,-0.0997608094420688
3413,002799,2018,-1.4161057436135909,0.4750957293826491
3414,002799,2019,-0.5143197793053365,-1.4161057436135909
3415,002799,2020,0.4611557851913365,-0.5143197793053365
3416,002800,2018,-2.547901560780411,0.4787155983397345
3417,002800,2019,0.7738790684496241,-2.547901560780411
3418,002800,2020,0.26208954230854203,0.7738790684496241
3419,002801,2018,-0.6344371942950112,0.17484536973617054
3420,002801,2019,0.509841176714298,-0.6344371942950112
3421,002801,2020,3.7201075204697385,0.509841176714298
3422,002802,2018,0.1832835133467088,-0.7842678779255959
3423,002802,2019,-0.3761578195398594,0.1832835133467088
3424,002802,2020,0.32710279111099866,-0.3761578195398594
3425,002803,2018,-1.354672148975672,-1.0563278062088588
3426,002803,2019,-0.8252621716228197,-1.354672148975672
3427,002803,2020,0.023810040366820204,-0.8252621716228197
3428,002805,2018,-0.23346279779819856,-0.3053420746780445
3429,002805,2019,-1.7648789299942291,-0.23346279779819856
3430,002805,2020,-1.1900883762997272,-1.7648789299942291
3431,002806,2018,0.3849884366916079,-1.8775873232499969
3432,002806,2019,1.0147673120497644,0.3849884366916079
3433,002806,2020,-0.9058089622485164,1.0147673120497644
3434,002808,2018,1.09817348642259,-0.2886250907313799
3435,002808,2019,1.4838237108622618,1.09817348642259
3436,002808,2020,0.4617612302961565,1.4838237108622618
3437,002809,2018,-0.8552799183065094,1.3593671302295915
3438,002809,2019,0.16598462842833803,-0.8552799183065094
3439,002809,2020,1.2212273849365858,0.16598462842833803
3440,002810,2018,-1.0610111993944116,1.1137063373404386
3441,002810,2019,-1.6678098694506782,-1.0610111993944116
3442,002810,2020,-0.4367559697040473,-1.6678098694506782
3443,002811,2018,0.9514770108166148,-0.4509721215858277
3444,002811,2019,0.7359315166711831,0.9514770108166148
3445,002811,2020,0.2008734706037417,0.7359315166711831
3446,002812,2018,0.05298746195142836,-0.7139295389446384
3447,002812,2019,-0.8542887762605459,0.05298746195142836
3448,002812,2020,-0.17815447113889168,-0.8542887762605459
3449,002813,2018,-1.6458608713330003,-0.6510275950303561
3450,002813,2019,1.227959321690181,-1.6458608713330003
3451,002813,2020,-2.3943276734639483,1.227959321690181
3452,002815,2018,-0.7207530530436473,-0.7377248092667402
3453,002815,2019,0.4929853595009348,-0.7207530530436473
3454,002815,2020,-1.6188746367534084,0.4929853595009348
3455,002816,2018,0.04952640094031365,-0.15235981950844965
3456,002816,2019,0.12473043897244895,0.04952640094031365
3457,002816,2020,-0.11700506387845105,0.12473043897244895
3458,002817,2018,0.7691927426311563,-0.012703727665597854
3459,002817,2019,0.5172186229721385,0.7691927426311563
3460,002817,2020,-0.018250606971604404,0.5172186229721385
3461,002818,2018,0.06554832844414454,-0.3678044366534218
3462,002818,2019,0.1934855223305169,0.06554832844414454
3463,002818,2020,0.09155482590091288,0.1934855223305169
3464,002819,2018,-3.6774387520765197,2.5730569802342043
3465,002819,2019,-1.7087915223722354,-3.6774387520765197
3466,002819,2020,-0.6622198929657429,-1.7087915223722354
3467,002820,2018,1.4463074487760372,-1.1833179110539038
3468,002820,2019,0.5370019443511581,1.4463074487760372
3469,002820,2020,0.4580419312700673,0.5370019443511581
3470,002821,2018,-0.6438871614934432,-0.4170645714982105
3471,002821,2019,-0.6687314583034524,-0.6438871614934432
3472,002821,2020,-0.3259640435099997,-0.6687314583034524
3473,002822,2018,-0.967858340370505,-0.3857579395303165
3474,002822,2019,0.2057711250566922,-0.967858340370505
3475,002822,2020,0.2504058151017121,0.2057711250566922
3476,002823,2018,0.0939237286588014,0.04958439748456756
3477,002823,2019,-0.4727296603897598,0.0939237286588014
3478,002823,2020,-0.06305508548610289,-0.4727296603897598
3479,002824,2018,-1.7539606168370396,-0.05253665497618002
3480,002824,2019,-1.9766254010973847,-1.7539606168370396
3481,002824,2020,-0.7700209010469321,-1.9766254010973847
3482,002825,2018,0.4915025110121582,-0.4808904503758512
3483,002825,2019,-0.7259622634105611,0.4915025110121582
3484,002825,2020,-1.2256612372367868,-0.7259622634105611
3485,002826,2018,-2.887804622214891,-1.5044317522534356
3486,002826,2019,-1.8371811188673388,-2.887804622214891
3487,002826,2020,0.12993153762969234,-1.8371811188673388
3488,002827,2018,-0.01626821989752858,-1.7099371410137567
3489,002827,2019,0.2891482437069344,-0.01626821989752858
3490,002827,2020,0.212346571551994,0.2891482437069344
3491,002828,2018,-1.563734907368292,-1.199158984722266
3492,002828,2019,0.8655540581059991,-1.563734907368292
3493,002828,2020,0.5277466018452157,0.8655540581059991
3494,002829,2018,0.22416842685248567,-0.7314231314286952
3495,002829,2019,-1.1726959304532971,0.22416842685248567
3496,002829,2020,0.7198662089047383,-1.1726959304532971
3497,002830,2018,-0.3326414730197143,-0.5491126941555371
3498,002830,2019,1.1081454486956912,-0.3326414730197143
3499,002830,2020,0.6996139106616561,1.1081454486956912
3500,002831,2018,-0.4113078358033095,-0.7484852933574354
3501,002831,2019,-0.5704080173556234,-0.4113078358033095
3502,002831,2020,-1.170499560419219,-0.5704080173556234
3503,002832,2018,-1.1609379109289315,-0.5227265510324115
3504,002832,2019,0.4645633034498384,-1.1609379109289315
3505,002832,2020,-0.15184563190506453,0.4645633034498384
3506,002833,2018,-0.5620936240203521,0.857918126343578
3507,002833,2019,-0.965066813326128,-0.5620936240203521
3508,002833,2020,-0.1685366175047388,-0.965066813326128
3509,002835,2018,-1.3513692516961373,-0.5572911132048645
3510,002835,2019,-1.8494599843735395,-1.3513692516961373
3511,002835,2020,-0.5956452833524891,-1.8494599843735395
3512,002836,2018,0.05080789820155606,0.3095402460157373
3513,002836,2019,0.01753506005739338,0.05080789820155606
3514,002836,2020,-0.7516823039395139,0.01753506005739338
3515,002837,2018,-0.7387200838156235,-0.04490678662837228
3516,002837,2019,-2.7746915336677254,-0.7387200838156235
3517,002837,2020,-2.226959578565209,-2.7746915336677254
3518,002838,2018,0.2562339687332847,-1.9877372805301696
3519,002838,2019,-2.6545108502528643,0.2562339687332847
3520,002838,2020,0.4772132588410462,-2.6545108502528643
3521,002840,2018,-0.8938741055946033,2.3096867288130074
3522,002840,2019,-0.6176349598031493,-0.8938741055946033
3523,002840,2020,-1.3020449203083984,-0.6176349598031493
3524,002841,2018,-1.257200058797534,-1.3701500139908611
3525,002841,2019,-0.9499226549412322,-1.257200058797534
3526,002841,2020,0.024550190183297668,-0.9499226549412322
3527,002842,2018,-2.0698231229107527,-0.0018917406038350304
3528,002842,2019,0.5454716817182421,-2.0698231229107527
3529,002842,2020,0.480509673233261,0.5454716817182421
3530,002843,2018,-0.09993555762724816,-1.2870788962974014
3531,002843,2019,0.7923065006029648,-0.09993555762724816
3532,002843,2020,-0.14910290323423042,0.7923065006029648
3533,002845,2018,-2.125612384232205,-0.6101697465168119
3534,002845,2019,-1.166840203532039,-2.125612384232205
3535,002845,2020,-1.0562942417341403,-1.166840203532039
3536,002846,2018,-1.5139696496392796,-0.6940453027764687
3537,002846,2019,1.0131913020340169,-1.5139696496392796
3538,002846,2020,-0.26897533358561165,1.0131913020340169
3539,002847,2018,-1.315855779689194,-1.4229226597749904
3540,002847,2019,-1.3642757212449832,-1.315855779689194
3541,002847,2020,-0.3201711250188858,-1.3642757212449832
3542,002848,2018,-0.8000260108473635,-0.10466541061426196
3543,002848,2019,0.6632445865131404,-0.8000260108473635
3544,002848,2020,0.2735444734779324,0.6632445865131404
3545,002849,2018,-0.10478413566315667,-0.328686890719194
3546,002849,2019,0.8959767591850897,-0.10478413566315667
